code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""Psychotropic""	""group""	""database""",
"""72716""",UNKNOWN,true,"""Chlorpromazine oral liquid""	""Oral solution""	""Oral""	""Chlorpromazine""	NA	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""34587""",UNKNOWN,true,"""Paroxetine 30mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Paroxetine""	""30mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""12224""",UNKNOWN,true,"""Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""500mg/1ml""	""Zuclopenthixol""	""Antipsychotics""	""Gold""",
"""80885""",UNKNOWN,true,"""Imipramine 25mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Imipramine""	""25mg""	""Imipramine""	""Antidepressants""	""Gold""",
"""33337""",UNKNOWN,true,"""Mirtazapine 45mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""45mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""46888""",UNKNOWN,true,"""Carbamazepine 200mg Modified-release tablet (Generics (UK) Ltd)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""22067""",UNKNOWN,true,"""Intrafusin 22 solution for injection 500ml bottles (Fresenius Kabi Ltd)""	""Solution for injection""	""Intravenous""	""Tryptophan""	""4.2gram/1litre + 5.7gram/1litre + 6.75gram/1litre + 4.1gram/1litre + 5.4gram/1litre + 2.1gram/1litre + 4.7gram/1litre + 14gram/1litre + 3.5gram/1litre + .7gram/1litre + 15.6gram/1litre + 26gram/1litre + 22.05gram/1litre + 14.1gram/1litre + 14.1gram/1litre + 2.25gram/1litre""	""Tryptophan""	""Antidepressants""	""Gold""",
"""42882""",UNKNOWN,true,"""Buccastem 3mg tablets (Alliance Pharmaceuticals Ltd)""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""67305""",UNKNOWN,true,"""Moclobemide 150mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Moclobemide""	""150mg""	""Moclobemide""	""Antidepressants""	""Gold""",
"""2119""",UNKNOWN,true,"""Efalith ointment (Scotia Pharmaceuticals Ltd)""	""Cutaneous ointment""	""Cutaneous""	""Lithium""	""500microgram/1gram + 80mg/1gram""	""Lithium""	""Mood Stabilisers""	""Gold""",
"""34871""",UNKNOWN,true,"""Citalopram 20mg tablets (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""82421""",UNKNOWN,true,"""Amisulpride 50mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Amisulpride""	""50mg""	""Amisulpride""	""Antipsychotics""	""Gold""",
"""74690""",UNKNOWN,true,"""Quetiapine 125mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""25mg/1ml""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""12050""",UNKNOWN,true,"""HALOPERIDOL 100MG/ML 100 MG INJ""	""Solution for injection""	""Intramuscular""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Gold""",
"""53808""",UNKNOWN,true,"""Trimipramine 10mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Trimipramine""	""10mg""	""Trimipramine""	""Antidepressants""	""Gold""",
"""86244""",UNKNOWN,true,"""Risperidone 4mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""78008""",UNKNOWN,true,"""Lamotrigine 5mg dispersible tablets sugar free (Teva UK Ltd)""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""5mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""84656""",UNKNOWN,true,"""Sertraline oral solution""	""Oral solution""	""Oral""	""Sertraline""	NA	""Sertraline""	""Antidepressants""	""Gold""",
"""84470""",UNKNOWN,true,"""Sertraline 100mg tablets (Consilient Health Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""16489""",UNKNOWN,true,"""Risperidone 50mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""50mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""79275""",UNKNOWN,true,"""Duloxetine 30mg gastro-resistant capsules (Aspire Pharma Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""9168""",UNKNOWN,true,"""SOD VALPROATE C/R 200 MG TAB""	""Tablet""	""Oral""	""Valproate""	NA	""Valproate""	""Mood Stabilisers""	""Gold""",
"""53634""",UNKNOWN,true,"""Droperidol capsules""	""Capsule""	""Oral""	""Droperidol""	NA	""Droperidol""	""Antipsychotics""	""Gold""",
"""5658""",UNKNOWN,true,"""Lamotrigine 25mg dispersible tablets sugar free""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""25mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""10107""",UNKNOWN,true,"""Quetiapine Starter Pack""	""Starter Pack""	""Oral""	""Quetiapine""	NA	""Quetiapine""	""Antipsychotics""	""Gold""",
"""32900""",UNKNOWN,true,"""Carbamazepine sr 200mg Tablet (IVAX Pharmaceuticals UK Ltd)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""89539""",UNKNOWN,true,"""Aripiprazole 10mg tablets (Zentiva Pharma UK Ltd)""	""Oral tablet""	""Oral""	""Aripiprazole""	""10mg""	""Aripiprazole""	""Antipsychotics""	""Gold""",
"""86697""",UNKNOWN,true,"""Phenelzine 15mg capsules (Imported)""	""Oral capsule""	""Oral""	""Phenelzine""	""15mg""	""Phenelzine""	""Antidepressants""	""Gold""",
"""13483""",UNKNOWN,true,"""Serenace 20mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""20mg""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""63989""",UNKNOWN,true,"""Lithium carbonate 400mg modified-release tablets (Niche Pharma Ltd)""	""Modified-release tablet""	""Oral""	""Lithium""	""400mg""	""Lithium""	""Mood Stabilisers""	""Gold""",
"""76927""",UNKNOWN,true,"""Amitriptyline 2.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Amitriptyline""	""500microgram/1ml""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""41408""",UNKNOWN,true,"""Imipramine 25mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Imipramine""	""25mg""	""Imipramine""	""Antidepressants""	""Gold""",
"""76453""",UNKNOWN,true,"""Carbamazepine 200mg/5ml oral solution (Special Order)""	""Oral solution""	""Oral""	""Carbamazepine""	""40mg/1ml""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""91038""",UNKNOWN,true,"""Sodium valproate 75mg/5ml oral solution""	""Oral solution""	""Oral""	""Valproate""	""15mg/1ml""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""35953""",UNKNOWN,true,"""Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd)""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""53326""",UNKNOWN,true,"""Venlafaxine 75mg/5ml oral solution""	""Oral solution""	""Oral""	""Venlafaxine""	""15mg/1ml""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""3351""",UNKNOWN,true,"""Amoxapine 50mg tablets""	""Oral tablet""	""Oral""	""Amoxapine""	""50mg""	""Amoxapine""	""Antidepressants""	""Gold""",
"""71421""",UNKNOWN,true,"""Thioridazine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""10mg/1ml""	""Thioridazine""	""Antipsychotics""	""Gold""",
"""54827""",UNKNOWN,true,"""Citalopram 10mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Citalopram""	""2mg/1ml""	""Citalopram""	""Antidepressants""	""Gold""",
"""14849""",UNKNOWN,true,"""Cymbalta 60mg gastro-resistant capsules (Eli Lilly and Company Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""67092""",UNKNOWN,true,"""Fluoxetine 20mg capsules (Waymade Healthcare Plc)""	""Oral capsule""	""Oral""	""Fluoxetine""	""20mg""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""54483""",UNKNOWN,true,"""Sondate XL 300mg tablets (Teva UK Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""67564""",UNKNOWN,true,"""Duloxetine 20mg gastro-resistant capsules (Accord-UK Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""20mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""52716""",UNKNOWN,true,"""Tonpular XL 75mg capsules (Wockhardt UK Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""37584""",UNKNOWN,true,"""Episenta 500mg modified-release granules sachets (Desitin Pharma Ltd)""	""Modified-release granules""	""Oral""	""Valproate""	""500mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""25336""",UNKNOWN,true,"""Zotepine 50mg tablets""	""Oral tablet""	""Oral""	""Zotepine""	""50mg""	""Zotepine""	""Antipsychotics""	""Gold""",
"""62950""",UNKNOWN,true,"""Sertraline 100mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""90498""",UNKNOWN,true,"""Lamotrigine 10mg/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Lamotrigine""	""10mg/1ml""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""83989""",UNKNOWN,true,"""Carbamazepine 100mg tablets (Medreich Plc)""	""Oral tablet""	""Oral""	""Carbamazepine""	""100mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""24890""",UNKNOWN,true,"""Trifluoperazine with tranylcypromine 1mg + 10mg Tablet""	""Tablet""	""Oral""	""Trifluoperazine/Tranylcypromine""	""1mg + 10mg""	""Trifluoperazine/Tranylcypromine""	""Antipsychotics, Antidepressants""	""Gold""",
"""89333""",UNKNOWN,true,"""Risperidone 1mg tablets (Arrow Generics Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""1mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""52354""",UNKNOWN,true,"""Citalopram 20mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""63441""",UNKNOWN,true,"""Citalopram 10mg tablets (Rivopharm (UK) Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""71253""",UNKNOWN,true,"""Imipramine 10mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Imipramine""	""10mg""	""Imipramine""	""Antidepressants""	""Gold""",
"""85005""",UNKNOWN,true,"""Sertraline 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""9659""",UNKNOWN,true,"""Risperdal 2mg tablets (Janssen-Cilag Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""2mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""33883""",UNKNOWN,true,"""Zyprexa 20mg Velotabs (Neon Healthcare Ltd)""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""15975""",UNKNOWN,true,"""Xepin 5% cream (Cambridge Healthcare Supplies Ltd)""	""Cutaneous cream""	""Cutaneous""	""Doxepin""	""50mg/1gram""	""Doxepin""	""Antidepressants""	""Gold""",
"""14889""",UNKNOWN,true,"""Depixol Conc 100mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100mg/1ml""	""Flupentixol""	""Antipsychotics""	""Gold""",
"""70367""",UNKNOWN,true,"""Olanzapine 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""10mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""65666""",UNKNOWN,true,"""Venlafaxine 225mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""225mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""76534""",UNKNOWN,true,"""Prochlorperazine 3mg buccal tablets (Medreich Plc)""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""67272""",UNKNOWN,true,"""Zispin 30mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Mirtazapine""	""30mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""33071""",UNKNOWN,true,"""Felicium 20mg capsules (Opus Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""20mg""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""89438""",UNKNOWN,true,"""Sodium valproate 400mg/4ml solution for injection vials""	""Solution for injection""	""Intravenous""	""Valproate""	""100mg/1ml""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""71149""",UNKNOWN,true,"""Tegretol Prolonged Release 400mg tablets (Waymade Healthcare Plc)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""45839""",UNKNOWN,true,"""Quetiapine 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""5mg/1ml""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""40062""",UNKNOWN,true,"""Venlalic XL 150mg tablets (Ethypharm UK Ltd)""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""150mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""40815""",UNKNOWN,true,"""Tardcaps XL 75mg capsules (IXL Pharma Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""69355""",UNKNOWN,true,"""Trazodone Oral solution""	""Oral Solution""	""Oral""	""Trazodone""	NA	""Trazodone""	""Antidepressants""	""Gold""",
"""58625""",UNKNOWN,true,"""Mirtazapine 45mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""45mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""53648""",UNKNOWN,true,"""Mirtazapine 30mg orodispersible tablets (Accord-UK Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""89580""",UNKNOWN,true,"""Fluvoxamine 50mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Fluvoxamine""	""50mg""	""Fluvoxamine""	""Antidepressants""	""Gold""",
"""11828""",UNKNOWN,true,"""Risperidone 2mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""8041""",UNKNOWN,true,"""Lithium carbonate 250mg tablets""	""Oral tablet""	""Oral""	""Lithium""	""250mg""	""Lithium""	""Mood Stabilisers""	""Gold""",
"""70584""",UNKNOWN,true,"""Haloperidol 500micrograms/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""100microgram/1ml""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""1733""",UNKNOWN,true,"""Flupentixol decanoate 20mg/ml Injection""	""Injection""	""Intramuscular""	""Flupentixol""	""20mg/ml""	""Flupentixol""	""Antipsychotics""	""Gold""",
"""44936""",UNKNOWN,true,"""Venlaneo XL 150mg capsules (Kent Pharma (UK) Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""82435""",UNKNOWN,true,"""Sulpiride 200mg tablets (Medreich Plc)""	""Oral tablet""	""Oral""	""Sulpiride""	""200mg""	""Sulpiride""	""Antipsychotics""	""Gold""",
"""65969""",UNKNOWN,true,"""Lamotrigine 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Lamotrigine""	""1mg/1ml""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""80601""",UNKNOWN,true,"""Syonell 500mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""500mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""84""",UNKNOWN,true,"""Dosulepin 25mg capsules""	""Oral capsule""	""Oral""	""Dosulepin""	""25mg""	""Dosulepin""	""Antidepressants""	""Gold""",
"""17379""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml sugar free Oral solution""	""Oral Solution""	""Oral""	""Haloperidol""	""1.5mg/5ml""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""88410""",UNKNOWN,true,"""Venlafaxine 150mg modified-release capsules (Morningside Healthcare Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""32546""",UNKNOWN,true,"""Paxoran 10mg Tablet (Ranbaxy (UK) Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""82999""",UNKNOWN,true,"""Lamotrigine 50mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""50mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""81640""",UNKNOWN,true,"""Thioridazine 50mg Tablet (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Thioridazine""	""50mg""	""Thioridazine""	""Antipsychotics""	""Gold""",
"""12835""",UNKNOWN,true,"""Lithium with zinc sulphate 8% + 0.05% Cream""	""Cream""	""Topical""	""Lithium""	""8% + 0.05%""	""Lithium""	""Mood Stabilisers""	""Gold""",
"""4769""",UNKNOWN,true,"""Prochlorperazine 3mg buccal tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""39276""",UNKNOWN,true,"""Sodium valproate with valproic acid 250mg modified release granules""	""Modified Release Granules""	""Oral""	""Valproate/Valproic""	""250mg""	""Valproate/Valproic""	""Mood Stabilisers""	""Gold""",
"""6421""",UNKNOWN,true,"""Mirtazapine 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""55289""",UNKNOWN,true,"""Asendis 50mg tablets (Mercury Pharma Group Ltd)""	""Oral tablet""	""Oral""	""Amoxapine""	""50mg""	""Amoxapine""	""Antidepressants""	""Gold""",
"""20504""",UNKNOWN,true,"""Optimax wv Tablet (E. Merck)""	""Oral tablet""	""Oral""	""Tryptophan""	""500mg""	""Tryptophan""	""Antidepressants""	""Gold""",
"""22660""",UNKNOWN,true,"""Haldol 5mg tablets (Janssen-Cilag Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""5mg""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""66292""",UNKNOWN,true,"""Seroxat 10mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Paroxetine""	""10mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""79397""",UNKNOWN,true,"""Lofepramine Oral solution""	""Oral Solution""	""Oral""	""Lofepramine""	NA	""Lofepramine""	""Antidepressants""	""Gold""",
"""43561""",UNKNOWN,true,"""Clomipramine 10mg capsules (Teva UK Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""10mg""	""Clomipramine""	""Antidepressants""	""Gold""",
"""52846""",UNKNOWN,true,"""Nozinan 25mg/1ml solution for injection ampoules (Lexon (UK) Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""Levomepromazine""	""25mg/1ml""	""Levomepromazine""	""Antipsychotics""	""Gold""",
"""84646""",UNKNOWN,true,"""Paroxetine 10mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Paroxetine""	""10mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""55011""",UNKNOWN,true,"""Largactil 25mg tablets (Sanofi)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""25mg""	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""16727""",UNKNOWN,true,"""Maprotiline 10mg tablets""	""Oral tablet""	""Oral""	""Maprotiline""	""10mg""	""Maprotiline""	""Antidepressants""	""Gold""",
"""13151""",UNKNOWN,true,"""Cymbalta 30mg gastro-resistant capsules (Eli Lilly and Company Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""49699""",UNKNOWN,true,"""Abilify 5mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Aripiprazole""	""5mg""	""Aripiprazole""	""Antipsychotics""	""Gold""",
"""56387""",UNKNOWN,true,"""Risperidone 1mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)""	""Oral solution""	""Oral""	""Risperidone""	""1mg/1ml""	""Risperidone""	""Antipsychotics""	""Gold""",
"""63601""",UNKNOWN,true,"""Promazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Promazine""	""5mg/1ml""	""Promazine""	""Antipsychotics""	""Gold""",
"""41563""",UNKNOWN,true,"""Clomipramine 25mg capsules (IVAX Pharmaceuticals UK Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""25mg""	""Clomipramine""	""Antidepressants""	""Gold""",
"""15418""",UNKNOWN,true,"""Largactil forte 100mg/5ml Oral suspension (Hawgreen Ltd)""	""Oral suspension""	""Oral""	""Chlorpromazine""	""20mg/1ml""	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""5298""",UNKNOWN,true,"""Fluphenazine 5mg tablets""	""Oral tablet""	""Oral""	""Fluphenazine""	""5mg""	""Fluphenazine""	""Antipsychotics""	""Gold""",
"""35530""",UNKNOWN,true,"""Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25mg/1ml""	""Fluphenazine""	""Antipsychotics""	""Gold""",
"""30351""",UNKNOWN,true,"""HALDOL 1.5 MG TAB""	""Tablet""	""Oral""	""Haloperidol""	NA	""Haloperidol""	""Antipsychotics""	""Gold""",
"""37871""",UNKNOWN,true,"""Chlorpromazine 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Chlorpromazine""	""5mg/1ml""	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""79276""",UNKNOWN,true,"""Clomipramine 25mg capsules (Viatris UK Healthcare Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""25mg""	""Clomipramine""	""Antidepressants""	""Gold""",
"""80702""",UNKNOWN,true,"""Prozac 20mg/5ml liquid (Lexon (UK) Ltd)""	""Oral solution""	""Oral""	""Fluoxetine""	""4mg/1ml""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""42803""",UNKNOWN,true,"""Fluoxetine 20mg/5ml oral solution (IVAX Pharmaceuticals UK Ltd)""	""Oral solution""	""Oral""	""Fluoxetine""	""4mg/1ml""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""85308""",UNKNOWN,true,"""Citalopram 10mg tablets (Sovereign Medical Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""65888""",UNKNOWN,true,"""Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""83899""",UNKNOWN,true,"""Lamotrigine 200mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lamotrigine""	""40mg/1ml""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""10827""",UNKNOWN,true,"""Fluspirilene 2mg/ml Injection""	""Injection""	""Intramuscular""	""Fluspirilene""	""2mg/ml""	""Fluspirilene""	""Antipsychotics""	""Gold""",
"""59931""",UNKNOWN,true,"""Trazodone 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Trazodone""	""10mg/1ml""	""Trazodone""	""Antidepressants""	""Gold""",
"""85194""",UNKNOWN,true,"""Sertraline 50mg tablets (Focus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""16561""",UNKNOWN,true,"""Aripiprazole 30mg tablets""	""Oral tablet""	""Oral""	""Aripiprazole""	""30mg""	""Aripiprazole""	""Antipsychotics""	""Gold""",
"""61547""",UNKNOWN,true,"""Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals)""	""Oral solution""	""Oral""	""Mirtazapine""	""15mg/1ml""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""74588""",UNKNOWN,true,"""Seroxat 20mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Paroxetine""	""20mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""86052""",UNKNOWN,true,"""Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""4mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""4352""",UNKNOWN,true,"""Lustral 100mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""68657""",UNKNOWN,true,"""Lofepramine 70mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Lofepramine""	""70mg""	""Lofepramine""	""Antidepressants""	""Gold""",
"""3356""",UNKNOWN,true,"""Parstelin Tablet (GlaxoSmithKline Consumer Healthcare)""	""Tablet""	""Oral""	""Trifluoperazine/Tranylcypromine""	NA	""Trifluoperazine/Tranylcypromine""	""Antipsychotics, Antidepressants""	""Gold""",
"""11821""",UNKNOWN,true,"""Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500microgram""	""Risperidone""	""Antipsychotics""	""Gold""",
"""75952""",UNKNOWN,true,"""Sertraline 50mg tablets (Tillomed Laboratories Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""74886""",UNKNOWN,true,"""Fluoxetine 2mg/5ml oral solution""	""Oral solution""	""Oral""	""Fluoxetine""	""400microgram/1ml""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""16425""",UNKNOWN,true,"""Risperidone 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.5mg""	""Risperidone""	""Antipsychotics""	""Gold""",
