code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""group""	""database""",
"""37681""",UNKNOWN,true,"""[X]Schizoaffective disorder, unspecified""	""other psychosis""	""Gold""",
"""24689""",UNKNOWN,true,"""Mixed bipolar affective disorder, mild""	""bipolar""	""Gold""",
"""16764""",UNKNOWN,true,"""[X]Paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""20228""",UNKNOWN,true,"""Reactive psychoses""	""other psychosis""	""Gold""",
"""61098""",UNKNOWN,true,"""Subchronic schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""24345""",UNKNOWN,true,"""Psychogenic paranoid psychosis""	""other psychosis""	""Gold""",
"""14965""",UNKNOWN,true,"""Nonorganic psychosis NOS""	""other psychosis""	""Gold""",
"""51322""",UNKNOWN,true,"""Acute exacerbation of subchronic paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""27739""",UNKNOWN,true,"""Recurrent manic episodes, moderate""	""bipolar""	""Gold""",
"""70884""",UNKNOWN,true,"""[X]Brief schizophrenifrm psych""	""other psychosis""	""Gold""",
"""94604""",UNKNOWN,true,"""[X]Schizophrenic reaction""	""other psychosis""	""Gold""",
"""8407""",UNKNOWN,true,"""Schizophrenia NOS""	""schizophrenia""	""Gold""",
"""30985""",UNKNOWN,true,"""[X]Other nonorganic psychotic disorders""	""other psychosis""	""Gold""",
"""47947""",UNKNOWN,true,"""[X]Paraphrenia - late""	""other psychosis""	""Gold""",
"""65127""",UNKNOWN,true,"""[X]Sensitiver Beziehungswahn""	""other psychosis""	""Gold""",
"""4843""",UNKNOWN,true,"""[X]Paranoia""	""other psychosis""	""Gold""",
"""29651""",UNKNOWN,true,"""[X]Reactive psychosis""	""other psychosis""	""Gold""",
"""31707""",UNKNOWN,true,"""[X]Brief reactive psychosis NOS""	""other psychosis""	""Gold""",
"""49420""",UNKNOWN,true,"""[X]Other schizophrenia""	""schizophrenia""	""Gold""",
"""70399""",UNKNOWN,true,"""Other mixed manic-depressive psychoses""	""bipolar""	""Gold""",
"""39316""",UNKNOWN,true,"""[X]Schizotypal disorder""	""other psychosis""	""Gold""",
"""37070""",UNKNOWN,true,"""Manic disorder, single episode""	""bipolar""	""Gold""",
"""16537""",UNKNOWN,true,"""Other specified non-organic psychoses""	""other psychosis""	""Gold""",
"""15733""",UNKNOWN,true,"""Unspecified schizophrenia""	""schizophrenia""	""Gold""",
"""6325""",UNKNOWN,true,"""H/O: schizophrenia""	""schizophrenia""	""Gold""",
"""11172""",UNKNOWN,true,"""[X]Paranoid state""	""other psychosis""	""Gold""",
"""24230""",UNKNOWN,true,"""Unspecified bipolar affective disorder, in full remission""	""bipolar""	""Gold""",
"""16347""",UNKNOWN,true,"""Bipolar affect disord, currently manic, severe, no psychosis""	""bipolar""	""Gold""",
"""1915""",UNKNOWN,true,"""Delusions""	""other psychosis""	""Gold""",
"""35848""",UNKNOWN,true,"""[X]Simple schizophrenia""	""schizophrenia""	""Gold""",
"""66410""",UNKNOWN,true,"""Latent schizophrenia""	""other psychosis""	""Gold""",
"""101720""",UNKNOWN,true,"""[X]Paranoid state in remission""	""other psychosis""	""Gold""",
"""85972""",UNKNOWN,true,"""Psychosis resolved""	""other psychosis""	""Gold""",
"""28277""",UNKNOWN,true,"""[X]Bipolar affect disorder cur epi manic with psychotic symp""	""bipolar""	""Gold""",
"""4732""",UNKNOWN,true,"""[X]Bipolar affect dis cur epi severe depres with psyc symp""	""bipolar""	""Gold""",
"""33751""",UNKNOWN,true,"""[X]Bipolar affective disorder, unspecified""	""bipolar""	""Gold""",
"""12173""",UNKNOWN,true,"""[X]Manic episode""	""bipolar""	""Gold""",
"""21595""",UNKNOWN,true,"""[X]Acute polymorphic psychot disord with symp of schizophren""	""other psychosis""	""Gold""",
"""58862""",UNKNOWN,true,"""Unspecified schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""58716""",UNKNOWN,true,"""Unspecified catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""20110""",UNKNOWN,true,"""Single manic episode, unspecified""	""bipolar""	""Gold""",
"""50060""",UNKNOWN,true,"""[X]Paraphrenic schizophrenia""	""schizophrenia""	""Gold""",
"""12472""",UNKNOWN,true,"""O/E - paranoid delusions""	""other psychosis""	""Gold""",
"""28677""",UNKNOWN,true,"""[X]Manic-depress psychosis,depressed type+psychotic symptoms""	""bipolar""	""Gold""",
"""26119""",UNKNOWN,true,"""Other reactive psychoses NOS""	""other psychosis""	""Gold""",
"""99070""",UNKNOWN,true,"""Coenesthopathic schizophrenia""	""schizophrenia""	""Gold""",
"""57666""",UNKNOWN,true,"""Acute exacerbation of subchronic schizophrenia""	""schizophrenia""	""Gold""",
"""41022""",UNKNOWN,true,"""[X]Schizophreniform psychosis, depressive type""	""other psychosis""	""Gold""",
"""50248""",UNKNOWN,true,"""[X]Involutional paranoid state""	""other psychosis""	""Gold""",
"""66506""",UNKNOWN,true,"""Unspecified hebephrenic schizophrenia""	""schizophrenia""	""Gold""",
"""30282""",UNKNOWN,true,"""Profile of mood states, bipolar""	""bipolar""	""Gold""",
"""58532""",UNKNOWN,true,"""[X]Other schizoaffective disorders""	""other psychosis""	""Gold""",
"""30688""",UNKNOWN,true,"""[X]Mixed affective episode""	""bipolar""	""Gold""",
"""15923""",UNKNOWN,true,"""Bipolar affective disorder, currently depressed, unspecified""	""bipolar""	""Gold""",
"""1531""",UNKNOWN,true,"""[X]Manic-depressive illness""	""bipolar""	""Gold""",
"""6710""",UNKNOWN,true,"""[X]Manic-depressive psychosis""	""bipolar""	""Gold""",
"""66153""",UNKNOWN,true,"""[X]Manic-depressive reaction""	""bipolar""	""Gold""",
"""31535""",UNKNOWN,true,"""Mixed bipolar affective disorder, unspecified""	""bipolar""	""Gold""",
"""22104""",UNKNOWN,true,"""[V]Personal history of schizophrenia""	""schizophrenia""	""Gold""",
"""62680""",UNKNOWN,true,"""Shared paranoid disorder""	""other psychosis""	""Gold""",
"""9422""",UNKNOWN,true,"""[X]Schizoaffective disorders""	""other psychosis""	""Gold""",
"""58863""",UNKNOWN,true,"""Recurrent manic episodes, partial or unspecified remission""	""bipolar""	""Gold""",
"""31738""",UNKNOWN,true,"""[X]Chronic hallucinatory psychosis""	""other psychosis""	""Gold""",
"""49761""",UNKNOWN,true,"""Other schizophrenia NOS""	""schizophrenia""	""Gold""",
"""33847""",UNKNOWN,true,"""[X]Schizoaffective disorder, manic type""	""other psychosis""	""Gold""",
"""21065""",UNKNOWN,true,"""[X]Mania with psychotic symptoms""	""bipolar""	""Gold""",
"""33410""",UNKNOWN,true,"""[X]Schizoaffective psychosis NOS""	""other psychosis""	""Gold""",
"""11548""",UNKNOWN,true,"""H/O: manic depressive disorder""	""bipolar""	""Gold""",
"""96883""",UNKNOWN,true,"""Latent schizophrenia in remission""	""other psychosis""	""Gold""",
"""694""",UNKNOWN,true,"""[X]Psychosis NOS""	""other psychosis""	""Gold""",
"""31362""",UNKNOWN,true,"""Chronic paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""47230""",UNKNOWN,true,"""[X]Induced paranoid disorder""	""other psychosis""	""Gold""",
"""11973""",UNKNOWN,true,"""[X]Induced psychotic disorder""	""other psychosis""	""Gold""",
"""105606""",UNKNOWN,true,"""[X]Folie a deux""	""other psychosis""	""Gold""",
"""53625""",UNKNOWN,true,"""Simple schizophrenia NOS""	""schizophrenia""	""Gold""",
"""30619""",UNKNOWN,true,"""Hebephrenic schizophrenia""	""schizophrenia""	""Gold""",
"""1494""",UNKNOWN,true,"""Paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""48632""",UNKNOWN,true,"""[X]Mania with mood-incongruent psychotic symptoms""	""bipolar""	""Gold""",
"""854""",UNKNOWN,true,"""Schizophrenic disorders""	""schizophrenia""	""Gold""",
"""46434""",UNKNOWN,true,"""Bipolar affective disorder, currently manic, moderate""	""bipolar""	""Gold""",
"""3636""",UNKNOWN,true,"""Psychotic episode NOS""	""other psychosis""	""Gold""",
"""34389""",UNKNOWN,true,"""[X]Delusional disorder""	""other psychosis""	""Gold""",
"""18909""",UNKNOWN,true,"""Hypomanic psychoses""	""bipolar""	""Gold""",
"""49223""",UNKNOWN,true,"""[X]Persistent delusional disorder, unspecified""	""other psychosis""	""Gold""",
"""16562""",UNKNOWN,true,"""[X]Bipolar affect disorder cur epi mild or moderate depressn""	""bipolar""	""Gold""",
"""17982""",UNKNOWN,true,"""Delusion""	""other psychosis""	""Gold""",
"""38063""",UNKNOWN,true,"""Residual schizophrenia""	""schizophrenia""	""Gold""",
"""4677""",UNKNOWN,true,"""Bipolar affective disorder, currently depressed""	""bipolar""	""Gold""",
"""99199""",UNKNOWN,true,"""Subchronic catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""104760""",UNKNOWN,true,"""Subchronic paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""26227""",UNKNOWN,true,"""Recurrent manic episodes""	""bipolar""	""Gold""",
"""51903""",UNKNOWN,true,"""[X]Schizophreniform psychosis, manic type""	""other psychosis""	""Gold""",
"""115050""",UNKNOWN,true,"""[X]Bouffee delirante with symptoms of schizophrenia""	""other psychosis""	""Gold""",
"""26143""",UNKNOWN,true,"""[X]Cycloid psychosis with symptoms of schizophrenia""	""other psychosis""	""Gold""",
"""33338""",UNKNOWN,true,"""Atypical schizophrenia""	""schizophrenia""	""Gold""",
"""9521""",UNKNOWN,true,"""[X]Bipolar disorder, single manic episode""	""bipolar""	""Gold""",
"""35734""",UNKNOWN,true,"""Bipolar affective disorder, currently depressed, mild""	""bipolar""	""Gold""",
"""68326""",UNKNOWN,true,"""Unspecified bipolar affective disorder,severe with psychosis""	""bipolar""	""Gold""",
"""85102""",UNKNOWN,true,"""Bipolar affective disorder resolved""	""bipolar""	""Gold""",
"""55479""",UNKNOWN,true,"""Ideas of reference""	""other psychosis""	""Gold""",
"""65811""",UNKNOWN,true,"""Recurrent manic episodes, severe without mention psychosis""	""bipolar""	""Gold""",
"""6874""",UNKNOWN,true,"""[X]Bipolar affective disorder""	""bipolar""	""Gold""",
"""66766""",UNKNOWN,true,"""Paranoia querulans""	""other psychosis""	""Gold""",
"""8766""",UNKNOWN,true,"""[X]Symptomatic psychosis NOS""	""other psychosis""	""Gold""",
"""91511""",UNKNOWN,true,"""[X]Latent schizophrenic reaction""	""other psychosis""	""Gold""",
"""64993""",UNKNOWN,true,"""[X]Latent schizophrenia""	""other psychosis""	""Gold""",
"""54387""",UNKNOWN,true,"""[X]Borderline schizophrenia""	""other psychosis""	""Gold""",
"""40386""",UNKNOWN,true,"""[X]Prodromal schizophrenia""	""other psychosis""	""Gold""",
"""62449""",UNKNOWN,true,"""[X]Prepsychotic schizophrenia""	""other psychosis""	""Gold""",
"""71250""",UNKNOWN,true,"""[X]Pseudopsychopathic schizophrenia""	""other psychosis""	""Gold""",
"""26859""",UNKNOWN,true,"""[X]Schizotypal personality disorder""	""other psychosis""	""Gold""",
"""50868""",UNKNOWN,true,"""Folie a deux""	""other psychosis""	""Gold""",
"""44513""",UNKNOWN,true,"""[X]Manic episode, unspecified""	""bipolar""	""Gold""",
"""114206""",UNKNOWN,true,"""Acute exacerbation of chronic latent schizophrenia""	""other psychosis""	""Gold""",
"""94299""",UNKNOWN,true,"""Chronic latent schizophrenia""	""other psychosis""	""Gold""",
"""32295""",UNKNOWN,true,"""Recurrent manic episodes, severe, with psychosis""	""bipolar""	""Gold""",
"""113529""",UNKNOWN,true,"""Chronic catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""46415""",UNKNOWN,true,"""Recurrent manic episode NOS""	""bipolar""	""Gold""",
"""63867""",UNKNOWN,true,"""Catatonic schizophrenia NOS""	""schizophrenia""	""Gold""",
"""44498""",UNKNOWN,true,"""Acute exacerbation of chronic schizophrenia""	""schizophrenia""	""Gold""",
"""12771""",UNKNOWN,true,"""Paranoid psychosis NOS""	""other psychosis""	""Gold""",
"""63651""",UNKNOWN,true,"""Mixed bipolar affective disorder, partial/unspec remission""	""bipolar""	""Gold""",
"""36126""",UNKNOWN,true,"""Bipolar affective disorder, currently manic, mild""	""bipolar""	""Gold""",
"""34236""",UNKNOWN,true,"""[X]Schizophrenia""	""schizophrenia""	""Gold""",
"""101987""",UNKNOWN,true,"""[X]Nonorganic psychosis in remission""	""other psychosis""	""Gold""",
"""51302""",UNKNOWN,true,"""[X]Induced delusional disorder""	""other psychosis""	""Gold""",
"""63150""",UNKNOWN,true,"""Mixed bipolar affective disorder, moderate""	""bipolar""	""Gold""",
"""62405""",UNKNOWN,true,"""[X]Delusional misidentification syndrome""	""other psychosis""	""Gold""",
"""17281""",UNKNOWN,true,"""[X]Schizophrenia, schizotypal and delusional disorders""	""other psychosis""	""Gold""",
"""37102""",UNKNOWN,true,"""[X]Mania with mood-congruent psychotic symptoms""	""bipolar""	""Gold""",
"""14971""",UNKNOWN,true,"""Paraphrenia""	""other psychosis""	""Gold""",
"""16808""",UNKNOWN,true,"""[X]Bipolar affective disorder, current episode hypomanic""	""bipolar""	""Gold""",
"""44503""",UNKNOWN,true,"""[X]Other acute and transient psychotic disorders""	""other psychosis""	""Gold""",
"""11244""",UNKNOWN,true,"""[X]Unspecified nonorganic psychosis""	""other psychosis""	""Gold""",
"""2113""",UNKNOWN,true,"""[X]Paranoid psychosis""	""other psychosis""	""Gold""",
"""50326""",UNKNOWN,true,"""[X]Erotomania""	""other psychosis""	""Gold""",
"""33425""",UNKNOWN,true,"""Other affective psychosis NOS""	""other psychosis""	""Gold""",
"""109634""",UNKNOWN,true,"""Sander's disease""	""other psychosis""	""Gold""",
"""70000""",UNKNOWN,true,"""Single manic episode in full remission""	""bipolar""	""Gold""",
"""18053""",UNKNOWN,true,"""[X]Schizophrenifrm psychos NOS""	""schizophrenia""	""Gold""",
"""94001""",UNKNOWN,true,"""[X]Schizophreniform disord NOS""	""schizophrenia""	""Gold""",
"""33383""",UNKNOWN,true,"""Unspecified paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""35877""",UNKNOWN,true,"""[X]Schizophrenic catatonia""	""schizophrenia""	""Gold""",
"""20572""",UNKNOWN,true,"""[X]Catatonic stupor""	""schizophrenia""	""Gold""",
"""61969""",UNKNOWN,true,"""Schizotypal personality""	""other psychosis""	""Gold""",
"""32222""",UNKNOWN,true,"""Simple schizophrenia""	""schizophrenia""	""Gold""",
"""25546""",UNKNOWN,true,"""Catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""48054""",UNKNOWN,true,"""Hebephrenic schizophrenia NOS""	""schizophrenia""	""Gold""",
"""67768""",UNKNOWN,true,"""Hebephrenic schizophrenia in remission""	""schizophrenia""	""Gold""",
"""9281""",UNKNOWN,true,"""Paranoid schizophrenia NOS""	""schizophrenia""	""Gold""",
"""41992""",UNKNOWN,true,"""Other and unspecified affective psychoses""	""other psychosis""	""Gold""",
"""113781""",UNKNOWN,true,"""Chronic hebephrenic schizophrenia""	""schizophrenia""	""Gold""",
"""37296""",UNKNOWN,true,"""Bipolar affective disorder, currently depressed, NOS""	""bipolar""	""Gold""",
"""68647""",UNKNOWN,true,"""Unspecified bipolar affective disorder, moderate""	""bipolar""	""Gold""",
"""27890""",UNKNOWN,true,"""Bipolar affective disorder, currently depressed, moderate""	""bipolar""	""Gold""",
"""26161""",UNKNOWN,true,"""Manic psychoses""	""bipolar""	""Gold""",
"""8567""",UNKNOWN,true,"""Bipolar psychoses""	""bipolar""	""Gold""",
"""27986""",UNKNOWN,true,"""Unspecified bipolar affective disorder, NOS""	""bipolar""	""Gold""",
"""43405""",UNKNOWN,true,"""[X]Hebephrenic schizophrenia""	""schizophrenia""	""Gold""",
"""31589""",UNKNOWN,true,"""Other paranoid states""	""other psychosis""	""Gold""",
"""59096""",UNKNOWN,true,"""[X]Brief schizophreniform disorder""	""other psychosis""	""Gold""",
"""22080""",UNKNOWN,true,"""[V]Personal history of manic-depressive psychosis""	""bipolar""	""Gold""",
"""23963""",UNKNOWN,true,"""[V]Personal history of manic-depressive psychosis""	""bipolar""	""Gold""",
"""53840""",UNKNOWN,true,"""[X]Other bipolar affective disorders""	""bipolar""	""Gold""",
"""22117""",UNKNOWN,true,"""Psychogenic stupor""	""other psychosis""	""Gold""",
"""2117""",UNKNOWN,true,"""Schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""107222""",UNKNOWN,true,"""Acute exacerbation of chronic catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""104065""",UNKNOWN,true,"""[X]Bipolar affective disorder type I""	""bipolar""	""Gold""",
"""63478""",UNKNOWN,true,"""Acute exacerbation of chronic schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""3984""",UNKNOWN,true,"""Chronic schizophrenic""	""schizophrenia""	""Gold""",
"""109485""",UNKNOWN,true,"""Single manic episode in partial or unspecified remission""	""bipolar""	""Gold""",
"""27770""",UNKNOWN,true,"""[X]Psychogenic paranoid psychosis""	""other psychosis""	""Gold""",
"""58687""",UNKNOWN,true,"""Schizophrenia in remission""	""schizophrenia""	""Gold""",
"""4678""",UNKNOWN,true,"""[X]Mania NOS""	""bipolar""	""Gold""",
"""54195""",UNKNOWN,true,"""Mixed bipolar affective disorder, severe, with psychosis""	""bipolar""	""Gold""",
"""35738""",UNKNOWN,true,"""Bipolar affective disorder, currently manic, unspecified""	""bipolar""	""Gold""",
"""88275""",UNKNOWN,true,"""Schizophrenia resolved""	""schizophrenia""	""Gold""",
"""22643""",UNKNOWN,true,"""Paranoid ideation""	""other psychosis""	""Gold""",
"""93167""",UNKNOWN,true,"""Oneirophrenia""	""other psychosis""	""Gold""",
"""26299""",UNKNOWN,true,"""[X]Bipolar affect disorder cur epi manic wout psychotic symp""	""bipolar""	""Gold""",
"""10575""",UNKNOWN,true,"""Schizo-affective schizophrenia NOS""	""other psychosis""	""Gold""",
"""22644""",UNKNOWN,true,"""Poor insight into psychotic condition""	""other psychosis""	""Gold""",
"""55221""",UNKNOWN,true,"""[X]Capgras syndrome""	""other psychosis""	""Gold""",
"""31493""",UNKNOWN,true,"""[X]Schizophrenic flexibilatis cerea""	""schizophrenia""	""Gold""",
"""57465""",UNKNOWN,true,"""Bipolar affective disorder, now depressed, in full remission""	""bipolar""	""Gold""",
"""56438""",UNKNOWN,true,"""Schizo-affective schizophrenia in remission""	""other psychosis""	""Gold""",
"""37580""",UNKNOWN,true,"""[X]Mixed schizophrenic and affective psychosis""	""other psychosis""	""Gold""",
"""37178""",UNKNOWN,true,"""Recurrent manic episodes, in full remission""	""bipolar""	""Gold""",
"""19345""",UNKNOWN,true,"""Psychosis, schizophrenia + bipolar affective disord resolved""	""other psychosis""	""Gold""",
"""97919""",UNKNOWN,true,"""Acute exacerbation of chronic hebephrenic schizophrenia""	""schizophrenia""	""Gold""",
"""3890""",UNKNOWN,true,"""Chronic paranoid psychosis""	""other psychosis""	""Gold""",
"""39062""",UNKNOWN,true,"""Other schizophrenia""	""schizophrenia""	""Gold""",
"""29451""",UNKNOWN,true,"""[X]Manic-depress psychosis,depressd,no psychotic symptoms""	""bipolar""	""Gold""",
"""63698""",UNKNOWN,true,"""Unspecified bipolar affective disorder, mild""	""bipolar""	""Gold""",
"""73423""",UNKNOWN,true,"""Unspecified bipolar affective disorder, severe, no psychosis""	""bipolar""	""Gold""",
"""35607""",UNKNOWN,true,"""Bipolar affect disord, now depressed, severe, no psychosis""	""bipolar""	""Gold""",
"""34966""",UNKNOWN,true,"""[X]Schizophrenia, unspecified""	""schizophrenia""	""Gold""",
"""23616""",UNKNOWN,true,"""Subchronic schizophrenia""	""schizophrenia""	""Gold""",
"""61501""",UNKNOWN,true,"""[X]Catatonic schizophrenia""	""schizophrenia""	""Gold""",
"""31455""",UNKNOWN,true,"""Other paranoid states NOS""	""other psychosis""	""Gold""",
"""66077""",UNKNOWN,true,"""[X]Other persistent delusional disorders""	""other psychosis""	""Gold""",
"""13024""",UNKNOWN,true,"""[X]Mania without psychotic symptoms""	""bipolar""	""Gold""",
"""73295""",UNKNOWN,true,"""Schizophrenia simplex""	""schizophrenia""	""Gold""",
"""103915""",UNKNOWN,true,"""[X]Bipolar affective disorder type II""	""bipolar""	""Gold""",
"""23538""",UNKNOWN,true,"""Brief reactive psychosis""	""other psychosis""	""Gold""",
"""53985""",UNKNOWN,true,"""[X]Disorganised schizophrenia""	""schizophrenia""	""Gold""",
"""102427""",UNKNOWN,true,"""Catatonic schizophrenia in remission""	""schizophrenia""	""Gold""",
"""11596""",UNKNOWN,true,"""Unspecified manic-depressive psychoses""	""bipolar""	""Gold""",
"""43093""",UNKNOWN,true,"""Single manic episode, severe without mention of psychosis""	""bipolar""	""Gold""",
"""50218""",UNKNOWN,true,"""Single manic episode, severe, with psychosis""	""bipolar""	""Gold""",
"""35274""",UNKNOWN,true,"""[X]Schizoaffective psychosis, depressive type""	""other psychosis""	""Gold""",
"""68058""",UNKNOWN,true,"""Bouffee delirante""	""other psychosis""	""Gold""",
"""51032""",UNKNOWN,true,"""[X]Recurrent manic episodes""	""bipolar""	""Gold""",
"""73924""",UNKNOWN,true,"""[X]Bipolar II disorder""	""bipolar""	""Gold""",
"""31316""",UNKNOWN,true,"""Mixed bipolar affective disorder""	""bipolar""	""Gold""",
"""63784""",UNKNOWN,true,"""Bipolar affective disorder, currently manic, full remission""	""bipolar""	""Gold""",
"""49763""",UNKNOWN,true,"""Unspecified bipolar affective disorder, unspecified""	""bipolar""	""Gold""",
"""14743""",UNKNOWN,true,"""Simple paranoid state""	""other psychosis""	""Gold""",
"""12777""",UNKNOWN,true,"""H/O: psychosis""	""other psychosis""	""Gold""",
"""43462""",UNKNOWN,true,"""Delusion of persecution""	""other psychosis""	""Gold""",
"""28562""",UNKNOWN,true,"""[X]Persistent delusional disorders""	""other psychosis""	""Gold""",
"""16333""",UNKNOWN,true,"""Other reactive psychoses""	""other psychosis""	""Gold""",
"""63583""",UNKNOWN,true,"""Mixed bipolar affective disorder, NOS""	""bipolar""	""Gold""",
"""33693""",UNKNOWN,true,"""[X]Schizoaffective disorder, mixed type""	""other psychosis""	""Gold""",
"""44307""",UNKNOWN,true,"""[X]Other acute predominantly delusional psychotic disorders""	""other psychosis""	""Gold""",
"""44693""",UNKNOWN,true,"""[X]Bipolar affective disorder, current episode mixed""	""bipolar""	""Gold""",
"""58866""",UNKNOWN,true,"""Acute exacerbation subchronic schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""63701""",UNKNOWN,true,"""Bipolar affect disord, now depressed, severe with psychosis""	""bipolar""	""Gold""",
"""102311""",UNKNOWN,true,"""Unspecified latent schizophrenia""	""other psychosis""	""Gold""",
"""64533""",UNKNOWN,true,"""[X]Schizophrenic catalepsy""	""schizophrenia""	""Gold""",
"""36172""",UNKNOWN,true,"""Paranoid schizophrenia in remission""	""schizophrenia""	""Gold""",
"""576""",UNKNOWN,true,"""Acute schizophrenic episode""	""schizophrenia""	""Gold""",
"""3702""",UNKNOWN,true,"""Bipolar affective disorder, currently manic""	""bipolar""	""Gold""",
"""41989""",UNKNOWN,true,"""[X]Single episode agitated depressn w'out psychotic symptoms""	""other psychosis""	""Gold""",
"""72026""",UNKNOWN,true,"""Bipolar affect disord, now depressed, part/unspec remission""	""bipolar""	""Gold""",
"""14656""",UNKNOWN,true,"""Affective psychoses""	""other psychosis""	""Gold""",
"""24107""",UNKNOWN,true,"""[X]Chronic undifferentiated schizophrenia""	""schizophrenia""	""Gold""",
"""63284""",UNKNOWN,true,"""Mixed bipolar affective disorder, severe, without psychosis""	""bipolar""	""Gold""",
"""20785""",UNKNOWN,true,"""[X]Post-schizophrenic depression""	""schizophrenia""	""Gold""",
"""99000""",UNKNOWN,true,"""Cyclic schizophrenia""	""schizophrenia""	""Gold""",
"""60013""",UNKNOWN,true,"""[X]Undifferentiated schizophrenia""	""schizophrenia""	""Gold""",
"""33469""",UNKNOWN,true,"""[x]recurr depress disorder cur epi severe without psyc sympt""	""depression""	""Gold""",
"""7011""",UNKNOWN,true,"""single major depressive episode nos""	""depression""	""Gold""",
"""15220""",UNKNOWN,true,"""[x]persistant anxiety depression""	""depression""	""Gold""",
"""8584""",UNKNOWN,true,"""[x]depressive neurosis""	""depression""	""Gold""",
"""7737""",UNKNOWN,true,"""[x]neurotic depression""	""depression""	""Gold""",
"""42931""",UNKNOWN,true,"""on depression register""	""depression""	""Gold""",
"""34390""",UNKNOWN,true,"""single major depressive episode, unspecified""	""depression""	""Gold""",
"""1131""",UNKNOWN,true,"""neurotic depression reactive type""	""depression""	""Gold""",
"""2716""",UNKNOWN,true,"""h/o: depression""	""depression""	""Gold""",
"""100977""",UNKNOWN,true,"""suspected depression""	""depression""	""Gold""",
"""98414""",UNKNOWN,true,"""[x]major depression, severe without psychotic symptoms""	""depression""	""Gold""",
"""2560""",UNKNOWN,true,"""depressive psychoses""	""depression""	""Gold""",
"""32841""",UNKNOWN,true,"""referral for guided self-help for depression""	""depression""	""Gold""",
"""96995""",UNKNOWN,true,"""on full dose long term treatment depression - enh serv admin""	""depression""	""Gold""",
"""28008""",UNKNOWN,true,"""[x]other mood affective disorders""	""depression""	""Gold""",
"""24171""",UNKNOWN,true,"""recurrent major depressive episodes, severe, with psychosis""	""depression""	""Gold""",
"""112682""",UNKNOWN,true,"""referral for guided self-help for depression declined""	""depression""	""Gold""",
"""22116""",UNKNOWN,true,"""[x]recurrent depressive disorder, currently in remission""	""depression""	""Gold""",
"""47009""",UNKNOWN,true,"""[x]recurrent depress disorder cur epi severe with psyc symp""	""depression""	""Gold""",
"""324""",UNKNOWN,true,"""depressive disorder nec""	""depression""	""Gold""",
"""44300""",UNKNOWN,true,"""[x]recurrent depressive disorder, unspecified""	""depression""	""Gold""",
"""27491""",UNKNOWN,true,"""atypical depressive disorder""	""depression""	""Gold""",
"""1996""",UNKNOWN,true,"""depressed""	""depression""	""Gold""",
"""30483""",UNKNOWN,true,"""patient given advice about management of depression""	""depression""	""Gold""",
"""15219""",UNKNOWN,true,"""single major depressive episode, severe, without psychosis""	""depression""	""Gold""",
"""30405""",UNKNOWN,true,"""depression interim review""	""depression""	""Gold""",
"""51258""",UNKNOWN,true,"""depression monitoring administration""	""depression""	""Gold""",
"""543""",UNKNOWN,true,"""[x]depression nos""	""depression""	""Gold""",
"""98252""",UNKNOWN,true,"""[x]major depression, moderately severe""	""depression""	""Gold""",
"""19439""",UNKNOWN,true,"""depression resolved""	""depression""	""Gold""",
"""12122""",UNKNOWN,true,"""depression medication review""	""depression""	""Gold""",
"""56273""",UNKNOWN,true,"""recurrent major depressive episodes,partial/unspec remission""	""depression""	""Gold""",
"""9796""",UNKNOWN,true,"""symptoms of depression""	""depression""	""Gold""",
"""15155""",UNKNOWN,true,"""single major depressive episode, moderate""	""depression""	""Gold""",
"""16632""",UNKNOWN,true,"""prolonged depressive reaction""	""depression""	""Gold""",
"""6932""",UNKNOWN,true,"""endogenous depression - recurrent""	""depression""	""Gold""",
"""47731""",UNKNOWN,true,"""[x]other recurrent depressive disorders""	""depression""	""Gold""",
"""71009""",UNKNOWN,true,"""depression monitoring first letter""	""depression""	""Gold""",
"""32941""",UNKNOWN,true,"""[x]recurr severe episodes/major depression+psychotic symptom""	""depression""	""Gold""",
"""37764""",UNKNOWN,true,"""[x]recurrent severe episodes/reactive depressive psychosis""	""depression""	""Gold""",
"""16861""",UNKNOWN,true,"""[x]recurrent severe episodes of psychotic depression""	""depression""	""Gold""",
"""31757""",UNKNOWN,true,"""[x]recurr severe episodes/psychogenic depressive psychosis""	""depression""	""Gold""",
"""4824""",UNKNOWN,true,"""c/o - feeling depressed""	""depression""	""Gold""",
"""65435""",UNKNOWN,true,"""depression - enhanced service completed""	""depression""	""Gold""",
"""29579""",UNKNOWN,true,"""[x]other specified mood affective disorders""	""depression""	""Gold""",
