code,code_system,include,term,notes
"""ProdCodeId""",UNKNOWN,true,"""dmdid""	""Term.from.EMIS""	""ProductName""	""Formulation""	""RouteOfAdministration""	""DrugSubstanceName""	""SubstanceStrength""	""BNFChapter""	""DrugIssues""	""Gen""	""AP""",
"""2761141000033119""",UNKNOWN,true,"8788711000001105	""Li-Liquid 509mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Li-Liquid 509mg/5ml oral solution""	""Oral solution""	""Oral""	""Lithium citrate""	""101.800mg/1.000ml""	""4020300""	4000	3	""Lithium""",
"""2761241000033114""",UNKNOWN,true,"4888611000001102	""Li-Liquid 1.018g/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Li-Liquid 1.018g/5ml oral solution""	""Oral solution""	""Oral""	""Lithium citrate""	""203.600mg/1.000ml""	""4020300""	1000	3	""Lithium""",
"""2779841000033118""",UNKNOWN,true,"4520711000001102	""Risperdal Consta 25mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)""	""Risperdal Consta 25mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""25.000mg""	""4020200""	20000	2	""Risperidone""",
"""2779941000033114""",UNKNOWN,true,"4166711000001102	""Risperdal Consta 37.5mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)""	""Risperdal Consta 37.5mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""37.500mg""	""4020200""	20000	2	""Risperidone""",
"""2780041000033113""",UNKNOWN,true,"4167011000001101	""Risperdal Consta 50mg powder and solvent for suspension for injection vials (Janssen-Cilag Ltd)""	""Risperdal Consta 50mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""50.000mg""	""4020200""	20000	2	""Risperidone""",
"""2780141000033112""",UNKNOWN,true,"4559111000001109	""Risperidone 25mg powder and solvent for suspension for injection vials""	""Risperidone 25mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""25.000mg""	""4020200""	10000	2	""Risperidone""",
"""2780241000033117""",UNKNOWN,true,"4176911000001105	""Risperidone 37.5mg powder and solvent for suspension for injection vials""	""Risperidone 37.5mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""37.500mg""	""4020200""	10000	2	""Risperidone""",
"""2780341000033110""",UNKNOWN,true,"4177011000001109	""Risperidone 50mg powder and solvent for suspension for injection vials""	""Risperidone 50mg powder and solvent for suspension for injection vials""	""Powder and solvent for suspension for injection""	""Intramuscular""	""Risperidone""	""50.000mg""	""4020200""	20000	2	""Risperidone""",
"""2799141000033115""",UNKNOWN,true,"4766111000001107	""Epival CR 500mg tablets (Healthcare Pharma Ltd)""	""Epival CR 500mg tablets""	""Modified-release tablet""	""Oral""	""Sodium valproate""	""500.000mg""	""""	1000	3	""Valproate""",
"""2799241000033110""",UNKNOWN,true,"4765911000001103	""Epival CR 300mg tablets (Healthcare Pharma Ltd)""	""Epival CR 300mg tablets""	""Modified-release tablet""	""Oral""	""Sodium valproate""	""300.000mg""	""""	900	3	""Valproate""",
"""2835141000033114""",UNKNOWN,true,"400645002	""Amisulpride 100mg tablets""	""Amisulpride 100mg tablets""	""Tablet""	""Oral""	""Amisulpride""	""100.000mg""	""4020100""	400000	2	""Amisulpride""",
"""2835241000033119""",UNKNOWN,true,"2841911000001104	""Solian 100 tablets (Sanofi)""	""Solian 100 tablets""	""Tablet""	""Oral""	""Amisulpride""	""100.000mg""	""4020100""	700	2	""Amisulpride""",
"""2868841000033116""",UNKNOWN,true,"4054011000001109	""Risperidone 1mg orodispersible tablets sugar free""	""Risperidone 1mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	""4020100""	40000	2	""Risperidone""",
"""2868941000033112""",UNKNOWN,true,"4054111000001105	""Risperidone 2mg orodispersible tablets sugar free""	""Risperidone 2mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	""4020100""	40000	2	""Risperidone""",
"""2869041000033115""",UNKNOWN,true,"4039211000001101	""Risperdal Quicklet 1mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperdal Quicklet 1mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	""4020100""	6000	2	""Risperidone""",
"""2869141000033116""",UNKNOWN,true,"4039711000001108	""Risperdal Quicklet 2mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperdal Quicklet 2mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	""4020100""	9000	2	""Risperidone""",
"""2929741000033118""",UNKNOWN,true,"36053511000001112	""Haloperidol 5mg/1ml solution for injection ampoules""	""Haloperidol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular/ Intravenous""	""Haloperidol""	""5.000mg/1.000ml""	""4020100""	100000	1	""Haloperidol""",
"""2929841000033111""",UNKNOWN,true,"3246911000001106	""Haldol 5mg/1ml solution for injection ampoules (Janssen-Cilag Ltd)""	""Haldol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	""""	400	1	""Haloperidol""",
"""2944041000033118""",UNKNOWN,true,"766011000001103	""Stemetil 12.5mg/1ml solution for injection ampoules (Sanofi)""	""Stemetil 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine mesilate""	""12.500mg/1.000ml""	""4060000""	30000	1	""Prochlorperazine""",
"""2955541000033113""",UNKNOWN,true,"322411000001102	""Terrazine 1mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Terrazine 1mg tablets""	""Tablet""	""Oral""	""Trifluoperazine hydrochloride""	""1.000mg""	""""	1	1	""Trifluoperazine""",
"""2969141000033110""",UNKNOWN,true,"196011000001108	""Buccastem M 3mg tablets (Alliance Pharmaceuticals Ltd)""	""Buccastem M 3mg tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine maleate""	""3.000mg""	""4060000""	50000	1	""Prochlorperazine""",
"""2975841000033113""",UNKNOWN,true,"429830008	""Quetiapine 300mg tablets""	""Quetiapine 300mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""300.000mg""	""4020100""	1000000	2	""Quetiapine""",
"""2975941000033117""",UNKNOWN,true,"4989111000001106	""Seroquel 300mg tablets (Luye Pharma Ltd)""	""Seroquel 300mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""300.000mg""	""4020100""	7000	2	""Quetiapine""",
"""3030841000033118""",UNKNOWN,true,"5818311000001104	""Olanzapine 10mg powder for solution for injection vials""	""Olanzapine 10mg powder for solution for injection vials""	""Powder for solution for injection""	""Intramuscular""	""Olanzapine""	""10.000mg""	""4020100""	50	2	""Olanzapine""",
"""3063441000033119""",UNKNOWN,true,"38895311000001104	""Levomepromazine 25mg/1ml solution for injection ampoules""	""Levomepromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Subcutaneous/ Intramuscular/ Intravenous""	""Levomepromazine hydrochloride""	""25.000mg/1.000ml""	""4020100""	200000	1	""Levomepromazine""",
"""3063541000033118""",UNKNOWN,true,"321461008	""Levomepromazine 25mg tablets""	""Levomepromazine 25mg tablets""	""Tablet""	""Oral""	""Levomepromazine maleate""	""25.000mg""	""4020100""	100000	1	""Levomepromazine""",
"""3063641000033117""",UNKNOWN,true,"9536311000001104	""Levomepromazine 6mg tablets""	""Levomepromazine 6mg tablets""	""Tablet""	""Oral""	""Levomepromazine maleate""	""6.000mg""	""""	20000	1	""Levomepromazine""",
"""3090541000033111""",UNKNOWN,true,"36058011000001104	""Flupentixol 50mg/0.5ml solution for injection ampoules""	""Flupentixol 50mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol decanoate""	""100.000mg/1.000ml""	""4020200""	10000	1	""Flupentixol""",
"""3090641000033112""",UNKNOWN,true,"36068611000001104	""Flupentixol 100mg/1ml solution for injection ampoules""	""Flupentixol 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol decanoate""	""100.000mg/1.000ml""	""4020200""	70000	1	""Flupentixol""",
"""3090741000033115""",UNKNOWN,true,"36068711000001104	""Flupentixol 200mg/1ml solution for injection ampoules""	""Flupentixol 200mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol decanoate""	""200.000mg/1.000ml""	""4020200""	20000	1	""Flupentixol""",
"""3090841000033113""",UNKNOWN,true,"36068811000001104	""Flupentixol 20mg/1ml solution for injection ampoules""	""Flupentixol 20mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol decanoate""	""20.000mg/1.000ml""	""4020200""	40000	1	""Flupentixol""",
"""3090941000033117""",UNKNOWN,true,"36068911000001104	""Flupentixol 40mg/2ml solution for injection ampoules""	""Flupentixol 40mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol decanoate""	""20.000mg/1.000ml""	""4020200""	30000	1	""Flupentixol""",
"""3091041000033110""",UNKNOWN,true,"39692311000001104	""Flupentixol 1mg tablets""	""Flupentixol 1mg tablets""	""Tablet""	""Oral""	""Flupentixol dihydrochloride""	""1.000mg""	""4030400""	400000	1	""Flupentixol""",
"""3091141000033114""",UNKNOWN,true,"39692511000001104	""Flupentixol 500microgram tablets""	""Flupentixol 500microgram tablets""	""Tablet""	""Oral""	""Flupentixol dihydrochloride""	""500.000microgram""	""4030400""	500000	1	""Flupentixol""",
"""3091241000033119""",UNKNOWN,true,"39692411000001104	""Flupentixol 3mg tablets""	""Flupentixol 3mg tablets""	""Tablet""	""Oral""	""Flupentixol dihydrochloride""	""3.000mg""	""4030400""	100000	1	""Flupentixol""",
"""3103841000033110""",UNKNOWN,true,"36016711000001104	""Pipotiazine 100mg/2ml solution for injection ampoules""	""Pipotiazine 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine palmitate""	""50.000mg/1.000ml""	""""	4000	1	""Pipotiazine""",
"""3104041000033117""",UNKNOWN,true,"36016911000001100	""Pipotiazine 50mg/1ml solution for injection ampoules""	""Pipotiazine 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine palmitate""	""50.000mg/1.000ml""	""""	10000	1	""Pipotiazine""",
"""3108841000033119""",UNKNOWN,true,"322142000	""Prochlorperazine 5mg effervescent granules sachets sugar free""	""Prochlorperazine 5mg effervescent granules sachets sugar free""	""Effervescent granules""	""Oral""	""Prochlorperazine mesilate""	""5.000mg""	""""	20000	1	""Prochlorperazine""",
"""3108941000033110""",UNKNOWN,true,"36021511000001104	""Prochlorperazine 12.5mg/1ml solution for injection ampoules""	""Prochlorperazine 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine mesilate""	""12.500mg/1.000ml""	""4060000""	50000	1	""Prochlorperazine""",
"""3109141000033119""",UNKNOWN,true,"36021611000001104	""Prochlorperazine 5mg/5ml oral solution""	""Prochlorperazine 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Prochlorperazine mesilate""	""1.000mg/1.000ml""	""4060000""	60000	1	""Prochlorperazine""",
"""3137541000033113""",UNKNOWN,true,"406787003	""Aripiprazole 10mg tablets""	""Aripiprazole 10mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""4020100""	1000000	2	""Aripiprazole""",
"""3137641000033114""",UNKNOWN,true,"406788008	""Aripiprazole 15mg tablets""	""Aripiprazole 15mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""4020100""	800000	2	""Aripiprazole""",
"""3137741000033117""",UNKNOWN,true,"406790009	""Aripiprazole 30mg tablets""	""Aripiprazole 30mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	""4020100""	200000	2	""Aripiprazole""",
"""3137841000033110""",UNKNOWN,true,"7637111000001104	""Abilify 10mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 10mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""4020100""	8000	2	""Aripiprazole""",
"""3137941000033119""",UNKNOWN,true,"7637411000001109	""Abilify 15mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 15mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""4020100""	5000	2	""Aripiprazole""",
"""3138041000033116""",UNKNOWN,true,"7637811000001106	""Abilify 30mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 30mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	""4020100""	1000	2	""Aripiprazole""",
"""3141141000033114""",UNKNOWN,true,"7740511000001103	""Stelazine Forte 1mg/ml oral solution (Mercury Pharma Group Ltd)""	""Stelazine Forte 1mg/ml oral solution""	""Oral solution""	""Oral""	""Trifluoperazine hydrochloride""	""1.000mg/1.000ml""	""""	70	1	""Trifluoperazine""",
"""3152941000033118""",UNKNOWN,true,"8818511000001104	""Sodium valproate 300mg suppositories""	""Sodium valproate 300mg suppositories""	""Suppository""	""Rectal""	""Sodium valproate""	""300.000mg""	""""	40	3	""Valproate""",
"""3153041000033111""",UNKNOWN,true,"19964511000001100	""Sodium valproate 100mg suppositories""	""Sodium valproate 100mg suppositories""	""Suppository""	""Rectal""	""Sodium valproate""	""100.000mg""	""""	10	3	""Valproate""",
"""3158941000033116""",UNKNOWN,true,"7972911000001104	""Denzapine 25mg tablets (Britannia Pharmaceuticals Ltd)""	""Denzapine 25mg tablets""	""Tablet""	""Oral""	""Clozapine""	""25.000mg""	""4020100""	600	2	""Clozapine""",
"""3159041000033113""",UNKNOWN,true,"7974011000001109	""Denzapine 100mg tablets (Britannia Pharmaceuticals Ltd)""	""Denzapine 100mg tablets""	""Tablet""	""Oral""	""Clozapine""	""100.000mg""	""4020100""	1000	2	""Clozapine""",
"""3225241000033118""",UNKNOWN,true,"406786007	""Aripiprazole 5mg tablets""	""Aripiprazole 5mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	""4020100""	800000	2	""Aripiprazole""",
"""3225341000033111""",UNKNOWN,true,"9037911000001102	""Abilify 5mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 5mg tablets""	""Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	""4020100""	6000	2	""Aripiprazole""",
"""3226341000033115""",UNKNOWN,true,"8838911000001102	""Zaponex 25mg tablets (Leyden Delta B.V.)""	""Zaponex 25mg tablets""	""Tablet""	""Oral""	""Clozapine""	""25.000mg""	""4020100""	30	2	""Clozapine""",
"""3226441000033114""",UNKNOWN,true,"8839511000001103	""Zaponex 100mg tablets (Leyden Delta B.V.)""	""Zaponex 100mg tablets""	""Tablet""	""Oral""	""Clozapine""	""100.000mg""	""4020100""	40	2	""Clozapine""",
"""3246041000033119""",UNKNOWN,true,"9045911000001108	""Risperidone 500microgram orodispersible tablets sugar free""	""Risperidone 500microgram orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	""""	60000	2	""Risperidone""",
"""3246141000033115""",UNKNOWN,true,"9044211000001100	""Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)""	""Risperdal Quicklet 500microgram orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	""""	7000	2	""Risperidone""",
"""3849441000033112""",UNKNOWN,true,"8359711000001109	""Chlorpromazine 50mg/5ml oral solution""	""Chlorpromazine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Chlorpromazine hydrochloride""	""10.000mg/1.000ml""	""""	2000	1	""Chlorpromazine""",
"""3858941000033110""",UNKNOWN,true,"36138211000001104	""Chlorpromazine 25mg/1ml solution for injection ampoules""	""Chlorpromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Chlorpromazine hydrochloride""	""25.000mg/1.000ml""	""4060000""	90	1	""Chlorpromazine""",
"""3866541000033110""",UNKNOWN,true,"386213008	""Olanzapine 20mg oral lyophilisates sugar free""	""Olanzapine 20mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	""""	40000	2	""Olanzapine""",
"""3866641000033111""",UNKNOWN,true,"9891011000001104	""Zyprexa 20mg Velotabs (Eli Lilly and Company Ltd)""	""Zyprexa 20mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	""""	4000	2	""Olanzapine""",
"""3892541000033114""",UNKNOWN,true,"14015911000001104	""Olanzapine 2.5mg/5ml oral suspension""	""Olanzapine 2.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Olanzapine""	""500.000microgram/1.000ml""	""""	2000	2	""Olanzapine""",
"""3923941000033110""",UNKNOWN,true,"19977911000001108	""Sodium valproate 500mg/5ml oral suspension""	""Sodium valproate 500mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sodium valproate""	""100.000mg/1.000ml""	""""	1000	3	""Valproate""",
"""3950341000033115""",UNKNOWN,true,"10675311000001102	""Aripiprazole 10mg orodispersible tablets sugar free""	""Aripiprazole 10mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""4020100""	20000	2	""Aripiprazole""",
"""3950441000033114""",UNKNOWN,true,"10675411000001108	""Aripiprazole 15mg orodispersible tablets sugar free""	""Aripiprazole 15mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""4020100""	10000	2	""Aripiprazole""",
"""3950541000033110""",UNKNOWN,true,"417374006	""Aripiprazole 1mg/ml oral solution""	""Aripiprazole 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	""4020100""	60000	2	""Aripiprazole""",
"""3950641000033111""",UNKNOWN,true,"10664611000001100	""Abilify 10mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""4020100""	500	2	""Aripiprazole""",
"""3950741000033119""",UNKNOWN,true,"10664911000001106	""Abilify 15mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""4020100""	400	2	""Aripiprazole""",
"""3950841000033112""",UNKNOWN,true,"10667211000001108	""Abilify 1mg/ml oral solution (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	""4020100""	1000	2	""Aripiprazole""",
"""3996241000033117""",UNKNOWN,true,"374054003	""Olanzapine 20mg tablets""	""Olanzapine 20mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""20.000mg""	""""	700000	2	""Olanzapine""",
"""3996341000033110""",UNKNOWN,true,"10878511000001108	""Zyprexa 20mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 20mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""20.000mg""	""""	2000	2	""Olanzapine""",
"""4012041000033116""",UNKNOWN,true,"11140811000001104	""Risperidone 3mg orodispersible tablets sugar free""	""Risperidone 3mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	""""	10000	2	""Risperidone""",
"""4012141000033117""",UNKNOWN,true,"11140911000001100	""Risperidone 4mg orodispersible tablets sugar free""	""Risperidone 4mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	""""	10000	2	""Risperidone""",
"""4012241000033112""",UNKNOWN,true,"11134611000001104	""Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperdal Quicklet 3mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	""""	3000	2	""Risperidone""",
"""4012341000033119""",UNKNOWN,true,"11134311000001108	""Risperdal Quicklet 4mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperdal Quicklet 4mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	""""	3000	2	""Risperidone""",
"""4133841000033118""",UNKNOWN,true,"NA	""Quetiapine Oral Suspension Sugar Free 12.5 mg/5 ml""	""""	""""	""""	""""	""""	""""	4000	2	""Quetiapine""",
"""4148441000033110""",UNKNOWN,true,"NA	""Chlorpromazine Capsules 10 mg""	""""	""""	""""	""""	""""	""""	700	1	""Chlorpromazine""",
"""4150241000033114""",UNKNOWN,true,"11475111000001108	""Sodium valproate 150mg modified-release capsules""	""Sodium valproate 150mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Sodium valproate""	""150.000mg""	""4080100""	10000	3	""Valproate""",
"""4150341000033116""",UNKNOWN,true,"11475211000001102	""Sodium valproate 300mg modified-release capsules""	""Sodium valproate 300mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Sodium valproate""	""300.000mg""	""4080100""	60000	3	""Valproate""",
"""4150441000033110""",UNKNOWN,true,"11475611000001100	""Episenta 150mg modified-release capsules (Desitin Pharma Ltd)""	""Episenta 150mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Sodium valproate""	""150.000mg""	""4080100""	7000	3	""Valproate""",
"""4150641000033112""",UNKNOWN,true,"11475911000001106	""Episenta 300mg modified-release capsules (Desitin Pharma Ltd)""	""Episenta 300mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Sodium valproate""	""300.000mg""	""4080100""	30000	3	""Valproate""",
"""4150941000033117""",UNKNOWN,true,"11475311000001104	""Sodium valproate 500mg modified-release granules sachets sugar free""	""Sodium valproate 500mg modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	10000	3	""Valproate""",
"""4151041000033110""",UNKNOWN,true,"11475411000001104	""Sodium valproate 1g modified-release granules sachets sugar free""	""Sodium valproate 1g modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""1.000gram""	""4080100""	6000	3	""Valproate""",
"""4151141000033114""",UNKNOWN,true,"11476211000001108	""Episenta 500mg modified-release granules sachets (Desitin Pharma Ltd)""	""Episenta 500mg modified-release granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	10000	3	""Valproate""",
"""4151241000033119""",UNKNOWN,true,"11476511000001106	""Episenta 1000mg modified-release granules sachets (Desitin Pharma Ltd)""	""Episenta 1000mg modified-release granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""1.000gram""	""4080100""	10000	3	""Valproate""",
"""4200641000033118""",UNKNOWN,true,"11763211000001100	""Paliperidone 3mg modified-release tablets""	""Paliperidone 3mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""3.000mg""	""4020100""	2000	2	""Paliperidone""",
"""4200741000033110""",UNKNOWN,true,"11763311000001108	""Paliperidone 6mg modified-release tablets""	""Paliperidone 6mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""6.000mg""	""4020100""	2000	2	""Paliperidone""",
"""4200841000033117""",UNKNOWN,true,"11763411000001100	""Paliperidone 9mg modified-release tablets""	""Paliperidone 9mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""9.000mg""	""4020100""	1000	2	""Paliperidone""",
"""4200941000033113""",UNKNOWN,true,"11749311000001100	""Invega 3mg modified-release tablets (Janssen-Cilag Ltd)""	""Invega 3mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""3.000mg""	""4020100""	100	2	""Paliperidone""",
"""4201041000033115""",UNKNOWN,true,"11749811000001104	""Invega 6mg modified-release tablets (Janssen-Cilag Ltd)""	""Invega 6mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""6.000mg""	""4020100""	80	2	""Paliperidone""",
"""4201141000033116""",UNKNOWN,true,"11751011000001100	""Invega 9mg modified-release tablets (Janssen-Cilag Ltd)""	""Invega 9mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""9.000mg""	""4020100""	50	2	""Paliperidone""",
"""4422541000033110""",UNKNOWN,true,"14018711000001108	""Quetiapine 100mg/5ml oral suspension""	""Quetiapine 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine fumarate""	""20.000mg/1.000ml""	""""	3000	2	""Quetiapine""",
"""4424541000033119""",UNKNOWN,true,"12505911000001108	""Haloperidol 5mg/5ml oral solution""	""Haloperidol 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""1.000mg/1.000ml""	""""	2000	1	""Haloperidol""",
"""4456741000033117""",UNKNOWN,true,"13456411000001100	""Aripiprazole 9.75mg/1.3ml solution for injection vials""	""Aripiprazole 9.75mg/1.3ml solution for injection vials""	""Solution for injection""	""Intramuscular""	""Aripiprazole""	""7.500mg/1.000ml""	""4020100""	200	2	""Aripiprazole""",
"""4456841000033110""",UNKNOWN,true,"13451111000001100	""Abilify 9.75mg/1.3ml solution for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Abilify 9.75mg/1.3ml solution for injection vials""	""Solution for injection""	""Intramuscular""	""Aripiprazole""	""7.500mg/1.000ml""	""4020100""	1	2	""Aripiprazole""",
"""4549841000033112""",UNKNOWN,true,"13718611000001104	""Sodium valproate 100mg modified-release granules sachets sugar free""	""Sodium valproate 100mg modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""100.000mg""	""4080100""	5000	3	""Valproate""",
"""4549941000033116""",UNKNOWN,true,"13718711000001108	""Sodium valproate 250mg modified-release granules sachets sugar free""	""Sodium valproate 250mg modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""250.000mg""	""4080100""	5000	3	""Valproate""",
"""4550041000033113""",UNKNOWN,true,"13718811000001104	""Sodium valproate 50mg modified-release granules sachets sugar free""	""Sodium valproate 50mg modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""50.000mg""	""4080100""	2000	3	""Valproate""",
"""4550141000033112""",UNKNOWN,true,"13718911000001108	""Sodium valproate 750mg modified-release granules sachets sugar free""	""Sodium valproate 750mg modified-release granules sachets sugar free""	""Modified-release granules""	""Oral""	""Sodium valproate""	""750.000mg""	""4080100""	3000	3	""Valproate""",
"""4550241000033117""",UNKNOWN,true,"13666611000001108	""Epilim Chronosphere MR 50mg granules sachets (Sanofi)""	""Epilim Chronosphere MR 50mg granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""50.000mg""	""4080100""	5000	3	""Valproate""",
"""4550341000033110""",UNKNOWN,true,"13665411000001100	""Epilim Chronosphere MR 100mg granules sachets (Sanofi)""	""Epilim Chronosphere MR 100mg granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""100.000mg""	""4080100""	20000	3	""Valproate""",
"""4550441000033116""",UNKNOWN,true,"13665711000001108	""Epilim Chronosphere MR 250mg granules sachets (Sanofi)""	""Epilim Chronosphere MR 250mg granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""250.000mg""	""4080100""	10000	3	""Valproate""",
"""4550541000033115""",UNKNOWN,true,"13665911000001108	""Epilim Chronosphere MR 500mg granules sachets (Sanofi)""	""Epilim Chronosphere MR 500mg granules sachets""	""Modified-release granules""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	20000	3	""Valproate""",
