code,code_system,include,term,notes
"""459786016""",UNKNOWN,true,"""9SI..00""	""irish traveller""",
"""459785017""",UNKNOWN,true,"""9SJ..00""	""other ethnic group""",
"""286003011""",UNKNOWN,true,"""9SZ..00""	""ethnic groups (census) nos""",
"""1968051000006116""",UNKNOWN,true,"""9t00.00""	""white:eng/welsh/scot/ni/brit - england and wales 2011 census""",
"""2484671000000118""",UNKNOWN,true,"""9t01.00""	""white: irish - england and wales ethnic category 2011 census""",
"""1968071000006114""",UNKNOWN,true,"""9t02.00""	""white: gypsy/irish traveller - eng+wales eth cat 2011 census""",
"""1968081000006112""",UNKNOWN,true,"""9t03.00""	""white: other white backgrd- eng+wales ethnic cat 2011 census""",
"""1968091000006110""",UNKNOWN,true,"""9t04.00""	""mixed: white+black caribbean - eng+wales eth cat 2011 census""",
"""1968101000006116""",UNKNOWN,true,"""9t05.00""	""mixed: white+black african - eng+wales eth cat 2011 census""",
"""1968111000006118""",UNKNOWN,true,"""9t06.00""	""mixed: white+asian - eng+wales ethnic category 2011 census""",
"""1968121000006114""",UNKNOWN,true,"""9t07.00""	""mixed: other mixed/multiple backgrd - eng+wales 2011 census""",
"""1968131000006112""",UNKNOWN,true,"""9t08.00""	""asian/asian brit: indian - eng+wales ethnic cat 2011 census""",
"""1968141000006119""",UNKNOWN,true,"""9t09.00""	""asian/asian british:pakistani- eng+wales eth cat 2011 census""",
"""1968151000006117""",UNKNOWN,true,"""9t0A.00""	""asian/asian brit: bangladeshi- eng+wales eth cat 2011 census""",
"""1968161000006115""",UNKNOWN,true,"""9t0B.00""	""asian/asian brit: chinese - eng+wales ethnic cat 2011 census""",
"""1968171000006110""",UNKNOWN,true,"""9t0C.00""	""asian/asian brit: other asian- eng+wales eth cat 2011 census""",
"""1968181000006113""",UNKNOWN,true,"""9t0D.00""	""black/african/carib/black brit: african- eng+wales 2011 cens""",
"""1968191000006111""",UNKNOWN,true,"""9t0E.00""	""black/african/caribbn/black brit: caribbean - eng+wales 2011""",
"""1968201000006114""",UNKNOWN,true,"""9t0F.00""	""black/afr/carib/black brit: other black- eng+wales 2011 cens""",
"""1968211000006112""",UNKNOWN,true,"""9t0G.00""	""other ethnic group: arab - eng+wales ethnic cat 2011 census""",
"""1968221000006116""",UNKNOWN,true,"""9t0H.00""	""other ethnic: any other grp - eng+wales eth cat 2011 census""",
"""286006015""",UNKNOWN,true,"""9T1..00""	""new zealand ethnic groups""",
"""2486161000000112""",UNKNOWN,true,"""9t10.00""	""white - northern ireland ethnic category 2011 census""",
"""1968251000006113""",UNKNOWN,true,"""9t11.00""	""irish traveller - northern ireland ethnic cat 2011 census""",
