code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Insulin""",
"""8281641000033114""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281741000033117""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281841000033110""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281941000033119""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8282041000033113""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318141000033117""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318241000033112""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318341000033119""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318441000033113""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318541000033114""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8318641000033110""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8494141000033119""",UNKNOWN,true,"""BD Micro-Fine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495341000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495441000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495541000033110""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495641000033111""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495741000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8495841000033112""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8535941000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8538641000033119""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8586041000033117""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8586341000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8586441000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8586541000033110""",UNKNOWN,true,"""Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8586641000033111""",UNKNOWN,true,"""Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8622241000033111""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8622341000033118""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8622541000033113""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8622841000033110""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8623241000033116""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8623341000033114""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8623441000033115""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8880741000033117""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8880841000033110""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8881041000033112""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8881241000033116""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8881341000033114""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8881441000033115""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8881541000033119""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8884241000033118""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8954241000033119""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8963741000033119""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8966741000033113""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""9161441000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""9161541000033110""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""9677041000033116""",UNKNOWN,true,"""Insulin aspart 100units/ml solution for injection 1.6ml cartridges""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""9677141000033117""",UNKNOWN,true,"""NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""9707541000033114""",UNKNOWN,true,"""TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""9707641000033110""",UNKNOWN,true,"""TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""9707741000033118""",UNKNOWN,true,"""TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""9707841000033111""",UNKNOWN,true,"""TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10019141000033111""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10021741000033116""",UNKNOWN,true,"""NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10021841000033114""",UNKNOWN,true,"""NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10021941000033118""",UNKNOWN,true,"""NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10044541000033113""",UNKNOWN,true,"""Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 3.600mg/1.000ml""	""06010203""	""Insulin""",
"""10044641000033114""",UNKNOWN,true,"""Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 3.600mg/1.000ml""	NA	""Insulin""",
"""10252641000033111""",UNKNOWN,true,"""Insulin lispro 200units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	""06010101""	""Insulin""",
"""10252741000033119""",UNKNOWN,true,"""Humalog KwikPen 200units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	NA	""Insulin""",
"""10259341000033113""",UNKNOWN,true,"""NovoPen 5 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10259441000033119""",UNKNOWN,true,"""NovoPen 5 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10259541000033118""",UNKNOWN,true,"""JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10259641000033117""",UNKNOWN,true,"""JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10259741000033114""",UNKNOWN,true,"""JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10259941000033112""",UNKNOWN,true,"""Comfort Point  Needles for insulin pens  5 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""10260741000033113""",UNKNOWN,true,"""GlucoRx FinePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10494241000033110""",UNKNOWN,true,"""Insulin glargine 300units/ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	""06010102""	""Insulin""",
"""10494441000033111""",UNKNOWN,true,"""Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	NA	""Insulin""",
"""10600641000033118""",UNKNOWN,true,"""Abasaglar 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""10600741000033110""",UNKNOWN,true,"""Abasaglar KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""10623141000033112""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10623241000033117""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10623341000033110""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10623441000033116""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10623541000033115""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10639641000033119""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10674141000033111""",UNKNOWN,true,"""Insuman Infusat 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""10674341000033114""",UNKNOWN,true,"""Insuman Infusat 100units/ml solution for injection 3.15ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""10982741000033111""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10982841000033118""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10982941000033114""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10983041000033116""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10983241000033112""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""10983441000033113""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11075341000033112""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11075441000033118""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11075541000033117""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11078441000033114""",UNKNOWN,true,"""Carepoint  Needles for insulin pens  4 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11078541000033110""",UNKNOWN,true,"""Carepoint  Needles for insulin pens  5 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11078641000033111""",UNKNOWN,true,"""Carepoint  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11078741000033119""",UNKNOWN,true,"""Carepoint  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11078841000033112""",UNKNOWN,true,"""Carepoint  Needles for insulin pens  12 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11414341000033114""",UNKNOWN,true,"""Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11414441000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11536041000033117""",UNKNOWN,true,"""Mylife Clickfine AutoProtect hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736441000033110""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736541000033111""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736641000033112""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736741000033115""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736841000033113""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11736941000033117""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11737041000033116""",UNKNOWN,true,"""Neon Verifine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11767441000033115""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11767541000033119""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11767641000033118""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11767941000033113""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11768141000033110""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11813541000033114""",UNKNOWN,true,"""Microdot Verifine Safety  Needles for insulin pens  5 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""11814141000033119""",UNKNOWN,true,"""Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""11814341000033116""",UNKNOWN,true,"""Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12146841000033115""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12186441000033111""",UNKNOWN,true,"""Fiasp 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12186541000033112""",UNKNOWN,true,"""Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12186641000033113""",UNKNOWN,true,"""Fiasp Penfill 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""12333341000033110""",UNKNOWN,true,"""AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12333441000033116""",UNKNOWN,true,"""AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12380741000033111""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12380841000033118""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12380941000033114""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12388941000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12389141000033116""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12389241000033111""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12389341000033118""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12389441000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12419841000033117""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12436041000033110""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12436141000033114""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""12447541000033115""",UNKNOWN,true,"""GlucoRx CarePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
