code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""2265731000000113""",UNKNOWN,true,"""seen in weight management clinic""	""Aurum""",
"""2303211000000117""",UNKNOWN,true,"""referral to multidisciplinary obesity clinic""	""Aurum""",
"""2310101000000115""",UNKNOWN,true,"""obesity multidisciplinary case review""	""Aurum""",
"""2316211000000111""",UNKNOWN,true,"""unintentional weight gain""	""Aurum""",
"""2325341000000118""",UNKNOWN,true,"""weight loss importance score""	""Aurum""",
"""2325381000000114""",UNKNOWN,true,"""weight loss confidence score""	""Aurum""",
"""2326311000000114""",UNKNOWN,true,"""intensive weight management programme commenced""	""Aurum""",
"""2326451000000118""",UNKNOWN,true,"""intensive weight management programme ended""	""Aurum""",
"""2326491000000114""",UNKNOWN,true,"""intensive weight management programme declined""	""Aurum""",
"""2350241000000116""",UNKNOWN,true,"""obese class i (body mass index 30.0 - 34.9)""	""Aurum""",
"""2350261000000115""",UNKNOWN,true,"""obese class ii (body mass index 35.0 - 39.9)""	""Aurum""",
"""2350501000000116""",UNKNOWN,true,"""anti-obesity drug therapy commenced""	""Aurum""",
"""2350541000000118""",UNKNOWN,true,"""obesity medication stopped""	""Aurum""",
"""2358981000000118""",UNKNOWN,true,"""3 month target weight""	""Aurum""",
"""2359021000000113""",UNKNOWN,true,"""6 month target weight""	""Aurum""",
"""2359061000000117""",UNKNOWN,true,"""12 month target weight""	""Aurum""",
"""2369981000000115""",UNKNOWN,true,"""target weight to achieve five percent weight loss""	""Aurum""",
"""2370021000000115""",UNKNOWN,true,"""target weight to achieve ten percent weight loss""	""Aurum""",
"""2374151000000117""",UNKNOWN,true,"""mid-parental height""	""Aurum""",
"""2423851000000119""",UNKNOWN,true,"""telehealth obesity monitoring""	""Aurum""",
"""2636611000000113""",UNKNOWN,true,"""unsuitable for body height measurement""	""Aurum""",
"""2636651000000112""",UNKNOWN,true,"""unsuitable for body weight measurement""	""Aurum""",
"""2642891000006110""",UNKNOWN,true,"""weight gain""	""Aurum""",
"""2714971000000116""",UNKNOWN,true,"""signposting to weight management service""	""Aurum""",
"""2729021000006118""",UNKNOWN,true,"""measuring height of patient""	""Aurum""",
"""2733261000000112""",UNKNOWN,true,"""framingham cardiovascular disease 10 year risk calculator score using bmi (body mass index) or lipids""	""Aurum""",
