code,code_system,include,term,notes
"""medcodeid""",UNKNOWN,true,"""Observations""	""OriginalReadCode""	""CleansedReadCode""	""term""	""SnomedCTConceptId""	""SnomedCTDescriptionId""	""EmisCodeCategoryId""",
"""980141000006119""",UNKNOWN,true,"59	""Eu1A5""	""Eu1A500""	""[x]mental and behavioural disorders due to use of crack cocaine: psychotic disorder""	""46975003""	""78284013""	32",
"""980161000006115""",UNKNOWN,true,"6	""Eu1A7""	""Eu1A700""	""[x]men beh dis due crack cocaine: resid late-onset psych dis""	""404684003""	""2156578010""	27",
"""980171000006110""",UNKNOWN,true,"72	""Eu1Ay""	""Eu1Ay00""	""[x]ment behav disord due crack cocaine: other ment behav dis""	""404684003""	""2156578010""	27",
"""980181000006113""",UNKNOWN,true,"63	""Eu1Az""	""Eu1Az00""	""[x]ment behav dis due crack cocaine: unsp ment and behav dis""	""404684003""	""2156578010""	27",
"""988901000006116""",UNKNOWN,true,"3	""E247-99""	""E247.99""	""morphine/cocaine dependence""	""191816009""	""988901000006116""	32",
"""994121000006119""",UNKNOWN,true,"71	""EMISNQAB1""	NA	""abscess of antecubital fossa related to intravenous drug use""	""994121000006103""	""994121000006119""	32",
"""1012911000006111""",UNKNOWN,true,"62	""ALLERGY4.10""	NA	""adverse reaction to drugs used in substance dependence""	""1012911000006107""	""1012911000006111""	5",
"""1013041000006115""",UNKNOWN,true,"74	""ALLERGY4.4.2""	NA	""adverse reaction to amphetamines and cocaine""	""1013041000006104""	""1013041000006115""	5",
"""1063801000000119""",UNKNOWN,true,"166458	""9No5""	""9No5.00""	""seen in substance misuse clinic""	""494041000000102""	""1063801000000119""	37",
"""1122111000000117""",UNKNOWN,true,"314	""9NdN""	""9NdN.00""	""declined consent for notification of drug misuse""	""505091000000102""	""1122111000000117""	37",
"""1153411000000119""",UNKNOWN,true,"2478	""9k53-1""	""9k53.11""	""pharmacy attended for drug misuse""	""507041000000101""	""1153411000000119""	37",
"""1153431000000110""",UNKNOWN,true,"2728	""9k52-1""	""9k52.11""	""drug misuse treatment in primary care""	""372541000000102""	""1153431000000110""	37",
"""1153451000000115""",UNKNOWN,true,"33664	""9k51-1""	""9k51.11""	""shared care drug misuse treatment""	""372511000000103""	""1153451000000115""	37",
"""1538881000006119""",UNKNOWN,true,"1	""PCSQI93""	NA	""needle exchange""	""1538881000006103""	""1538881000006119""	30",
"""1550291000000111""",UNKNOWN,true,"5305	""8Hq""	""8Hq..00""	""admission to substance misuse detoxification centre""	""699124006""	""2982737011""	40",
"""1584851000006110""",UNKNOWN,true,"179	""1TB""	""1TB..00""	""history of major tranquilliser misuse""	""277001000000103""	""643811000000118""	27",
"""1627491000006112""",UNKNOWN,true,"134330	""13cM""	""13cM.00""	""substance misuse""	""66214007""	""2310431000000117""	17",
"""1700311000006112""",UNKNOWN,true,"184	""1V3L""	""1V3L.00""	""use of needle and syringe exchange scheme""	""228410005""	""342489017""	27",
"""1704461000006111""",UNKNOWN,true,"16659	""9k51""	""9k51.00""	""shared care drug misuse treatment - enhanced services admin""	""372511000000103""	""1153451000000115""	37",
"""1704471000006116""",UNKNOWN,true,"1010	""9k52""	""9k52.00""	""drug misuse treatment primary care - enhanced services admin""	""372541000000102""	""1153431000000110""	37",
"""1714461000006113""",UNKNOWN,true,"2268	""9k53""	""9k53.00""	""pharmacy attended for drug misuse - enhanced services admin""	""507041000000101""	""1153411000000119""	37",
"""1716731000006118""",UNKNOWN,true,"4	""9K4""	""9K4..00""	""smr25a drug misuse initial assessment form""	""503771000000102""	""1119321000000114""	37",
"""1716741000006111""",UNKNOWN,true,"21	""9K5""	""9K5..00""	""smr25b drug misuse follow up assessment form""	""503801000000104""	""1119381000000110""	37",
"""1725171000006117""",UNKNOWN,true,"33	""ALLERGY39452NEMIS""	NA	""adverse reaction to cannabis extract""	""1725171000006101""	""1725171000006117""	5",
"""1735911000000119""",UNKNOWN,true,"35819	""38C3""	""38C3.00""	""substance misuse assessment""	""777041000000105""	""1735911000000119""	32",
"""1751441000000111""",UNKNOWN,true,"5148	""9HC8""	""9HC8.00""	""declined to give substance misuse history""	""783241000000102""	""1751441000000111""	37",
"""1777051000006117""",UNKNOWN,true,"322	""EMISNQRE263""	NA	""reason for referral: substance misuse""	""1777051000006101""	""1777051000006117""	40",
"""1778191000006113""",UNKNOWN,true,"5	""EMISNQGR21""	NA	""group session: substance misuse""	""1778191000006109""	""1778191000006113""	37",
"""1809471000006115""",UNKNOWN,true,"37	""E24-100""	NA	""substance dependence""	""2403008""	""5114014""	32",
"""1823491000006111""",UNKNOWN,true,"212	""EMISNQSU44""	NA	""substance misuse management stopped - patient dropped out/left""	""1823491000006107""	""1823491000006111""	32",
"""1850101000006117""",UNKNOWN,true,"29	""EMISNQKN2""	NA	""knows about needle and syringe exchange scheme""	""1850101000006101""	""1850101000006117""	27",
"""1854731000006115""",UNKNOWN,true,"33	""EMISNQSE108""	NA	""seen in drug misuse clinic""	""1854731000006104""	""1854731000006115""	37",
"""1867021000006117""",UNKNOWN,true,"46	""67DD""	""67DD.00""	""provision of information about needle and syringe exchange scheme""	""865261000000102""	""2236711000000117""	17",
"""1880411000006116""",UNKNOWN,true,"43	""EMISNQIN188""	NA	""intravenous drug use in the last 12 months""	""1880411000006100""	""1880411000006116""	27",
"""1892131000006117""",UNKNOWN,true,"127	""EMISNQCP64""	NA	""cpu risk factor (parent/carer) - drug abuse""	""1892131000006101""	""1892131000006117""	37",
"""1897741000006112""",UNKNOWN,true,"31	""EMISNQDR13""	NA	""drug misuse - monthly""	""1897741000006108""	""1897741000006112""	27",
"""1897751000006114""",UNKNOWN,true,"110	""EMISNQDR14""	NA	""drug misuse - weekly""	""1897751000006105""	""1897751000006114""	27",
"""1897761000006111""",UNKNOWN,true,"294	""EMISNQDR15""	NA	""drug misuse - daily""	""1897761000006107""	""1897761000006111""	27",
"""1926121000006115""",UNKNOWN,true,"8	""8W1""	""8W1..00""	""referral to mental health services deferred until substance misuse resolved""	""933621000000105""	""2391901000000111""	32",
"""1948781000006119""",UNKNOWN,true,"111	""EMISNQSU92""	NA	""substance misuse treatment programme commenced""	""1948781000006103""	""1948781000006119""	37",
"""1971421000006118""",UNKNOWN,true,"68	""EMISICD10|F1130""	NA	""mental and behav dis due to use opioids: withdrawal state, uncomplicated""	""1971421000006102""	""1971421000006118""	32",
"""1971441000006113""",UNKNOWN,true,"4	""EMISICD10|F1131""	NA	""mental and behav dis due to use opioids: withdrawal state, with convulsions""	""1971441000006109""	""1971441000006113""	32",
"""1971451000006110""",UNKNOWN,true,"6	""EMISICD10|F1140""	NA	""men & behav dis due opioid: withdrawl state with delirium, without convulsions""	""1971451000006106""	""1971451000006110""	32",
"""1971461000006112""",UNKNOWN,true,"1	""EMISICD10|F1141""	NA	""men & behav dis due opioid: withdrawl state with delirium, with convulsions""	""1971461000006108""	""1971461000006112""	32",
"""1971471000006117""",UNKNOWN,true,"10	""EMISICD10|F1150""	NA	""mental & behav dis due to use opioids: psychotic disorder, schizophrenia-like""	""1971471000006101""	""1971471000006117""	32",
"""1971481000006119""",UNKNOWN,true,"6	""EMISICD10|F1620""	NA	""mental and behav dis due to hallucinogens: dependence syn, currently abstinent""	""1971481000006103""	""1971481000006119""	32",
"""1971491000006116""",UNKNOWN,true,"1	""EMISICD10|F1370""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, flashbacks""	""1971491000006100""	""1971491000006116""	32",
"""1971501000006112""",UNKNOWN,true,"12	""EMISICD10|F1151""	NA	""mental & behav dis due to use opioids: psychotic disorder, predominantly delusional""	""1971501000006108""	""1971501000006112""	32",
"""1971511000006110""",UNKNOWN,true,"1	""EMISICD10|F1621""	NA	""mental and behav dis due to hallucinogens: dependence syn, currently abstinent, but in a protected environment""	""1971511000006106""	""1971511000006110""	32",
"""1971521000006119""",UNKNOWN,true,"10	""EMISICD10|F1152""	NA	""mental & behav dis due to use opioids: psychotic disorder, predominantly hallucinatory""	""1971521000006103""	""1971521000006119""	32",
"""1971531000006116""",UNKNOWN,true,"5	""EMISICD10|F1153""	NA	""mental & behav dis due to use opioids: psychotic disorder, predominantly polymorphic""	""1971531000006100""	""1971531000006116""	32",
"""1971551000006111""",UNKNOWN,true,"4	""EMISICD10|F1622""	NA	""mental and behav dis due to hallucinogens: dependence syn, currently on a clinically supervised maintenance or replacement regime [controlled dependence]""	""1971551000006107""	""1971551000006111""	32",
"""1971561000006113""",UNKNOWN,true,"10	""EMISICD10|F1371""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, personality or behaviour disorder""	""1971561000006109""	""1971561000006113""	32",
"""1971571000006118""",UNKNOWN,true,"27	""EMISICD10|F1154""	NA	""mental & behav dis due to use opioids: psychotic disorder, predominantly depressive symptoms""	""1971571000006102""	""1971571000006118""	32",
"""1971581000006115""",UNKNOWN,true,"1	""EMISICD10|F1623""	NA	""mental and behav dis due to hallucinogens: dependence syn, currently abstinent, but receiving treatment with aversive or blocking drugs""	""1971581000006104""	""1971581000006115""	32",
"""1971591000006117""",UNKNOWN,true,"1	""EMISICD10|F1372""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, residual affective disorder""	""1971591000006101""	""1971591000006117""	32",
"""1971601000006113""",UNKNOWN,true,"2	""EMISICD10|F1155""	NA	""mental & behav dis due to use opioids: psychotic disorder, predominantly manic symptoms""	""1971601000006109""	""1971601000006113""	32",
"""1971611000006111""",UNKNOWN,true,"11	""EMISICD10|F1624""	NA	""mental and behav dis due to hallucinogens: dependence syn, currently using the substance [active dependence]""	""1971611000006107""	""1971611000006111""	32",
"""1971621000006115""",UNKNOWN,true,"29	""EMISICD10|F1625""	NA	""mental and behav dis due to hallucinogens: dependence syn, continuous use""	""1971621000006104""	""1971621000006115""	32",
"""1971631000006117""",UNKNOWN,true,"452	""EMISICD10|F1156""	NA	""mental & behav dis due to use opioids: psychotic disorder, mixed""	""1971631000006101""	""1971631000006117""	32",
"""1971641000006110""",UNKNOWN,true,"8	""EMISICD10|F1626""	NA	""mental and behav dis due to hallucinogens: dependence syn, episodic use [dipsomania]""	""1971641000006106""	""1971641000006110""	32",
"""1971651000006112""",UNKNOWN,true,"1	""EMISICD10|F1170""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, flashbacks""	""1971651000006108""	""1971651000006112""	32",
"""1971661000006114""",UNKNOWN,true,"1	""EMISICD10|F1373""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, dementia""	""1971661000006105""	""1971661000006114""	32",
"""1971671000006119""",UNKNOWN,true,"181	""EMISICD10|F1171""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, personality or behaviour disorder""	""1971671000006103""	""1971671000006119""	32",
"""1971681000006116""",UNKNOWN,true,"4	""EMISICD10|F1172""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, residual affective disorder""	""1971681000006100""	""1971681000006116""	32",
"""1971691000006118""",UNKNOWN,true,"7	""EMISICD10|F1630""	NA	""mental and behav dis due to hallucinogens: withdrawal state, uncomplicated""	""1971691000006102""	""1971691000006118""	32",
"""1971701000006118""",UNKNOWN,true,"1	""EMISICD10|F1173""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, dementia""	""1971701000006102""	""1971701000006118""	32",
"""1971711000006115""",UNKNOWN,true,"1	""EMISICD10|F1174""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, other persisting cognitive impairment""	""1971711000006104""	""1971711000006115""	32",
"""1971721000006111""",UNKNOWN,true,"2	""EMISICD10|F1374""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, other persisting cognitive impairment""	""1971721000006107""	""1971721000006111""	32",
"""1971731000006114""",UNKNOWN,true,"1	""EMISICD10|F1631""	NA	""mental and behav dis due to hallucinogens: withdrawal state, with convulsions""	""1971731000006105""	""1971731000006114""	32",
"""1971741000006116""",UNKNOWN,true,"1	""EMISICD10|F1175""	NA	""mental & behav dis due to use opioids: resid & late-onset psychot dis, late-onset psychotic disorder""	""1971741000006100""	""1971741000006116""	32",
"""1971751000006119""",UNKNOWN,true,"40	""EMISICD10|F1200""	NA	""mental & behav dis due cannabinoids: acute intoxication, uncomplicated""	""1971751000006103""	""1971751000006119""	32",
"""1971761000006117""",UNKNOWN,true,"1	""EMISICD10|F1375""	NA	""mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, late-onset psychotic disorder""	""1971761000006101""	""1971761000006117""	32",
"""1971781000006110""",UNKNOWN,true,"1	""EMISICD10|F1640""	NA	""mental & behav dis due to hallucinogens: withdrwl state wth delirium, without convulsions""	""1971781000006106""	""1971781000006110""	32",
"""1971791000006113""",UNKNOWN,true,"1	""EMISICD10|F1201""	NA	""mental & behav dis due cannabinoids: acute intoxication, with trauma or other bodily injury""	""1971791000006109""	""1971791000006113""	32",
"""1971801000006114""",UNKNOWN,true,"73	""EMISICD10|F1400""	NA	""mental & behav dis due to use cocaine: acute intoxication, uncomplicated""	""1971801000006105""	""1971801000006114""	32",
"""1971811000006112""",UNKNOWN,true,"1	""EMISICD10|F1641""	NA	""mental & behav dis due to hallucinogens: withdrwl state wth delirium, with convulsions""	""1971811000006108""	""1971811000006112""	32",
"""1971821000006116""",UNKNOWN,true,"6	""EMISICD10|F1202""	NA	""mental & behav dis due cannabinoids: acute intoxication, with other medical complications""	""1971821000006100""	""1971821000006116""	32",
"""1971831000006118""",UNKNOWN,true,"3	""EMISICD10|F1401""	NA	""mental & behav dis due to use cocaine: acute intoxication, with trauma or other bodily injury""	""1971831000006102""	""1971831000006118""	32",
"""1971841000006111""",UNKNOWN,true,"1	""EMISICD10|F1203""	NA	""mental & behav dis due cannabinoids: acute intoxication, with delirium""	""1971841000006107""	""1971841000006111""	32",
"""1971851000006113""",UNKNOWN,true,"6	""EMISICD10|F1402""	NA	""mental & behav dis due to use cocaine: acute intoxication, with other medical complications""	""1971851000006109""	""1971851000006113""	32",
"""1971861000006110""",UNKNOWN,true,"14	""EMISICD10|F1403""	NA	""mental & behav dis due to use cocaine: acute intoxication, with delirium""	""1971861000006106""	""1971861000006110""	32",
"""1971871000006115""",UNKNOWN,true,"8	""EMISICD10|F1204""	NA	""mental & behav dis due cannabinoids: acute intoxication, with perceptual distortions""	""1971871000006104""	""1971871000006115""	32",
"""1971881000006117""",UNKNOWN,true,"1	""EMISICD10|F1205""	NA	""mental & behav dis due cannabinoids: acute intoxication, with coma""	""1971881000006101""	""1971881000006117""	32",
"""1971891000006119""",UNKNOWN,true,"9	""EMISICD10|F1404""	NA	""mental & behav dis due to use cocaine: acute intoxication, with perceptual distortions""	""1971891000006103""	""1971891000006119""	32",
"""1971901000006115""",UNKNOWN,true,"2	""EMISICD10|F1206""	NA	""mental & behav dis due cannabinoids: acute intoxication, with convulsions""	""1971901000006104""	""1971901000006115""	32",
"""1971921000006113""",UNKNOWN,true,"149	""EMISICD10|F1220""	NA	""mental and behav dis due to cannabinoids: dependence synd, currently abstinent""	""1971921000006109""	""1971921000006113""	32",
"""1971931000006111""",UNKNOWN,true,"7	""EMISICD10|F1221""	NA	""mental and behav dis due to cannabinoids: dependence synd, currently abstinent, but in a protected environment""	""1971931000006107""	""1971931000006111""	32",
"""1971941000006118""",UNKNOWN,true,"8	""EMISICD10|F1222""	NA	""mental and behav dis due to cannabinoids: dependence synd, currently on a clinically supervised maintenance or replacement regime [controlled dependence]""	""1971941000006102""	""1971941000006118""	32",
"""1971951000006116""",UNKNOWN,true,"6	""EMISICD10|F1223""	NA	""mental and behav dis due to cannabinoids: dependence synd, currently abstinent, but receiving treatment with aversive or blocking drugs""	""1971951000006100""	""1971951000006116""	32",
"""1971961000006119""",UNKNOWN,true,"88	""EMISICD10|F1224""	NA	""mental and behav dis due to cannabinoids: dependence synd, currently using the substance [active dependence]""	""1971961000006103""	""1971961000006119""	32",
"""1971971000006114""",UNKNOWN,true,"843	""EMISICD10|F1225""	NA	""mental and behav dis due to cannabinoids: dependence synd, continuous use""	""1971971000006105""	""1971971000006114""	32",
"""1971981000006112""",UNKNOWN,true,"42	""EMISICD10|F1226""	NA	""mental and behav dis due to cannabinoids: dependence synd, episodic use [dipsomania]""	""1971981000006108""	""1971981000006112""	32",
"""1971991000006110""",UNKNOWN,true,"152	""EMISICD10|F1230""	NA	""mental and behav dis due cannabinoids: withdrawal state, uncomplicated""	""1971991000006106""	""1971991000006110""	32",
"""1972001000006112""",UNKNOWN,true,"5	""EMISICD10|F1231""	NA	""mental and behav dis due cannabinoids: withdrawal state, with convulsions""	""1972001000006108""	""1972001000006112""	32",
"""1972011000006110""",UNKNOWN,true,"1	""EMISICD10|F1650""	NA	""mental & behav dis due to hallucinogens: psychotic disord, schizophrenia-like""	""1972011000006106""	""1972011000006110""	32",
"""1972031000006116""",UNKNOWN,true,"4	""EMISICD10|F1651""	NA	""mental & behav dis due to hallucinogens: psychotic disord, predominantly delusional""	""1972031000006100""	""1972031000006116""	32",
"""1972051000006111""",UNKNOWN,true,"4	""EMISICD10|F1652""	NA	""mental & behav dis due to hallucinogens: psychotic disord, predominantly hallucinatory""	""1972051000006107""	""1972051000006111""	32",
"""1972221000006111""",UNKNOWN,true,"11	""EMISICD10|F1240""	NA	""mental & behav dis due to cannabinoids: withdrwl state wth delirium, without convulsions""	""1972221000006107""	""1972221000006111""	32",
"""1972241000006116""",UNKNOWN,true,"1	""EMISICD10|F1241""	NA	""mental & behav dis due to cannabinoids: withdrwl state wth delirium, with convulsions""	""1972241000006100""	""1972241000006116""	32",
"""1972261000006117""",UNKNOWN,true,"48	""EMISICD10|F1250""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, schizophrenia-like""	""1972261000006101""	""1972261000006117""	32",
"""1972281000006110""",UNKNOWN,true,"17	""EMISICD10|F1251""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, predominantly delusional""	""1972281000006106""	""1972281000006110""	32",
"""1972301000006114""",UNKNOWN,true,"12	""EMISICD10|F1252""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, predominantly hallucinatory""	""1972301000006105""	""1972301000006114""	32",
"""1972321000006116""",UNKNOWN,true,"5	""EMISICD10|F1253""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, predominantly polymorphic""	""1972321000006100""	""1972321000006116""	32",
"""1972331000006118""",UNKNOWN,true,"4	""EMISICD10|F1254""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, predominantly depressive symptoms""	""1972331000006102""	""1972331000006118""	32",
"""1972351000006113""",UNKNOWN,true,"14	""EMISICD10|F1255""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, predominantly manic symptoms""	""1972351000006109""	""1972351000006113""	32",
"""1972361000006110""",UNKNOWN,true,"683	""EMISICD10|F1256""	NA	""mental & behav dis due to cannabinoids: psychotic disordr, mixed""	""1972361000006106""	""1972361000006110""	32",
"""1972381000006117""",UNKNOWN,true,"1	""EMISICD10|F1270""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, flashbacks""	""1972381000006101""	""1972381000006117""	32",
"""1972391000006119""",UNKNOWN,true,"71	""EMISICD10|F1271""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, personality or behaviour disorder""	""1972391000006103""	""1972391000006119""	32",
"""1972411000006119""",UNKNOWN,true,"7	""EMISICD10|F1272""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, residual affective disorder""	""1972411000006103""	""1972411000006119""	32",
"""1972431000006113""",UNKNOWN,true,"2	""EMISICD10|F1273""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, dementia""	""1972431000006109""	""1972431000006113""	32",
"""1972441000006115""",UNKNOWN,true,"3	""EMISICD10|F1274""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, other persisting cognitive impairment""	""1972441000006104""	""1972441000006115""	32",
"""1972461000006116""",UNKNOWN,true,"9	""EMISICD10|F1275""	NA	""mental & behav dis due to cannabinoids: resid & late-onset psychot dis, late-onset psychotic disorder""	""1972461000006100""	""1972461000006116""	32",
"""1972491000006112""",UNKNOWN,true,"6	""EMISICD10|F1300""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, uncomplicated""	""1972491000006108""	""1972491000006112""	32",
"""1972511000006118""",UNKNOWN,true,"1	""EMISICD10|F1301""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with trauma or other bodily injury""	""1972511000006102""	""1972511000006118""	32",
"""1972531000006112""",UNKNOWN,true,"2	""EMISICD10|F1302""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with other medical complications""	""1972531000006108""	""1972531000006112""	32",
"""1972551000006117""",UNKNOWN,true,"1	""EMISICD10|F1303""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with delirium""	""1972551000006101""	""1972551000006117""	32",
"""1972561000006115""",UNKNOWN,true,"1	""EMISICD10|F1304""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with perceptual distortions""	""1972561000006104""	""1972561000006115""	32",
"""1972581000006113""",UNKNOWN,true,"3	""EMISICD10|F1305""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with coma""	""1972581000006109""	""1972581000006113""	32",
"""1972591000006111""",UNKNOWN,true,"1	""EMISICD10|F1306""	NA	""mental & behav dis due seds/hypntcs: acute intoxication, with convulsions""	""1972591000006107""	""1972591000006111""	32",
"""1972631000006111""",UNKNOWN,true,"12	""EMISICD10|F1320""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, currently abstinent""	""1972631000006107""	""1972631000006111""	32",
"""1972651000006116""",UNKNOWN,true,"3	""EMISICD10|F1321""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, currently abstinent, but in a protected environment""	""1972651000006100""	""1972651000006116""	32",
"""1972671000006114""",UNKNOWN,true,"1	""EMISICD10|F1322""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, currently on a clinically supervised maintenance or replacement regime [controlled dependence]""	""1972671000006105""	""1972671000006114""	32",
"""1972691000006110""",UNKNOWN,true,"3	""EMISICD10|F1323""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, currently abstinent, but receiving treatment with aversive or blocking drugs""	""1972691000006106""	""1972691000006110""	32",
"""1972701000006110""",UNKNOWN,true,"6	""EMISICD10|F1324""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, currently using the substance [active dependence]""	""1972701000006106""	""1972701000006110""	32",
"""1972721000006117""",UNKNOWN,true,"70	""EMISICD10|F1325""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, continuous use""	""1972721000006101""	""1972721000006117""	32",
"""1972741000006112""",UNKNOWN,true,"2	""EMISICD10|F1326""	NA	""mental and behav dis due to seds/hypntcs: dependence synd, episodic use [dipsomania]""	""1972741000006108""	""1972741000006112""	32",
"""1972761000006111""",UNKNOWN,true,"21	""EMISICD10|F1330""	NA	""mental and behav dis due seds/hypntcs: withdrawal state, uncomplicated""	""1972761000006107""	""1972761000006111""	32",
"""1972781000006118""",UNKNOWN,true,"1	""EMISICD10|F1331""	NA	""mental and behav dis due seds/hypntcs: withdrawal state, with convulsions""	""1972781000006102""	""1972781000006118""	32",
"""1972801000006119""",UNKNOWN,true,"1	""EMISICD10|F1405""	NA	""mental & behav dis due to use cocaine: acute intoxication, with coma""	""1972801000006103""	""1972801000006119""	32",
"""1972811000006116""",UNKNOWN,true,"1	""EMISICD10|F1340""	NA	""mental & behav dis due to seds/hypntcs: withdrwl state wth delirium, without convulsions""	""1972811000006100""	""1972811000006116""	32",
"""1972841000006117""",UNKNOWN,true,"1	""EMISICD10|F1341""	NA	""mental & behav dis due to seds/hypntcs: withdrwl state wth delirium, with convulsions""	""1972841000006101""	""1972841000006117""	32",
"""1972851000006115""",UNKNOWN,true,"6	""EMISICD10|F1406""	NA	""mental & behav dis due to use cocaine: acute intoxication, with convulsions""	""1972851000006104""	""1972851000006115""	32",
"""1972861000006118""",UNKNOWN,true,"2	""EMISICD10|F1350""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, schizophrenia-like""	""1972861000006102""	""1972861000006118""	32",
"""1972881000006111""",UNKNOWN,true,"2	""EMISICD10|F1351""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly delusional""	""1972881000006107""	""1972881000006111""	32",
"""1972901000006113""",UNKNOWN,true,"1	""EMISICD10|F1352""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly hallucinatory""	""1972901000006109""	""1972901000006113""	32",
"""1972921000006115""",UNKNOWN,true,"1	""EMISICD10|F1353""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly polymorphic""	""1972921000006104""	""1972921000006115""	32",
"""1972941000006110""",UNKNOWN,true,"1	""EMISICD10|F1354""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly depressive symptoms""	""1972941000006106""	""1972941000006110""	32",
"""1972951000006112""",UNKNOWN,true,"76	""EMISICD10|F1420""	NA	""mental and behav dis due to use cocaine: dependence syndr, currently abstinent""	""1972951000006108""	""1972951000006112""	32",
"""1972961000006114""",UNKNOWN,true,"1	""EMISICD10|F1355""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, predominantly manic symptoms""	""1972961000006105""	""1972961000006114""	32",
"""1972971000006119""",UNKNOWN,true,"26	""EMISICD10|F1356""	NA	""mental & behav dis due to seds/hypntcs: psychotic disordr, mixed""	""1972971000006103""	""1972971000006119""	32",
"""1972981000006116""",UNKNOWN,true,"5	""EMISICD10|F1421""	NA	""mental and behav dis due to use cocaine: dependence syndr, currently abstinent, but in a protected environment""	""1972981000006100""	""1972981000006116""	32",
"""1972991000006118""",UNKNOWN,true,"3	""EMISICD10|F1830""	NA	""mental and behav dis due vol solvents: withdrawal state, uncomplicated""	""1972991000006102""	""1972991000006118""	32",
"""1973001000006117""",UNKNOWN,true,"2	""EMISICD10|F1653""	NA	""mental & behav dis due to hallucinogens: psychotic disord, predominantly polymorphic""	""1973001000006101""	""1973001000006117""	32",
"""1973011000006119""",UNKNOWN,true,"1	""EMISICD10|F1831""	NA	""mental and behav dis due vol solvents: withdrawal state, with convulsions""	""1973011000006103""	""1973011000006119""	32",
"""1973021000006110""",UNKNOWN,true,"1	""EMISICD10|F1840""	NA	""mental & behav dis due vol solvents: withdrawal state wth delirium, without convulsions""	""1973021000006106""	""1973021000006110""	32",
"""1973031000006113""",UNKNOWN,true,"1	""EMISICD10|F1841""	NA	""mental & behav dis due vol solvents: withdrawal state wth delirium, with convulsions""	""1973031000006109""	""1973031000006113""	32",
"""1973041000006115""",UNKNOWN,true,"1	""EMISICD10|F1654""	NA	""mental & behav dis due to hallucinogens: psychotic disord, predominantly depressive symptoms""	""1973041000006104""	""1973041000006115""	32",
"""1973051000006118""",UNKNOWN,true,"1	""EMISICD10|F1850""	NA	""mental & behav dis due to vol solvents: psychotic disordr, schizophrenia-like""	""1973051000006102""	""1973051000006118""	32",
"""1973061000006116""",UNKNOWN,true,"1	""EMISICD10|F1655""	NA	""mental & behav dis due to hallucinogens: psychotic disord, predominantly manic symptoms""	""1973061000006100""	""1973061000006116""	32",
"""1973071000006111""",UNKNOWN,true,"1	""EMISICD10|F1851""	NA	""mental & behav dis due to vol solvents: psychotic disordr, predominantly delusional""	""1973071000006107""	""1973071000006111""	32",
"""1973081000006114""",UNKNOWN,true,"1	""EMISICD10|F1852""	NA	""mental & behav dis due to vol solvents: psychotic disordr, predominantly hallucinatory""	""1973081000006105""	""1973081000006114""	32",
"""1973091000006112""",UNKNOWN,true,"22	""EMISICD10|F1656""	NA	""mental & behav dis due to hallucinogens: psychotic disord, mixed""	""1973091000006108""	""1973091000006112""	32",
