code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antipsychotic""",
"""78578""",UNKNOWN,true,"75	""Aripiprazole 15mg tablets (A A H Pharmaceuticals Ltd)""	""Aripiprazole""	""15mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""79488""",UNKNOWN,true,"66	""Risperidone 500microgram tablets (Almus Pharmaceuticals Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""31159""",UNKNOWN,true,"1	""DARTALAN 5 MG TAB""	""Thiopropazate""	NA	""Tablet""	""Oral""	""Unknown""	""Thiopropazate""",
"""72577""",UNKNOWN,true,"1	""Olanzapine 7.5mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Olanzapine""	""7.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""90089""",UNKNOWN,true,"2	""Paliperidone 700mg/3.5ml prolonged-release suspension for injection pre-filled syringes""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""1320""",UNKNOWN,true,"996482	""Risperidone 1mg tablets""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""31537""",UNKNOWN,true,"228	""Zuclopenthixol acetate 100mg/2ml solution for injection ampoules""	""Zuclopenthixol""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""Unknown""	""Zuclopenthixol""",
"""81784""",UNKNOWN,true,"5	""Haloperidol 500microgram tablets (Crescent Pharma Ltd)""	""Haloperidol""	""500microgram""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""44326""",UNKNOWN,true,"2074	""Seroquel XL 150mg tablets (Luye Pharma Ltd)""	""Quetiapine""	""150mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""10780""",UNKNOWN,true,"23205	""Promazine 50mg/5ml oral solution""	""Promazine""	""50mg/5ml""	""Suspension""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""11531""",UNKNOWN,true,"33206	""Trifluoperazine 5mg/5ml oral solution sugar free""	""Trifluoperazine""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""38912""",UNKNOWN,true,"103486	""Quetiapine 200mg modified-release tablets""	""Quetiapine""	""200mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""14356""",UNKNOWN,true,"16697	""Stemetil 12.5mg/1ml solution for injection ampoules (Sanofi)""	""Prochlorperazine""	""12.5mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""46435""",UNKNOWN,true,"2254	""Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""100mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""40932""",UNKNOWN,true,"1408	""Quetiapine 100mg/5ml oral suspension""	""Quetiapine""	""20mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""40586""",UNKNOWN,true,"494	""Clozapine 50mg tablets""	""Clozapine""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""63255""",UNKNOWN,true,"11	""Risperidone 1mg tablets (Accord-UK Ltd)""	""Risperidone""	""1mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""41714""",UNKNOWN,true,"155	""Amisulpride 50mg tablets (Zentiva Pharma UK Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""29948""",UNKNOWN,true,"46	""Stelazine Forte 1mg/ml oral solution (Mercury Pharma Group Ltd)""	""Trifluoperazine""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""",
"""7479""",UNKNOWN,true,"85	""Stelazine 1mg/ml Injection (Goldshield Pharmaceuticals Ltd)""	""Trifluoperazine""	""1mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Products/-""	""Trifluoperazine""",
"""18175""",UNKNOWN,true,"17058	""Flupentixol 100mg/1ml solution for injection ampoules""	""Flupentixol""	""100mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Flupentixol""",
"""46705""",UNKNOWN,true,"0	""Abilify 9.75mg/1.3ml solution for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Aripiprazole""	""7.5mg/1ml""	""Solution for injection""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""47365""",UNKNOWN,true,"26	""Anquil 250microgram tablets (Neon Healthcare Ltd)""	""Benperidol""	""250microgram""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Benperidol""",
"""61083""",UNKNOWN,true,"6	""Levomepromazine 25mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)""	""Levomepromazine""	""25mg/1ml""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""87786""",UNKNOWN,true,"0	""Aripiprazole 30mg tablets (Milpharm Ltd)""	""Aripiprazole""	""30mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""89620""",UNKNOWN,true,"21	""Quetiapine 100mg tablets (Accord-UK Ltd)""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""55622""",UNKNOWN,true,"21132	""Olanzapine 10mg orodispersible tablets""	""Olanzapine""	""10mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""41732""",UNKNOWN,true,"2	""Promazine 50mg tablets (Teva UK Ltd)""	""Promazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""7918""",UNKNOWN,true,"905	""Moditen 2.5mg tablets (Sanofi)""	""Fluphenazine""	""2.5mg""	""Oral tablet""	""Oral""	""Unknown""	""Fluphenazine""",
"""12356""",UNKNOWN,true,"438	""LARGACTIL 50 MG INJ""	""Chlorpromazine""	NA	""Solution for injection""	""Intramuscular""	""Unknown""	""Chlorpromazine""",
"""18024""",UNKNOWN,true,"8075	""Zyprexa 5mg tablets (Neon Healthcare Ltd)""	""Olanzapine""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""51178""",UNKNOWN,true,"251	""Quetiapine 50mg/5ml oral suspension""	""Quetiapine""	""10mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""14576""",UNKNOWN,true,"300	""Zuclopenthixol acetate 50mg/ml oily injection""	""Zuclopenthixol""	""50mg/ml""	""Oily Injection""	""Intramuscular""	""Antipsychotic Products""	""Zuclopenthixol""",
"""76775""",UNKNOWN,true,"59	""Olanzapine 2.5mg orodispersible tablets sugar free""	""Olanzapine""	""2.5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""77098""",UNKNOWN,true,"392	""Risperidone 2mg tablets (Dexcel-Pharma Ltd)""	""Risperidone""	""2mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""73439""",UNKNOWN,true,"1	""Quetiapine 150mg/5ml oral suspension""	""Quetiapine""	""30mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""12340""",UNKNOWN,true,"7621	""Piportil 50mg/ml Depot injection (JHC Healthcare Ltd)""	""Pipotiazine""	""50mg/ml""	""Depot Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Antipsychotic Depot Injections""	""Pipotiazine""",
"""5039""",UNKNOWN,true,"875923	""Quetiapine 100mg tablets""	""Quetiapine""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""7833""",UNKNOWN,true,"6484	""Neulactil 2.5mg Tablet (JHC Healthcare Ltd)""	""Pericyazine""	""2.5mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Pericyazine""",
"""12387""",UNKNOWN,true,"7009	""Haloperidol 20mg tablets""	""Haloperidol""	""20mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""3605""",UNKNOWN,true,"45767	""Thioridazine 25mg/5ml oral solution""	""Thioridazine""	""5mg/1ml""	""Oral solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""74864""",UNKNOWN,true,"32	""Olanzapine 15mg orodispersible tablets (Teva UK Ltd)""	""Olanzapine""	""15mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""1159""",UNKNOWN,true,"81404	""Trifluoperazine 2mg modified-release capsules""	""Trifluoperazine""	""2mg""	""Modified-release capsule""	""Oral""	""Unknown""	""Trifluoperazine""",
"""47361""",UNKNOWN,true,"5	""Thioridazine 10mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Thioridazine""	""10mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""84475""",UNKNOWN,true,"0	""Chlorpromazine 25mg tablets (DE Pharmaceuticals)""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""74855""",UNKNOWN,true,"47	""Olanzapine 20mg orodispersible tablets (Teva UK Ltd)""	""Olanzapine""	""20mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""4234""",UNKNOWN,true,"14743	""Haloperidol 5mg/ml Injection""	""Haloperidol""	""5mg/ml""	""Injection""	""Subcutaneous Infusion""	""Antipsychotic Products/-""	""Haloperidol""",
"""89680""",UNKNOWN,true,"4	""Risperdal 1mg/ml oral solution (DE Pharmaceuticals)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""14578""",UNKNOWN,true,"1189	""Nortriptyline 30mg / Fluphenazine 1.5mg tablets""	""Fluphenazine""	""30mg + 1.5mg""	""Oral tablet""	""Oral""	""Unknown""	""Fluphenazine""",
"""77988""",UNKNOWN,true,"6	""Haloperidol 1.5mg tablets (Crescent Pharma Ltd)""	""Haloperidol""	""1.5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""500""",UNKNOWN,true,"274956	""Buccastem 3mg Tablet (Reckitt Benckiser Healthcare (UK) Ltd)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Antipsychotic Products/-""	""Prochlorperazine""",
"""43431""",UNKNOWN,true,"192	""Haloperidol 500microgram tablets (A A H Pharmaceuticals Ltd)""	""Haloperidol""	""500microgram""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""40001""",UNKNOWN,true,"2773	""Stemetil 5mg/5ml syrup (Sanofi)""	""Prochlorperazine""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""79911""",UNKNOWN,true,"3	""Zalasta 2.5mg tablets (Krka UK Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""81316""",UNKNOWN,true,"0	""Prochlorperazine 5mg tablets (Phoenix Healthcare Distribution Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""35488""",UNKNOWN,true,"1095	""Piportil Depot 100mg/2ml solution for injection ampoules (Sanofi)""	""Pipotiazine""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Pipotiazine""",
"""10434""",UNKNOWN,true,"8701	""Largactil 25mg/5ml Oral solution (Hawgreen Ltd)""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""41428""",UNKNOWN,true,"83	""Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)""	""Clozapine""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""21744""",UNKNOWN,true,"1441	""Anquil 250microgram Tablet (Concord Pharmaceuticals Ltd)""	""Benperidol""	""250microgram""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Benperidol""",
"""82933""",UNKNOWN,true,"971	""Quetiapine 600mg modified-release tablets""	""Quetiapine""	""600mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""88117""",UNKNOWN,true,"25	""Chlorpromazine 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""5707""",UNKNOWN,true,"42508	""Flupentixol 3mg tablets""	""Flupentixol""	""3mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Flupentixol""",
"""77076""",UNKNOWN,true,"3	""Abilify 5mg tablets (Dowelhurst Ltd)""	""Aripiprazole""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""71415""",UNKNOWN,true,"51	""Haloperidol 5mg/5ml oral suspension""	""Haloperidol""	""1mg/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""7834""",UNKNOWN,true,"185929	""Pericyazine 2.5mg tablets""	""Pericyazine""	""2.5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Pericyazine""",
"""90144""",UNKNOWN,true,"0	""Olanzapine 5mg tablets (A A H Pharmaceuticals Ltd)""	""Olanzapine""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""85272""",UNKNOWN,true,"0	""Risperidone 250microgram tablets (Alliance Healthcare (Distribution) Ltd)""	""Risperidone""	""250microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""47103""",UNKNOWN,true,"2879	""Olanzapine 15mg orodispersible tablets sugar free""	""Olanzapine""	""15mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""17877""",UNKNOWN,true,"35	""TRIFLUPERIDOL 2 MG TAB""	""Trifluperidol""	NA	""Tablet""	""Oral""	""Unknown""	""Trifluperidol""",
"""31175""",UNKNOWN,true,"29	""Chlorpromazine 25mg tablets (A A H Pharmaceuticals Ltd)""	""Chlorpromazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""90197""",UNKNOWN,true,"4	""Halkid 200micrograms/ml oral solution (Thame Laboratories Ltd)""	""Haloperidol""	""200microgram/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""73469""",UNKNOWN,true,"15	""Thioridazine 25mg/5ml sugar free Oral solution (Rosemont Pharmaceuticals Ltd)""	""Thioridazine""	""25mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""17399""",UNKNOWN,true,"258	""Thioridazine 50mg/5ml Oral solution""	""Thioridazine""	""50mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""51444""",UNKNOWN,true,"0	""Risperdal Consta 50mg powder and solvent for prolonged-release suspension for injection vials (Waymade Healthcare Plc)""	""Risperidone""	""50mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""10514""",UNKNOWN,true,"7170	""Fluphenazine decanoate 100mg/ml Injection""	""Fluphenazine""	""100mg/ml""	""Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""33780""",UNKNOWN,true,"9936	""Modecate 25mg/1ml solution for injection ampoules (Sanofi)""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""17190""",UNKNOWN,true,"9	""Fluphenazine enanthate 25mg/ml Injection""	""Fluphenazine""	""25mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""73833""",UNKNOWN,true,"1	""Haloperidol 500micrograms/5ml oral suspension""	""Haloperidol""	""100microgram/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""34272""",UNKNOWN,true,"22	""Haloperidol 5mg/ml Injection (Antigen Pharmaceuticals)""	""Haloperidol""	""5mg/ml""	""Injection""	""Subcutaneous Infusion""	""Antipsychotic Products/-""	""Haloperidol""",
"""51579""",UNKNOWN,true,"3	""Stemetil 5mg tablets (Sigma Pharmaceuticals Plc)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""64210""",UNKNOWN,true,"94	""Latuda 74mg tablets (CNX Therapeutics Ltd)""	""Lurasidone""	""74mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Lurasidone""",
"""15395""",UNKNOWN,true,"1312	""Promazine 12.5mg/5ml oral solution""	""Promazine""	""12.5mg/5ml""	""Syrup""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""57571""",UNKNOWN,true,"22	""Droperidol 5mg/5ml oral solution""	""Droperidol""	""1mg/1ml""	""Oral solution""	""Oral""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Droperidol""",
"""14987""",UNKNOWN,true,"46	""Perphenazine 2mg/5ml oral solution sugar free""	""Perphenazine""	""2mg/5ml""	""Syrup Sugar-Free""	""Oral""	""Antipsychotic Products/-""	""Perphenazine""",
"""81233""",UNKNOWN,true,"8	""Clozapine 12.5mg orodispersible tablets sugar free""	""Clozapine""	""12.5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""75650""",UNKNOWN,true,"499	""Brancico XL 200mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""200mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""78807""",UNKNOWN,true,"7	""Olanzapine 5mg orodispersible tablets (A A H Pharmaceuticals Ltd)""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""10446""",UNKNOWN,true,"38	""CHLORPROMAZINE HCl 50 MG TAB""	""Chlorpromazine""	NA	""Tablet""	""Oral""	""Unknown""	""Chlorpromazine""",
"""79313""",UNKNOWN,true,"29	""Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""38885""",UNKNOWN,true,"218151	""Quetiapine 50mg modified-release tablets""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""58703""",UNKNOWN,true,"746	""Largactil 50mg tablets (Sanofi)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""50214""",UNKNOWN,true,"19930	""Olanzapine 5mg orodispersible tablets""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""89063""",UNKNOWN,true,"2	""Levomepromazine 50mg/5ml oral suspension""	""Levomepromazine""	""10mg/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""28147""",UNKNOWN,true,"0	""Taractan 15mg Tablet (Roche Products Ltd)""	""Chlorprothixene""	""15mg""	""Tablet""	""Oral""	""Antipsychotic Products""	""Chlorprothixene""",
"""26800""",UNKNOWN,true,"51	""Loxapac 50mg capsules (Wyeth Pharmaceuticals)""	""Loxapine""	""50mg""	""Oral capsule""	""Oral""	""Unknown""	""Loxapine""",
"""84320""",UNKNOWN,true,"6	""Risperidone 250micrograms/5ml oral suspension""	""Risperidone""	""50microgram/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""28355""",UNKNOWN,true,"22178	""Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules""	""Zuclopenthixol""	""200mg/1ml""	""Solution for injection""	""Intramuscular""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""",
"""63364""",UNKNOWN,true,"20997	""Zaluron XL 200mg tablets (Fontus Health Ltd)""	""Quetiapine""	""200mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""47808""",UNKNOWN,true,"67	""Haloperidol 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Haloperidol""	""2mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
