code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antihypertensives""",
"""60652""",UNKNOWN,true,"223	""Parmid XL 2.5mg tablets (Sandoz Ltd)""	""Felodipine""	""2.5mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Felodipine""",
"""74039""",UNKNOWN,true,"26	""Tenif 50mg/20mg modified-release capsules (Sigma Pharmaceuticals Plc)""	""Nifedipine/Atenolol""	""50mg + 20mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Calcium-Channel Blockers""	""Nifedipine/Atenolol""",
"""53414""",UNKNOWN,true,"0	""Atenolol 50mg tablets (Accord-UK Ltd)""	""Atenolol""	""50mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""28676""",UNKNOWN,true,"118	""Bethanidine sulphate 50mg tablets""	""Betanidine""	""50mg""	""Tablets""	""Oral""	""Adrenergic Neurone Blockers""	""Betanidine""",
"""21838""",UNKNOWN,true,"821	""Propanix 80mg Tablet (Ashbourne Pharmaceuticals Ltd)""	""Propranolol""	""80mg""	""Oral tablet""	""Oral""	""Supraventricular Arrhythmias/Beta-Adrenoceptor Blockers""	""Propranolol""",
"""11384""",UNKNOWN,true,"10830	""Co-flumactone 50mg/50mg tablets""	""Spironolactone""	""50mg + 50mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Spironolactone""",
"""28902""",UNKNOWN,true,"48	""Odrik 2mg capsules (Aventis Pharma)""	""Trandolapril""	""2mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Trandolapril""",
"""71562""",UNKNOWN,true,"91	""Lisinopril 10mg Tablet (Niche Generics Ltd)""	""Lisinopril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""57488""",UNKNOWN,true,"0	""Hydrochlorothiazide Oral solution""	""Hydrochlorothiazide""	NA	""Oral Solution""	""Oral""	""Thiazides And Related Diuretics""	""Hydrochlorothiazide""",
"""54623""",UNKNOWN,true,"658	""Beta-Prograne 160mg modified-release capsules (Accord-UK Ltd)""	""Propranolol""	""160mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""83244""",UNKNOWN,true,"0	""Doxazosin 1mg tablets (Ennogen Healthcare International Ltd)""	""Doxazosin""	""1mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""74689""",UNKNOWN,true,"0	""Diltiazem 240mg modified-release capsules (Ennogen Pharma Ltd)""	""Diltiazem""	""240mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""23733""",UNKNOWN,true,"1608	""Optil sr 90mg Modified-release capsule (Opus Pharmaceuticals Ltd)""	""Diltiazem""	""90mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""57784""",UNKNOWN,true,"26	""Doxazosin 2mg/5ml oral suspension""	""Doxazosin""	""400microgram/1ml""	""Oral suspension""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""36612""",UNKNOWN,true,"5	""Sodium nitroprusside 50mg powder for solution for infusion vials""	""Sodium nitroprusside""	""50mg""	""Powder for solution for infusion""	""Intravenous""	""Vasodilator Antihypertensive Products""	""Sodium nitroprusside""",
"""54942""",UNKNOWN,true,"125	""Perindopril erbumine 8mg tablets (Viatris UK Healthcare Ltd)""	""Perindopril""	""8mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""65228""",UNKNOWN,true,"0	""Candesartan 16mg tablets (Mawdsley-Brooks & Company Ltd)""	""Candesartan""	""16mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""72348""",UNKNOWN,true,"6	""Doxazosin 1mg/5ml oral solution""	""Doxazosin""	""200microgram/1ml""	""Oral solution""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""56204""",UNKNOWN,true,"0	""Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Accord-UK Ltd)""	""Hydrochlorothiazide/Losartan""	""50mg + 12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Losartan""",
"""43515""",UNKNOWN,true,"115	""Nifedipine 10mg capsules (Actavis UK Ltd)""	""Nifedipine""	""10mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""61262""",UNKNOWN,true,"147	""Lisinopril 20mg tablets (Bristol Laboratories Ltd)""	""Lisinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""47614""",UNKNOWN,true,"53	""Nifedipine 30mg modified-release tablets (A A H Pharmaceuticals Ltd)""	""Nifedipine""	""30mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""34952""",UNKNOWN,true,"4	""Enalapril 10mg tablets (Viatris UK Healthcare Ltd)""	""Enalapril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""219""",UNKNOWN,true,"141745	""Diltiazem 120mg modified-release tablets""	""Diltiazem""	""120mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""87945""",UNKNOWN,true,"0	""Olmesartan medoxomil 20mg / Hydrochlorothiazide 12.5mg tablets (Thornton & Ross Ltd)""	""Hydrochlorothiazide/Olmesartan""	""12.5mg + 20mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists""	""Hydrochlorothiazide/Olmesartan""",
"""11561""",UNKNOWN,true,"1225	""Co-zidocapt 12.5mg/25mg tablets""	""Captopril/Hydrochlorothiazide""	""12.5mg + 25mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril/Hydrochlorothiazide""",
"""23505""",UNKNOWN,true,"30	""Adizem xl plus 150mg+12.5mg Modified-release capsule (Napp Pharmaceuticals Ltd)""	""Hydrochlorothiazide/Diltiazem""	""150mg+12.5mg""	""Modified-Release Capsule""	""Oral""	""Thiazides And Related Diuretics/Calcium-Channel Blockers""	""Hydrochlorothiazide/Diltiazem""",
"""38545""",UNKNOWN,true,"470420	""Tildiem LA 200 capsules (Sanofi)""	""Diltiazem""	""200mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""73813""",UNKNOWN,true,"0	""Candesartan 4mg tablets (Waymade Healthcare Plc)""	""Candesartan""	""4mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""4661""",UNKNOWN,true,"13587	""Spironolactone 50mg / Furosemide 20mg capsules""	""Spironolactone""	""50mg + 20mg""	""Oral capsule""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Spironolactone""",
"""39233""",UNKNOWN,true,"1	""Propranolol 80mg modified-release capsules (Teva UK Ltd)""	""Propranolol""	""80mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""20591""",UNKNOWN,true,"962	""Nifedipress MR 20 tablets (Teva UK Ltd)""	""Nifedipine""	""20mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""66236""",UNKNOWN,true,"36	""Nifedipine 20mg Modified-release tablet (Kent Pharmaceuticals Ltd)""	""Nifedipine""	""20mg""	""Modified-Release Tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""31219""",UNKNOWN,true,"47	""Spironolactone 100mg tablets (A A H Pharmaceuticals Ltd)""	""Spironolactone""	""100mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""65599""",UNKNOWN,true,"0	""Ramipril 5mg tablets (A A H Pharmaceuticals Ltd)""	""Ramipril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""84757""",UNKNOWN,true,"1	""Diazoxide 200mg/5ml oral suspension""	""Diazoxide""	""40mg/1ml""	""Oral suspension""	""Oral""	""Treatment Of Hypoglycaemia""	""Diazoxide""",
"""71097""",UNKNOWN,true,"0	""Hydralazine 50mg tablets (Almus Pharmaceuticals Ltd)""	""Hydralazine""	""50mg""	""Oral tablet""	""Oral""	""Vasodilator Antihypertensive Products""	""Hydralazine""",
"""50866""",UNKNOWN,true,"161	""Timoptol 0.25% eye drops (Lexon (UK) Ltd)""	""Timolol""	""2.5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)""	""Timolol""",
"""64602""",UNKNOWN,true,"0	""Perindopril erbumine 2mg tablets (Waymade Healthcare Plc)""	""Perindopril""	""2mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""26693""",UNKNOWN,true,"16	""Hypovase benign prostatic hyperplasia bd BD Starter pack (Pfizer Ltd)""	""Prazosin""	NA	""Not applicable""	""Route of administration not applicable""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Prazosin""",
"""19223""",UNKNOWN,true,"1789	""Lisinopril 10mg tablets (Teva UK Ltd)""	""Lisinopril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""35007""",UNKNOWN,true,"1831	""Ramipril 10mg/5ml oral suspension""	""Ramipril""	""2mg/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""38632""",UNKNOWN,true,"203471	""Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd)""	""Diltiazem""	""90mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""6816""",UNKNOWN,true,"3331	""Chlorothiazide 250mg/5ml oral suspension""	""Chlorothiazide""	""50mg/1ml""	""Oral suspension""	""Oral""	""Thiazides And Related Diuretics""	""Chlorothiazide""",
"""4089""",UNKNOWN,true,"8265	""Regaine regular strength 20mg/ml Cutaneous solution (Pharmacia Ltd)""	""Minoxidil""	""20mg/1ml""	""Cutaneous solution""	""Cutaneous""	""Androgenetic Alopecia""	""Minoxidil""",
"""28048""",UNKNOWN,true,"2	""Angilol 10mg Tablet (DDSA Pharmaceuticals Ltd)""	""Propranolol""	""10mg""	""Oral tablet""	""Oral""	""Supraventricular Arrhythmias/Beta-Adrenoceptor Blockers""	""Propranolol""",
"""3902""",UNKNOWN,true,"4725	""FRUSEMIDE 20MG/SPIRONOLACTONE 50MG MG CAP""	""Spironolactone""	NA	NA	NA	""Unknown""	""Spironolactone""",
"""12875""",UNKNOWN,true,"6822	""Cardene SR 45mg capsules (Astellas Pharma Ltd)""	""Nicardipine""	""45mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Nicardipine""",
"""75383""",UNKNOWN,true,"17	""Chlortalidone 25mg tablets""	""Chlortalidone""	""25mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Chlortalidone""",
"""64902""",UNKNOWN,true,"2988	""Lisinopril 5mg/5ml oral solution sugar free""	""Lisinopril""	""1mg/1ml""	""Oral solution""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""34877""",UNKNOWN,true,"13	""Ramipril 10mg Capsule (Sovereign Medical Ltd)""	""Ramipril""	""10mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""34625""",UNKNOWN,true,"6	""Doxazosin 2mg tablets (A A H Pharmaceuticals Ltd)""	""Doxazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""25818""",UNKNOWN,true,"1	""PROPRANOLOL 30 MG SUS""	""Propranolol""	NA	NA	NA	""Unknown""	""Propranolol""",
"""82387""",UNKNOWN,true,"0	""Valsartan 40mg capsules (Arrow Generics Ltd)""	""Valsartan""	""40mg""	""Oral capsule""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Valsartan""",
"""77610""",UNKNOWN,true,"1	""Spironolactone 6.25mg/5ml oral suspension""	""Spironolactone""	""1.25mg/1ml""	""Oral suspension""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""66779""",UNKNOWN,true,"822	""Nadolol 30mg/5ml oral suspension""	""Nadolol""	""6mg/1ml""	""Oral suspension""	""Oral""	""Beta-Adrenoceptor Blockers""	""Nadolol""",
"""4852""",UNKNOWN,true,"42942	""Adizem sr 120mg Modified-release tablet (Napp Pharmaceuticals Ltd)""	""Diltiazem""	""120mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""72336""",UNKNOWN,true,"61	""Lisinopril 5mg tablets (Waymade Healthcare Plc)""	""Lisinopril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""34698""",UNKNOWN,true,"2	""Ramipril 1.25mg capsules (Zentiva Pharma UK Ltd)""	""Ramipril""	""1.25mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""20117""",UNKNOWN,true,"3032	""Olmetec 40mg tablets (Daiichi Sankyo UK Ltd)""	""Olmesartan""	""40mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Olmesartan""",
"""58682""",UNKNOWN,true,"0	""Lisinopril 2.5mg tablets (Viatris UK Healthcare Ltd)""	""Lisinopril""	""2.5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""62158""",UNKNOWN,true,"0	""Doxazosin 4mg tablets (Almus Pharmaceuticals Ltd)""	""Doxazosin""	""4mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""45938""",UNKNOWN,true,"165	""Perindopril erbumine 8mg tablets (Teva UK Ltd)""	""Perindopril""	""8mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""72222""",UNKNOWN,true,"0	""Propranolol 80mg modified-release capsules (DE Pharmaceuticals)""	""Propranolol""	""80mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""14673""",UNKNOWN,true,"4415	""Pindolol 15mg tablets""	""Pindolol""	""15mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Pindolol""",
"""4540""",UNKNOWN,true,"62164	""Cozaar-Comp 50mg/12.5mg tablets (Organon Pharma (UK) Ltd)""	""Hydrochlorothiazide/Losartan""	""50mg + 12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Losartan""",
"""50863""",UNKNOWN,true,"24	""Enalapril 5mg/5ml oral solution (Special Order)""	""Enalapril""	""1mg/1ml""	""Oral solution""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""47006""",UNKNOWN,true,"146	""Losartan 100mg tablets (Teva UK Ltd)""	""Losartan""	""100mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""61754""",UNKNOWN,true,"44	""Losartan 25mg/5ml oral suspension""	""Losartan""	""5mg/1ml""	""Oral suspension""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""34854""",UNKNOWN,true,"70	""Metoprolol 100mg tablets (Actavis UK Ltd)""	""Metoprolol""	""100mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Metoprolol""",
"""82363""",UNKNOWN,true,"0	""Enalapril 5mg tablets (Accord-UK Ltd)""	""Enalapril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""3943""",UNKNOWN,true,"210567	""Verapamil 240mg modified-release capsules""	""Verapamil""	""240mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Verapamil""",
"""64253""",UNKNOWN,true,"4	""Hydralazine 5mg/5ml oral suspension""	""Hydralazine""	""1mg/1ml""	""Oral suspension""	""Oral""	""Vasodilator Antihypertensive Products""	""Hydralazine""",
"""66197""",UNKNOWN,true,"48153	""Sacubitril 49mg / Valsartan 51mg tablets""	""Valsartan""	""49mg + 51mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists/Other Antihypertensives""	""Valsartan""",
"""77134""",UNKNOWN,true,"0	""Adalat 10mg capsules (Lexon (UK) Ltd)""	""Nifedipine""	""10mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""84711""",UNKNOWN,true,"13	""Terazosin 2mg tablets (Actavis UK Ltd)""	""Terazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Terazosin""",
"""89820""",UNKNOWN,true,"137	""Metoprolol 100mg tablets (Kent Pharma (UK) Ltd)""	""Metoprolol""	""100mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Metoprolol""",
"""40810""",UNKNOWN,true,"36	""Phenoxybenzamine 10mg/5ml oral suspension""	""Phenoxybenzamine""	""2mg/1ml""	""Oral suspension""	""Oral""	""Alpha-Adrenoceptor Blockers""	""Phenoxybenzamine""",
"""45564""",UNKNOWN,true,"2489	""Diltiazem 2% ointment""	""Diltiazem""	""20mg/1gram""	""Ointment""	""Route of administration not applicable""	""Local Products For Anal Or Rectal Problems/Calcium-Channel Blockers""	""Diltiazem""",
"""23736""",UNKNOWN,true,"170	""Hypolar XL 30 tablets (Sandoz Ltd)""	""Nifedipine""	""30mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""33093""",UNKNOWN,true,"163	""Clonidine 25microgram tablets (Sandoz Ltd)""	""Clonidine""	""25microgram""	""Oral tablet""	""Oral""	""Prophylaxis Of Migraine/Oestrogens And HRT""	""Clonidine""",
"""59351""",UNKNOWN,true,"0	""Losartan 50mg tablets (Pfizer Ltd)""	""Losartan""	""50mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""77810""",UNKNOWN,true,"1680	""Cosopt iMulti 20mg/ml / 5mg/ml eye drops preservative free (Santen UK Ltd)""	""Timolol""	""5mg/1ml + 20mg/1ml""	""Eye drops""	""Ocular""	""Carbonic Anhydrase Inhibitors And Systemic Drugs (In Glaucoma)""	""Timolol""",
"""20642""",UNKNOWN,true,"234	""Bi-carzem sr 60mg Modified-release capsule (Tillomed Laboratories Ltd)""	""Diltiazem""	""60mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""34562""",UNKNOWN,true,"98	""Captopril 25mg Tablet (IVAX Pharmaceuticals UK Ltd)""	""Captopril""	""25mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""17492""",UNKNOWN,true,"78734	""Zemtard 300 XL capsules (Galen Ltd)""	""Diltiazem""	""300mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""74069""",UNKNOWN,true,"14	""Timolol 0.5% eye drops (A A H Pharmaceuticals Ltd)""	""Timolol""	""5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)""	""Timolol""",
"""61727""",UNKNOWN,true,"22	""Propranolol 10mg tablets (Accord-UK Ltd)""	""Propranolol""	""10mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""75609""",UNKNOWN,true,"17	""Amlodipine 5mg/5ml oral solution (Special Order)""	""Amlodipine""	""1mg/1ml""	""Oral solution""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""66261""",UNKNOWN,true,"64570	""Entresto 24mg/26mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Valsartan""	""24mg + 26mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists/Other Antihypertensives""	""Valsartan""",
"""81825""",UNKNOWN,true,"26	""Ramipril 2.5mg tablets (Viatris UK Healthcare Ltd)""	""Ramipril""	""2.5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""14109""",UNKNOWN,true,"1335	""Spironolactone 100mg/5ml oral solution sugar free""	""Spironolactone""	""100mg/5ml""	""Suspension Sugar-Free""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""79116""",UNKNOWN,true,"0	""Diltiazem 180mg modified-release capsules (J M McGill Ltd)""	""Diltiazem""	""180mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""77416""",UNKNOWN,true,"811	""Istin 10mg tablets (Dowelhurst Ltd)""	""Amlodipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""83484""",UNKNOWN,true,"0	""Spironolactone 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Spironolactone""	""100mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""58722""",UNKNOWN,true,"55184	""Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose (AbbVie Ltd)""	""Timolol""	""5mg/1ml + 300microgram/1ml""	""Eye drops""	""Ocular""	""Prostaglandin Analogues (In Glaucoma)""	""Timolol""",
"""2961""",UNKNOWN,true,"256721	""Frusene 50mg/40mg tablets (Orion Pharma (UK) Ltd)""	""Triamterene""	""50mg + 40mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Triamterene""",
"""81641""",UNKNOWN,true,"15	""Bendroflumethiazide 2.5mg tablets (Phoenix Healthcare Distribution Ltd)""	""Bendroflumethiazide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria""	""Bendroflumethiazide""",
"""78464""",UNKNOWN,true,"2	""Amlodipine 2mg/5ml oral suspension""	""Amlodipine""	""400microgram/1ml""	""Oral suspension""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""46890""",UNKNOWN,true,"230	""Ramipril 5mg/5ml oral suspension""	""Ramipril""	""1mg/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""27894""",UNKNOWN,true,"45	""CLONIDINE HYDROCHLORIDE""	""Clonidine""	NA	NA	NA	""Unknown""	""Clonidine""",
"""52777""",UNKNOWN,true,"0	""Propranolol 40mg tablets (Kent Pharma (UK) Ltd)""	""Propranolol""	""40mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""71405""",UNKNOWN,true,"79	""Cardura XL 4mg tablets (DE Pharmaceuticals)""	""Doxazosin""	""4mg""	""Modified-release tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""54918""",UNKNOWN,true,"0	""Phenoxybenzamine oral liquid""	""Phenoxybenzamine""	NA	""Oral solution""	""Oral""	""Alpha-Adrenoceptor Blockers""	""Phenoxybenzamine""",
"""82496""",UNKNOWN,true,"97	""Tildiem LA 300mg capsules (Waymade Healthcare Plc)""	""Diltiazem""	""300mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""7562""",UNKNOWN,true,"20061	""Cardene 30mg capsules (Laboratoire X.O)""	""Nicardipine""	""30mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nicardipine""",
"""57680""",UNKNOWN,true,"0	""Lacidipine 4mg tablets (A A H Pharmaceuticals Ltd)""	""Lacidipine""	""4mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Lacidipine""",
"""73484""",UNKNOWN,true,"13	""Tritace 5mg Tablet (Sterwin Medicines)""	""Ramipril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""83450""",UNKNOWN,true,"0	""Verapamil 80mg tablets (Kent Pharma (UK) Ltd)""	""Verapamil""	""80mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Verapamil""",
"""14390""",UNKNOWN,true,"477	""Aldomet 250mg/5ml Liquid (Merck Sharp & Dohme Ltd)""	""Methyldopa""	""50mg/1ml""	""Oral suspension""	""Oral""	""Centrally Acting Antihypertensive Products""	""Methyldopa""",
"""56445""",UNKNOWN,true,"1	""Atenolol 25mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Atenolol""	""5mg/1ml""	""Oral solution""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""70917""",UNKNOWN,true,"86	""Perindopril erbumine 2mg tablets (Glenmark Pharmaceuticals Europe Ltd)""	""Perindopril""	""2mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""7043""",UNKNOWN,true,"872083	""Candesartan 32mg tablets""	""Candesartan""	""32mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""89730""",UNKNOWN,true,"14	""Gopten 2mg capsules (Dowelhurst Ltd)""	""Trandolapril""	""2mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Trandolapril""",
"""54316""",UNKNOWN,true,"2	""Indapamide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Indapamide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""34908""",UNKNOWN,true,"395	""Spironolactone 25mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Spironolactone""	""25mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
