code,code_system,include,term,notes
2954341000033119,UNKNOWN,true,Mixtard 50 NovoLet 100units/ml suspension for injection,
2954441000033113,UNKNOWN,true,"Mixtard 50  Injection  100 units/ml, 10 ml vial",
2954541000033114,UNKNOWN,true,Mixtard 50 Penfill 100units/ml suspension for injection 3ml cartridges,
2954641000033110,UNKNOWN,true,Velosulin 100units/ml solution for injection 10ml vials,
2954741000033118,UNKNOWN,true,Monotard 100units/ml suspension for injection 10ml vials,
2954841000033111,UNKNOWN,true,Ultratard 100units/ml suspension for injection 10ml vials,
2995141000033110,UNKNOWN,true,Avandamet 1mg/500mg tablets,
2995241000033115,UNKNOWN,true,Avandamet 2mg/500mg tablets,
2995941000033112,UNKNOWN,true,Pioglitazone 45mg tablets,
2996041000033119,UNKNOWN,true,Actos 45mg tablets,
3111041000033116,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge,
3111141000033117,UNKNOWN,true,"U100 Insulin Sterile, Single Use  Syringes with 8mm needles  1 ml, 0.33 mm/29g",
3111241000033112,UNKNOWN,true,"U100 Insulin Sterile, Single Use  Syringes with 8mm needles  0.3 ml, 0.33 mm/29g",
3111341000033119,UNKNOWN,true,"U100 Insulin Sterile, Single Use  Syringes with 8mm needles  0.5 ml, 0.33 mm/29g",
3136941000033116,UNKNOWN,true,Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,
3137041000033115,UNKNOWN,true,Insulin detemir 100units/ml solution for injection 3ml cartridges,
3137141000033116,UNKNOWN,true,Levemir Penfill 100units/ml solution for injection 3ml cartridges,
3137241000033111,UNKNOWN,true,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens,
3141641000033116,UNKNOWN,true,BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge,
3191341000033115,UNKNOWN,true,Rosiglitazone 1mg / Metformin 500mg tablets,
3191441000033114,UNKNOWN,true,Rosiglitazone 2mg / Metformin 500mg tablets,
3200541000033116,UNKNOWN,true,Rosiglitazone 2mg / Metformin 1g tablets,
3200641000033115,UNKNOWN,true,Rosiglitazone 4mg / Metformin 1g tablets,
3200741000033112,UNKNOWN,true,Avandamet 2mg/1000mg tablets,
3200841000033119,UNKNOWN,true,Avandamet 4mg/1000mg tablets,
3228141000033117,UNKNOWN,true,Metformin 500mg modified-release tablets,
3228241000033112,UNKNOWN,true,Glucophage SR 500mg tablets,
3277741000033118,UNKNOWN,true,Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,
3333841000033113,UNKNOWN,true,Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pens,
3345641000033114,UNKNOWN,true,Insulin glulisine 100units/ml solution for injection 10ml vials,
3345741000033117,UNKNOWN,true,Insulin glulisine 100units/ml solution for injection 3ml cartridges,
3345841000033110,UNKNOWN,true,Apidra 100units/ml solution for injection 10ml vials,
3345941000033119,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml cartridges,
3852741000033110,UNKNOWN,true,Comfort Point  Needles for insulin pens  6 mm/31 gauge,
3852841000033117,UNKNOWN,true,Comfort Point  Needles for insulin pens  8 mm/31 gauge,
3852941000033113,UNKNOWN,true,Comfort Point  Needles for insulin pens  12 mm/29 gauge,
3869341000033114,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml OptiClik cartridges,
3890941000033116,UNKNOWN,true,Metformin Hydrochloride  Sugar free suspension  500 mg/5 ml,
3914241000033112,UNKNOWN,true,Insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,
3914341000033119,UNKNOWN,true,"Apidra Optiset  Pre-filled Disposable Pen  100 units/ml, 3 ml pen",
3922641000033111,UNKNOWN,true,Humalog Mix50 100units/ml suspension for injection 3ml cartridges,
3938341000033116,UNKNOWN,true,Exubera  Insulin Release Units  box of 6,
3945141000033114,UNKNOWN,true,Exubera 1mg inhalation powder blisters,
3945241000033119,UNKNOWN,true,Exubera 3mg inhalation powder blisters,
3953041000033113,UNKNOWN,true,Gliclazide 80mg/5ml oral suspension,
3963941000033117,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml OptiClik cartridges,
3982341000033110,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free,
3982441000033116,UNKNOWN,true,Metsol 500mg/5ml oral solution,
3983941000033115,UNKNOWN,true,Pioglitazone 15mg / Metformin 850mg tablets,
3984241000033114,UNKNOWN,true,Competact 15mg/850mg tablets,
3993941000033119,UNKNOWN,true,Prandin 0.5mg tablets,
3994041000033117,UNKNOWN,true,Prandin 1mg tablets,
3994141000033118,UNKNOWN,true,Prandin 2mg tablets,
4126541000033110,UNKNOWN,true,Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pens,
4128441000033113,UNKNOWN,true,NovoFine Autocover hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge,
4133241000033117,UNKNOWN,true,Sitagliptin 100mg tablets,
4133341000033110,UNKNOWN,true,Januvia 100mg tablets,
4138941000033118,UNKNOWN,true,OptiClik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
4139041000033110,UNKNOWN,true,OptiClik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
4149341000033111,UNKNOWN,true,Exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,
4149441000033117,UNKNOWN,true,Exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices,
4149541000033116,UNKNOWN,true,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens,
4149641000033115,UNKNOWN,true,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens,
4258541000033111,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens,
4258641000033112,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens,
4269741000033117,UNKNOWN,true,Vildagliptin 50mg tablets,
4269941000033119,UNKNOWN,true,Galvus 50mg tablets,
4270841000033113,UNKNOWN,true,"Human Actrapid  Injection  500 units/ml, 10 ml vial",
4405741000033115,UNKNOWN,true,HumaPen Luxura HD hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,
4423041000033114,UNKNOWN,true,Humulin R 500units/ml solution for injection 20ml vials,
4452341000033119,UNKNOWN,true,Vildagliptin 50mg / Metformin 850mg tablets,
4452441000033113,UNKNOWN,true,Vildagliptin 50mg / Metformin 1g tablets,
4452541000033114,UNKNOWN,true,Eucreas 50mg/1000mg tablets,
4452641000033110,UNKNOWN,true,Eucreas 50mg/850mg tablets,
4549141000033118,UNKNOWN,true,Metformin 750mg modified-release tablets,
4549241000033113,UNKNOWN,true,Glucophage SR 750mg tablets,
4597041000033115,UNKNOWN,true,NovoPen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
4597141000033116,UNKNOWN,true,NovoPen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
4608541000033115,UNKNOWN,true,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens,
4608641000033119,UNKNOWN,true,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens,
4608741000033111,UNKNOWN,true,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens,
4825441000033110,UNKNOWN,true,TS-A Safety hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge,
4941241000033119,UNKNOWN,true,Nazdol MR 30mg tablets,
4945241000033117,UNKNOWN,true,Metformin 1g modified-release tablets,
4945341000033110,UNKNOWN,true,Glucophage SR 1000mg tablets,
4957741000033118,UNKNOWN,true,Bolamyn SR 500mg tablets,
5007641000033119,UNKNOWN,true,Metformin 500mg oral powder sachets sugar free,
5007741000033111,UNKNOWN,true,Metformin 1g oral powder sachets sugar free,
5007841000033118,UNKNOWN,true,Glucophage 500mg oral powder sachets,
5007941000033114,UNKNOWN,true,Glucophage 1000mg oral powder sachets,
5079841000033118,UNKNOWN,true,HumaPen Memoir hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
5131241000033110,UNKNOWN,true,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,
5131341000033117,UNKNOWN,true,Victoza 6mg/ml solution for injection 3ml pre-filled pens,
5132241000033116,UNKNOWN,true,Janumet 50mg/1000mg tablets,
5316641000033118,UNKNOWN,true,Saxagliptin 5mg tablets,
5316741000033110,UNKNOWN,true,Onglyza 5mg tablets,
5378141000033117,UNKNOWN,true,Dacadis MR 30mg tablets,
5403541000033118,UNKNOWN,true,Humalog Mix25 100units/ml suspension for injection 10ml vials,
5440141000033112,UNKNOWN,true,HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
5440641000033119,UNKNOWN,true,HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
5576041000033115,UNKNOWN,true,Metformin 1g / Sitagliptin 50mg tablets,
5697241000033112,UNKNOWN,true,Bd-Microfine +  Needles for insulin pens  4 mm/32 gauge,
5709141000033115,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,
5709241000033110,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,
5709341000033117,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,
5709441000033111,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
5709541000033112,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
5709641000033113,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,
5709741000033116,UNKNOWN,true,Gliclazide 40mg tablets,
5709841000033114,UNKNOWN,true,Zicron 40mg tablets,
5709941000033118,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.3mm/30gauge,
5710041000033114,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.3mm/30gauge,
5732041000033119,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12.7mm/29gauge,
5732141000033115,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/28gauge,
5732441000033111,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
5733041000033111,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
5733341000033113,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
5733441000033119,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
5733541000033118,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge,
5733741000033114,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
5734041000033114,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge,
5734141000033113,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge,
5734241000033118,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge,
5734341000033111,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge,
5815341000033115,UNKNOWN,true,Edicil MR 30mg tablets,
5819941000033118,UNKNOWN,true,ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
5820041000033115,UNKNOWN,true,ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,
5869241000033114,UNKNOWN,true,Gliclazide 40mg/5ml oral suspension,
5905141000033111,UNKNOWN,true,IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
5905241000033116,UNKNOWN,true,IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
5909641000033116,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/29gauge,
5910741000033117,UNKNOWN,true,Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens,
5911541000033119,UNKNOWN,true,Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens,
5968741000033115,UNKNOWN,true,Glibenclamide 5mg/5ml oral solution,
5968841000033113,UNKNOWN,true,Glibenclamide 5mg/5ml oral suspension,
5997041000033115,UNKNOWN,true,Metformin 500mg/5ml oral solution,
6006341000033111,UNKNOWN,true,NovoTwist hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge,
6011841000033112,UNKNOWN,true,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pens,
6029841000033115,UNKNOWN,true,Metabet SR 500mg tablets,
6123241000033112,UNKNOWN,true,Saxagliptin 2.5mg tablets,
6123341000033119,UNKNOWN,true,Onglyza 2.5mg tablets,
6279741000033117,UNKNOWN,true,Metabet SR 1000mg tablets,
6364241000033114,UNKNOWN,true,BD AutoShield hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge,
6388241000033117,UNKNOWN,true,Exenatide 2mg powder and solvent for prolonged-release suspension for injection vials,
6388341000033110,UNKNOWN,true,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials,
6389641000033111,UNKNOWN,true,Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pens,
6391041000033117,UNKNOWN,true,Glucient SR 500mg tablets,
6391141000033118,UNKNOWN,true,Enyglid 0.5mg tablets,
6391341000033115,UNKNOWN,true,Enyglid 2mg tablets,
6444041000033117,UNKNOWN,true,Linagliptin 5mg tablets,
6444141000033118,UNKNOWN,true,Trajenta 5mg tablets,
6448141000033113,UNKNOWN,true,Mylife Clickfine AutoProtect hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/29gauge,
6456441000033119,UNKNOWN,true,NovoRapid FlexTouch 100units/ml solution for injection 3ml pre-filled pens,
6463141000033112,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge,
6490641000033114,UNKNOWN,true,Comfort Point  Needles for insulin pens  4 mm/31 gauge,
6490741000033117,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
6490841000033110,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
6490941000033119,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge,
6491041000033112,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
6518241000033118,UNKNOWN,true,BD AutoShield Duo hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge,
6519641000033112,UNKNOWN,true,NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units,
6519741000033115,UNKNOWN,true,NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units,
6526041000033117,UNKNOWN,true,Glizofar 30mg tablets,
6535141000033111,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
6535241000033116,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
6535341000033114,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
6535541000033119,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
6535641000033118,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
7684841000033117,UNKNOWN,true,Clickfine  Needles for insulin pens  6 mm/31 gauge,
7684941000033113,UNKNOWN,true,Clickfine  Needles for insulin pens  8 mm/31 gauge,
7685041000033113,UNKNOWN,true,Clickfine  Needles for insulin pens  10 mm/29 gauge,
7685141000033112,UNKNOWN,true,Clickfine  Needles for insulin pens  12 mm/29 gauge,
7687241000033110,UNKNOWN,true,Sitagliptin 50mg tablets,
7687341000033117,UNKNOWN,true,Januvia 50mg tablets,
7687441000033111,UNKNOWN,true,Sitagliptin 25mg tablets,
7687541000033112,UNKNOWN,true,Januvia 25mg tablets,
7874941000033110,UNKNOWN,true,Diagemet XL 500mg tablets,
8052741000033110,UNKNOWN,true,Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge,
8056341000033110,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge,
8056441000033116,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge,
8056541000033115,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge,
8056641000033119,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge,
8115741000033119,UNKNOWN,true,Linagliptin 2.5mg / Metformin 1g tablets,
8115841000033112,UNKNOWN,true,Linagliptin 2.5mg / Metformin 850mg tablets,
8115941000033116,UNKNOWN,true,Jentadueto 2.5mg/1000mg tablets,
8116041000033114,UNKNOWN,true,Jentadueto 2.5mg/850mg tablets,
8125241000033119,UNKNOWN,true,Glimepiride 6mg/5ml oral suspension,
8199341000033118,UNKNOWN,true,Dapagliflozin 5mg tablets,
8199441000033112,UNKNOWN,true,Dapagliflozin 10mg tablets,
8199541000033113,UNKNOWN,true,Forxiga 5mg tablets,
8199641000033114,UNKNOWN,true,Forxiga 10mg tablets,
8241541000033119,UNKNOWN,true,Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
8241641000033118,UNKNOWN,true,Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
8242541000033112,UNKNOWN,true,Saxagliptin 2.5mg / Metformin 850mg tablets,
8242641000033113,UNKNOWN,true,Saxagliptin 2.5mg / Metformin 1g tablets,
8242741000033116,UNKNOWN,true,Komboglyze 2.5mg/850mg tablets,
8242841000033114,UNKNOWN,true,Komboglyze 2.5mg/1000mg tablets,
8243941000033112,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
8244041000033114,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
8244241000033118,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
8244341000033111,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge,
8244441000033117,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
8244541000033116,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge,
8244641000033115,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
8263941000033117,UNKNOWN,true,Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,
8264041000033115,UNKNOWN,true,Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,
8264141000033116,UNKNOWN,true,Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens,
8264241000033111,UNKNOWN,true,Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens,
8264341000033118,UNKNOWN,true,Insulin degludec 100units/ml solution for injection 3ml cartridges,
8264441000033112,UNKNOWN,true,Tresiba Penfill 100units/ml solution for injection 3ml cartridges,
8267341000033110,UNKNOWN,true,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,
8267441000033116,UNKNOWN,true,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,
8267541000033115,UNKNOWN,true,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens,
8267641000033119,UNKNOWN,true,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens,
8268441000033115,UNKNOWN,true,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,
8268641000033118,UNKNOWN,true,Lyxumia 10micrograms/20micrograms treatment initiation pack,
8280641000033118,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.33mm/29gauge,
8280841000033117,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.3mm/30gauge,
8281141000033116,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.33mm/29gauge,
8281241000033111,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge,
8281341000033118,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.33mm/29gauge,
8281441000033112,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.3mm/30gauge,
8281541000033113,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.33mm/29gauge,
8281641000033114,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.3mm/30gauge,
8281741000033117,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge,
8281841000033110,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge,
8281941000033119,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge,
8282041000033113,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.3mm/30gauge,
8298141000033113,UNKNOWN,true,Gliclazide 60mg modified-release tablets,
8298241000033118,UNKNOWN,true,Laaglyda MR 60mg tablets,
8318141000033117,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8318241000033112,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8318341000033119,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8318441000033113,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8318541000033114,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8318641000033110,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
8348941000033113,UNKNOWN,true,Bolamyn SR 1000mg tablets,
8494141000033119,UNKNOWN,true,BD Micro-Fine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
8495341000033115,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge,
8495441000033114,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge,
8495541000033110,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge,
8495641000033111,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge,
8495741000033119,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge,
8495841000033112,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge,
8535941000033119,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge,
8538641000033119,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge,
8586041000033117,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
8586341000033115,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge,
8586441000033114,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge,
8586541000033110,UNKNOWN,true,Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge,
8586641000033111,UNKNOWN,true,Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge,
8622241000033111,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge,
8622341000033118,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
8622541000033113,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge,
8622841000033110,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
8623241000033116,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge,
8623341000033114,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge,
8623441000033115,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
8839341000033116,UNKNOWN,true,Glidipion 30mg tablets,
8880741000033117,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
8880841000033110,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge,
8881041000033112,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,
8881241000033116,UNKNOWN,true,BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge,
8881341000033114,UNKNOWN,true,BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge,
8881441000033115,UNKNOWN,true,BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge,
8881541000033119,UNKNOWN,true,BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge,
8884241000033118,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge,
8954241000033119,UNKNOWN,true,Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge,
8959241000033118,UNKNOWN,true,Alogliptin 6.25mg tablets,
8959341000033111,UNKNOWN,true,Alogliptin 12.5mg tablets,
