code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""26463""",UNKNOWN,true,"""13dA.00""	""born in czech republic""",
"""26464""",UNKNOWN,true,"""13l3.00""	""main spoken language czech""",
"""28301""",UNKNOWN,true,"""13dP.00""	""born in lithuania""",
"""28529""",UNKNOWN,true,"""13eg.00""	""born in syria""",
"""30224""",UNKNOWN,true,"""13gY.00""	""born in niger""",
"""30606""",UNKNOWN,true,"""13f5.00""	""born in canada""",
"""30800""",UNKNOWN,true,"""13d..00""	""country of birth (european)""",
"""32053""",UNKNOWN,true,"""13f..00""	""country of birth (american)""",
"""32055""",UNKNOWN,true,"""13d0.00""	""born in albania""",
"""32058""",UNKNOWN,true,"""13e8.00""	""born in china""",
"""32060""",UNKNOWN,true,"""13e0.00""	""born in afghanistan""",
"""32061""",UNKNOWN,true,"""13h0.00""	""born in australia""",
"""32062""",UNKNOWN,true,"""13jC.00""	""born in trinidad and tobago""",
"""32065""",UNKNOWN,true,"""13db.00""	""born in scotland""",
"""32067""",UNKNOWN,true,"""13gJ.00""	""born in ghana""",
"""32068""",UNKNOWN,true,"""13gl.00""	""born in uganda""",
"""32070""",UNKNOWN,true,"""13eI.00""	""born in japan""",
"""32072""",UNKNOWN,true,"""13fL.00""	""born in usa""",
"""32074""",UNKNOWN,true,"""13h1.00""	""born in new zealand""",
"""32075""",UNKNOWN,true,"""13f3.00""	""born in brazil""",
"""32076""",UNKNOWN,true,"""13j6.00""	""born in jamaica""",
"""32079""",UNKNOWN,true,"""13g0.00""	""born in algeria""",
"""32080""",UNKNOWN,true,"""13dH.00""	""born in greece""",
"""32081""",UNKNOWN,true,"""13dF.00""	""born in france""",
"""32082""",UNKNOWN,true,"""13eD.00""	""born in india""",
"""32085""",UNKNOWN,true,"""13dG.00""	""born in germany""",
"""32089""",UNKNOWN,true,"""13j2.00""	""born in barbados""",
"""32090""",UNKNOWN,true,"""13fN.00""	""born in venezuela""",
"""32094""",UNKNOWN,true,"""13dW.00""	""born in poland""",
"""32097""",UNKNOWN,true,"""13de.00""	""born in spain""",
"""32098""",UNKNOWN,true,"""13df.00""	""born in sweden""",
