code,code_system,include,term,notes
"""4600561000006117""",UNKNOWN,true,"""""	""lipoprotein electrophoresis - high density lipoprotein""",
"""4759641000006114""",UNKNOWN,true,"""""	""hypoalphalipoproteinaemia""",
"""4759701000006117""",UNKNOWN,true,"""""	""apolipoprotein b deficiency""",
"""5116191000006112""",UNKNOWN,true,"""""	""familial hyperlipoproteinaemia""",
"""5116271000006116""",UNKNOWN,true,"""""	""familial hyperlipoproteinaemia type iib""",
"""5116291000006115""",UNKNOWN,true,"""""	""fredrickson type iib hyperlipoproteinaemia""",
"""5116901000006115""",UNKNOWN,true,"""""	""primary hypercholesterolaemia""",
"""5116911000006117""",UNKNOWN,true,"""""	""primary hypercholesterolemia""",
"""5116951000006116""",UNKNOWN,true,"""""	""polygenic hypercholesterolemia""",
"""5116961000006119""",UNKNOWN,true,"""""	""familial hypercholesterolaemia - homozygous""",
"""5117001000006119""",UNKNOWN,true,"""""	""familial hypercholesterolaemia - heterozygous""",
"""5117061000006118""",UNKNOWN,true,"""""	""familial hypercholesterolaemia due to genetic defect of apolipoprotein b-100""",
"""5117071000006113""",UNKNOWN,true,"""""	""secondary hypercholesterolaemia""",
"""5117091000006114""",UNKNOWN,true,"""""	""primary hypertriglyceridaemia""",
"""5117131000006111""",UNKNOWN,true,"""""	""fredrickson type iv hyperlipoproteinaemia""",
"""5117221000006115""",UNKNOWN,true,"""""	""secondary hypertriglyceridaemia""",
"""5117241000006110""",UNKNOWN,true,"""""	""primary combined hyperlipidaemia""",
"""5117271000006119""",UNKNOWN,true,"""""	""primary combined hyperlipidemia""",
"""5117321000006110""",UNKNOWN,true,"""""	""hypolipidaemia""",
"""5289531000006114""",UNKNOWN,true,"""""	""high density lipoprotein/triglyceride ratio measurement""",
"""5289551000006119""",UNKNOWN,true,"""""	""high density/low density lipoprotein ratio measurement""",
"""5289571000006112""",UNKNOWN,true,"""""	""hdl/ldl ratio""",
"""5311171000006114""",UNKNOWN,true,"""""	""fasting lipid profile""",
"""5311181000006112""",UNKNOWN,true,"""""	""flp - fasting lipid profile""",
"""5415651000006116""",UNKNOWN,true,"""""	""lipid or lipoprotein""",
"""5415671000006114""",UNKNOWN,true,"""""	""high density lipoprotein triglyceride""",
"""5415701000006110""",UNKNOWN,true,"""""	""hdl1 - high density lipoprotein subfraction 1""",
"""5500431000006111""",UNKNOWN,true,"""""	""pure hypercholesterolemia""",
"""5500491000006110""",UNKNOWN,true,"""""	""mixed hyperlipidemia""",
"""5500571000006113""",UNKNOWN,true,"""""	""lipoprotein deficiency disorder""",
"""5519781000006110""",UNKNOWN,true,"""""	""serum hdl/non-hdl cholesterol ratio measurement""",
"""5519791000006113""",UNKNOWN,true,"""""	""serum hdl/non-hdl cholesterol ratio""",
"""5522421000006118""",UNKNOWN,true,"""""	""serum triglyceride levels""",
"""5575101000006110""",UNKNOWN,true,"""""	""hyperlipoproteinaemia, type i""",
"""5579571000006112""",UNKNOWN,true,"""""	""cholesterol screening""",
"""5867281000006112""",UNKNOWN,true,"""""	""familial multiple lipoprotein-type hyperlipidaemia""",
"""5899681000006116""",UNKNOWN,true,"""""	""lipid, lipoprotein, or related analyte""",
"""5899711000006115""",UNKNOWN,true,"""""	""lipoprotein""",
"""5912411000006113""",UNKNOWN,true,"""""	""hypertriglyceridemia""",
"""5928571000006112""",UNKNOWN,true,"""""	""lipid transfer protein""",
"""6014411000006114""",UNKNOWN,true,"""""	""non-hdl cholesterol""",
"""6014421000006118""",UNKNOWN,true,"""""	""non-high density lipoprotein cholesterol""",
"""6036221000006115""",UNKNOWN,true,"""""	""cholesterol/hdl ratio measurement""",
"""6040921000006112""",UNKNOWN,true,"""""	""lipoprotein cholesterol ratio measurement""",
"""6040951000006115""",UNKNOWN,true,"""""	""serum cholesterol/hdl ratio""",
"""6041011000006113""",UNKNOWN,true,"""""	""serum cholesterol/ldl ratio""",
"""6052931000006111""",UNKNOWN,true,"""""	""fasting cholesterol level""",
"""6279011000006118""",UNKNOWN,true,"""""	""cholesterol level""",
"""6279041000006119""",UNKNOWN,true,"""""	""serum cholesterol level""",
"""6279071000006110""",UNKNOWN,true,"""""	""triglyceride level""",
"""6347381000006110""",UNKNOWN,true,"""""	""dyslipidemia""",
"""6347391000006113""",UNKNOWN,true,"""""	""high blood cholesterol/triglycerides""",
"""6515871000006116""",UNKNOWN,true,"""""	""referral to general practitioner for lipid management""",
"""6516361000006110""",UNKNOWN,true,"""""	""did not attend cholesterol clinic""",
"""6550661000006112""",UNKNOWN,true,"""""	""calculated ldl cholesterol level""",
"""6594651000006110""",UNKNOWN,true,"""""	""fredrickson type iia hyperlipoproteinaemia""",
"""6596631000006112""",UNKNOWN,true,"""""	""familial hypercholesterolemia""",
"""6611881000006114""",UNKNOWN,true,"""""	""familial type 3 hyperlipoproteinaemia""",
"""6611941000006113""",UNKNOWN,true,"""""	""dysbetalipoproteinaemia""",
"""6665911000006113""",UNKNOWN,true,"""""	""primary 'polygenic' combined hyperlipidaemia""",
"""6687941000006116""",UNKNOWN,true,"""""	""familial hypercholesterolaemia due to genetic defect of apolipoprotein b""",
"""6831591000006111""",UNKNOWN,true,"""""	""serum total cholesterol measurement""",
"""6831601000006115""",UNKNOWN,true,"""""	""serum total cholesterol level""",
"""6858001000006115""",UNKNOWN,true,"""""	""history of hypercholesterolemia""",
"""7097881000006113""",UNKNOWN,true,"""""	""dietary education for lipid disorder""",
"""7097901000006110""",UNKNOWN,true,"""""	""dietary education for hyperlipidaemia""",
"""7261041000006112""",UNKNOWN,true,"""""	""serum triglycerides borderline high""",
"""7261561000006118""",UNKNOWN,true,"""""	""serum cholesterol borderline high""",
"""7263101000006113""",UNKNOWN,true,"""""	""serum cholesterol borderline low""",
"""7360751000006114""",UNKNOWN,true,"""""	""high density lipoprotein deficiency""",
"""7510431000006112""",UNKNOWN,true,"""""	""suspected heterozygous familial hypercholesterolaemia""",
"""7612381000006110""",UNKNOWN,true,"""""	""ldl cholesterol pattern a""",
"""7966571000006116""",UNKNOWN,true,"""""	""mixed hyperlipidaemia associated with type ii diabetes mellitus""",
