code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""bnftext""	""Psychotropic""	""group""",
"""69355""",UNKNOWN,true,"""Trazodone Oral solution""	""Oral Solution""	""Oral""	""Trazodone""	NA	""Tricyclic And Related Antidepressants""	""Trazodone""	""Antidepressants""",
"""58625""",UNKNOWN,true,"""Mirtazapine 45mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""45mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""53648""",UNKNOWN,true,"""Mirtazapine 30mg orodispersible tablets (Accord-UK Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""89580""",UNKNOWN,true,"""Fluvoxamine 50mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Fluvoxamine""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluvoxamine""	""Antidepressants""",
"""11828""",UNKNOWN,true,"""Risperidone 2mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""8041""",UNKNOWN,true,"""Lithium carbonate 250mg tablets""	""Oral tablet""	""Oral""	""Lithium""	""250mg""	""Products Used For Mania And Hypomania""	""Lithium""	""Mood Stabilisers""",
"""70584""",UNKNOWN,true,"""Haloperidol 500micrograms/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""100microgram/1ml""	""First-Generation Antipsychotic Drugs""	""Haloperidol""	""Antipsychotics""",
"""1733""",UNKNOWN,true,"""Flupentixol decanoate 20mg/ml Injection""	""Injection""	""Intramuscular""	""Flupentixol""	""20mg/ml""	""Antipsychotic Depot Injections""	""Flupentixol""	""Antipsychotics""",
"""44936""",UNKNOWN,true,"""Venlaneo XL 150mg capsules (Kent Pharma (UK) Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""82435""",UNKNOWN,true,"""Sulpiride 200mg tablets (Medreich Plc)""	""Oral tablet""	""Oral""	""Sulpiride""	""200mg""	""First-Generation Antipsychotic Drugs""	""Sulpiride""	""Antipsychotics""",
"""65969""",UNKNOWN,true,"""Lamotrigine 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Lamotrigine""	""1mg/1ml""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""80601""",UNKNOWN,true,"""Syonell 500mg gastro-resistant tablets (Lupin Healthcare (UK) Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""500mg""	""Products Used For Mania And Hypomania/Prophylaxis Of Migraine""	""Valproate""	""Mood Stabilisers""",
"""84""",UNKNOWN,true,"""Dosulepin 25mg capsules""	""Oral capsule""	""Oral""	""Dosulepin""	""25mg""	""Tricyclic And Related Antidepressants""	""Dosulepin""	""Antidepressants""",
"""17379""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml sugar free Oral solution""	""Oral Solution""	""Oral""	""Haloperidol""	""1.5mg/5ml""	""Antipsychotic Products/-""	""Haloperidol""	""Antipsychotics""",
"""88410""",UNKNOWN,true,"""Venlafaxine 150mg modified-release capsules (Morningside Healthcare Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""32546""",UNKNOWN,true,"""Paxoran 10mg Tablet (Ranbaxy (UK) Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""82999""",UNKNOWN,true,"""Lamotrigine 50mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""50mg""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""81640""",UNKNOWN,true,"""Thioridazine 50mg Tablet (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Thioridazine""	""50mg""	""Antipsychotic Products""	""Thioridazine""	""Antipsychotics""",
"""12835""",UNKNOWN,true,"""Lithium with zinc sulphate 8% + 0.05% Cream""	""Cream""	""Topical""	""Lithium""	""8% + 0.05%""	""Preparations For Eczema""	""Lithium""	""Mood Stabilisers""",
"""4769""",UNKNOWN,true,"""Prochlorperazine 3mg buccal tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""	""Antipsychotics""",
"""39276""",UNKNOWN,true,"""Sodium valproate with valproic acid 250mg modified release granules""	""Modified Release Granules""	""Oral""	""Valproate/Valproic""	""250mg""	""Control Of Epilepsy""	""Valproate/Valproic""	""Mood Stabilisers""",
"""6421""",UNKNOWN,true,"""Mirtazapine 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""55289""",UNKNOWN,true,"""Asendis 50mg tablets (Mercury Pharma Group Ltd)""	""Oral tablet""	""Oral""	""Amoxapine""	""50mg""	""Unknown""	""Amoxapine""	""Antidepressants""",
"""20504""",UNKNOWN,true,"""Optimax wv Tablet (E. Merck)""	""Oral tablet""	""Oral""	""Tryptophan""	""500mg""	""Other Antidepressants""	""Tryptophan""	""Antidepressants""",
"""22660""",UNKNOWN,true,"""Haldol 5mg tablets (Janssen-Cilag Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""5mg""	""First-Generation Antipsychotic Drugs""	""Haloperidol""	""Antipsychotics""",
"""66292""",UNKNOWN,true,"""Seroxat 10mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Paroxetine""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Paroxetine""	""Antidepressants""",
"""79397""",UNKNOWN,true,"""Lofepramine Oral solution""	""Oral Solution""	""Oral""	""Lofepramine""	NA	""Tricyclic And Related Antidepressants""	""Lofepramine""	""Antidepressants""",
"""43561""",UNKNOWN,true,"""Clomipramine 10mg capsules (Teva UK Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""10mg""	""Tricyclic And Related Antidepressants""	""Clomipramine""	""Antidepressants""",
"""52846""",UNKNOWN,true,"""Nozinan 25mg/1ml solution for injection ampoules (Lexon (UK) Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""Levomepromazine""	""25mg/1ml""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""	""Antipsychotics""",
"""84646""",UNKNOWN,true,"""Paroxetine 10mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Paroxetine""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Paroxetine""	""Antidepressants""",
"""55011""",UNKNOWN,true,"""Largactil 25mg tablets (Sanofi)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""25mg""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""	""Antipsychotics""",
"""16727""",UNKNOWN,true,"""Maprotiline 10mg tablets""	""Oral tablet""	""Oral""	""Maprotiline""	""10mg""	""Unknown""	""Maprotiline""	""Antidepressants""",
"""13151""",UNKNOWN,true,"""Cymbalta 30mg gastro-resistant capsules (Eli Lilly and Company Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Other Antidepressants/Treatment Of Diabetic Nephropathy And Neuropathy""	""Duloxetine""	""Antidepressants""",
"""49699""",UNKNOWN,true,"""Abilify 5mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Aripiprazole""	""5mg""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""	""Antipsychotics""",
"""56387""",UNKNOWN,true,"""Risperidone 1mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)""	""Oral solution""	""Oral""	""Risperidone""	""1mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""63601""",UNKNOWN,true,"""Promazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Promazine""	""5mg/1ml""	""First-Generation Antipsychotic Drugs""	""Promazine""	""Antipsychotics""",
"""41563""",UNKNOWN,true,"""Clomipramine 25mg capsules (IVAX Pharmaceuticals UK Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""25mg""	""Tricyclic And Related Antidepressants""	""Clomipramine""	""Antidepressants""",
"""15418""",UNKNOWN,true,"""Largactil forte 100mg/5ml Oral suspension (Hawgreen Ltd)""	""Oral suspension""	""Oral""	""Chlorpromazine""	""20mg/1ml""	""Antipsychotic Products/-""	""Chlorpromazine""	""Antipsychotics""",
"""5298""",UNKNOWN,true,"""Fluphenazine 5mg tablets""	""Oral tablet""	""Oral""	""Fluphenazine""	""5mg""	""Unknown""	""Fluphenazine""	""Antipsychotics""",
"""35530""",UNKNOWN,true,"""Fluphenazine decanoate 12.5mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25mg/1ml""	""Unknown""	""Fluphenazine""	""Antipsychotics""",
"""30351""",UNKNOWN,true,"""HALDOL 1.5 MG TAB""	""Tablet""	""Oral""	""Haloperidol""	NA	""Unknown""	""Haloperidol""	""Antipsychotics""",
"""37871""",UNKNOWN,true,"""Chlorpromazine 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Chlorpromazine""	""5mg/1ml""	""Antipsychotic Products/-""	""Chlorpromazine""	""Antipsychotics""",
"""79276""",UNKNOWN,true,"""Clomipramine 25mg capsules (Viatris UK Healthcare Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""25mg""	""Tricyclic And Related Antidepressants""	""Clomipramine""	""Antidepressants""",
"""80702""",UNKNOWN,true,"""Prozac 20mg/5ml liquid (Lexon (UK) Ltd)""	""Oral solution""	""Oral""	""Fluoxetine""	""4mg/1ml""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""42803""",UNKNOWN,true,"""Fluoxetine 20mg/5ml oral solution (IVAX Pharmaceuticals UK Ltd)""	""Oral solution""	""Oral""	""Fluoxetine""	""4mg/1ml""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""85308""",UNKNOWN,true,"""Citalopram 10mg tablets (Sovereign Medical Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""65888""",UNKNOWN,true,"""Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60mg""	""Other Antidepressants/Treatment Of Diabetic Nephropathy And Neuropathy""	""Duloxetine""	""Antidepressants""",
"""83899""",UNKNOWN,true,"""Lamotrigine 200mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lamotrigine""	""40mg/1ml""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""10827""",UNKNOWN,true,"""Fluspirilene 2mg/ml Injection""	""Injection""	""Intramuscular""	""Fluspirilene""	""2mg/ml""	""Antipsychotic Depot Injections""	""Fluspirilene""	""Antipsychotics""",
"""59931""",UNKNOWN,true,"""Trazodone 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Trazodone""	""10mg/1ml""	""Tricyclic And Related Antidepressants""	""Trazodone""	""Antidepressants""",
"""85194""",UNKNOWN,true,"""Sertraline 50mg tablets (Focus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""16561""",UNKNOWN,true,"""Aripiprazole 30mg tablets""	""Oral tablet""	""Oral""	""Aripiprazole""	""30mg""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""	""Antipsychotics""",
"""61547""",UNKNOWN,true,"""Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals)""	""Oral solution""	""Oral""	""Mirtazapine""	""15mg/1ml""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""74588""",UNKNOWN,true,"""Seroxat 20mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Paroxetine""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Paroxetine""	""Antidepressants""",
"""86052""",UNKNOWN,true,"""Risperidone 4mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""4mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""4352""",UNKNOWN,true,"""Lustral 100mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""68657""",UNKNOWN,true,"""Lofepramine 70mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Lofepramine""	""70mg""	""Tricyclic And Related Antidepressants""	""Lofepramine""	""Antidepressants""",
"""3356""",UNKNOWN,true,"""Parstelin Tablet (GlaxoSmithKline Consumer Healthcare)""	""Tablet""	""Oral""	""Trifluoperazine/Tranylcypromine""	NA	""Antipsychotic Products/Monoamine-Oxidase Inhibitors (MAOI)""	""Trifluoperazine/Tranylcypromine""	""Antipsychotics, Antidepressants""",
"""11821""",UNKNOWN,true,"""Risperdal Quicklet 500microgram orodispersible tablets (Janssen-Cilag Ltd)""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500microgram""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""75952""",UNKNOWN,true,"""Sertraline 50mg tablets (Tillomed Laboratories Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""74886""",UNKNOWN,true,"""Fluoxetine 2mg/5ml oral solution""	""Oral solution""	""Oral""	""Fluoxetine""	""400microgram/1ml""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""16425""",UNKNOWN,true,"""Risperidone 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.5mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""45233""",UNKNOWN,true,"""Amitriptyline 10mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Tricyclic And Related Antidepressants""	""Amitriptyline""	""Antidepressants""",
"""45316""",UNKNOWN,true,"""Fluoxetine 20mg capsules (Wockhardt UK Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""60133""",UNKNOWN,true,"""Tegretol Prolonged Release 400mg tablets (Sigma Pharmaceuticals Plc)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400mg""	""Control Of Epilepsy""	""Carbamazepine""	""Mood Stabilisers""",
"""9686""",UNKNOWN,true,"""Zuclopenthixol 10mg tablets""	""Oral tablet""	""Oral""	""Zuclopenthixol""	""10mg""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""	""Antipsychotics""",
"""43239""",UNKNOWN,true,"""Mirtazapine 15mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""15mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""73759""",UNKNOWN,true,"""Sertraline 20mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""4mg/1ml""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""19183""",UNKNOWN,true,"""Fluoxetine 20mg capsules (A A H Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""79768""",UNKNOWN,true,"""Duloxetine 40mg gastro-resistant capsules (Accord-UK Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""40mg""	""Urinary Incontinence""	""Duloxetine""	""Antidepressants""",
"""53787""",UNKNOWN,true,"""Citalopram 10mg tablets (Bristol Laboratories Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""48026""",UNKNOWN,true,"""Citalopram 20mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""78727""",UNKNOWN,true,"""Sodium valproate 500mg gastro-resistant tablets (Viatris UK Healthcare Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""500mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""46871""",UNKNOWN,true,"""Quetiapine 12.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""2.5mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""71031""",UNKNOWN,true,"""Trazodone 50mg capsules (Accord-UK Ltd)""	""Oral capsule""	""Oral""	""Trazodone""	""50mg""	""Tricyclic And Related Antidepressants""	""Trazodone""	""Antidepressants""",
"""68297""",UNKNOWN,true,"""Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""200mg/1ml""	""Antipsychotic Depot Injections""	""Paliperidone""	""Antipsychotics""",
"""85173""",UNKNOWN,true,"""Risperdal 1mg/ml oral solution (CST Pharma Ltd)""	""Oral solution""	""Oral""	""Risperidone""	""1mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""59345""",UNKNOWN,true,"""Sycrest 5mg sublingual tablets (Organon Pharma (UK) Ltd)""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5mg""	""Products Used For Mania And Hypomania""	""Asenapine""	""Antipsychotics""",
"""75649""",UNKNOWN,true,"""Brancico XL 300mg tablets (Zentiva Pharma UK Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""5927""",UNKNOWN,true,"""Amisulpride 400mg tablets""	""Oral tablet""	""Oral""	""Amisulpride""	""400mg""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""	""Antipsychotics""",
"""85639""",UNKNOWN,true,"""Risperidone 6mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""6mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""45286""",UNKNOWN,true,"""Citalopram 10mg tablets (Niche Generics Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""58702""",UNKNOWN,true,"""Largactil 100mg tablets (Sanofi)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""100mg""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""	""Antipsychotics""",
"""82562""",UNKNOWN,true,"""Lamictal 200mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Lamotrigine""	""200mg""	""Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""40494""",UNKNOWN,true,"""Agomelatine 25mg tablets""	""Oral tablet""	""Oral""	""Agomelatine""	""25mg""	""Other Antidepressants""	""Agomelatine""	""Antidepressants""",
"""71481""",UNKNOWN,true,"""Aripiprazole 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Aripiprazole""	""10mg""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""	""Antipsychotics""",
"""86410""",UNKNOWN,true,"""Venlafaxine 75mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Venlafaxine""	""75mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""62688""",UNKNOWN,true,"""Duloxetine 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Other Antidepressants/Treatment Of Diabetic Nephropathy And Neuropathy""	""Duloxetine""	""Antidepressants""",
"""13237""",UNKNOWN,true,"""Venlafaxine 37.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Venlafaxine""	""7.5mg/1ml""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""90449""",UNKNOWN,true,"""Sertraline 25mg tablets (Amarox Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""25mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""55491""",UNKNOWN,true,"""Amitriptyline 10mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Tricyclic And Related Antidepressants/Neuropathic Pain/Prophylaxis Of Migraine""	""Amitriptyline""	""Antidepressants""",
"""65865""",UNKNOWN,true,"""Levomepromazine 6.25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Levomepromazine""	""1.25mg/1ml""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""	""Antipsychotics""",
"""29086""",UNKNOWN,true,"""DOTHIEPIN HCl 75 MG SYR""	""Solution for injection""	""Intramuscular""	""Dosulepin""	NA	""Unknown""	""Dosulepin""	""Antidepressants""",
"""8506""",UNKNOWN,true,"""Chlorpromazine 100mg suppository""	""Suppository""	""Rectal""	""Chlorpromazine""	""100mg""	""Antipsychotic Products/-""	""Chlorpromazine""	""Antipsychotics""",
"""62819""",UNKNOWN,true,"""Sertraline 12.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""2.5mg/1ml""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""71932""",UNKNOWN,true,"""Venlasov XL 150mg capsules (Sovereign Medical Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""59430""",UNKNOWN,true,"""Carbamazepine 400mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Carbamazepine""	""400mg""	""Control Of Epilepsy/Substance Dependence - Alcohol Dependence/Treatment Of Diabetic Nephropathy And Neuropathy""	""Carbamazepine""	""Mood Stabilisers""",
"""69898""",UNKNOWN,true,"""Sertraline 50mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""81608""",UNKNOWN,true,"""Sodium valproate 500mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""500mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""595""",UNKNOWN,true,"""Amitriptyline 25mg / Perphenazine 2mg tablets""	""Oral tablet""	""Oral""	""Perphenazine/Amitriptyline""	""25mg + 2mg""	""Tricyclic And Related Antidepressants""	""Perphenazine/Amitriptyline""	""Antipsychotics, Antidepressants""",
"""89604""",UNKNOWN,true,"""Quetiapine 300mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""83110""",UNKNOWN,true,"""Lamictal 25mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Lamotrigine""	""25mg""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""77605""",UNKNOWN,true,"""Invega 9mg modified-release tablets (Janssen-Cilag Ltd)""	""Modified-release tablet""	""Oral""	""Paliperidone""	""9mg""	""Second-Generation Antipsychotic Drugs""	""Paliperidone""	""Antipsychotics""",
"""68026""",UNKNOWN,true,"""Nutriflex basal infusion 1litre bags (B.Braun Medical Ltd)""	""Infusion""	""Intravenous""	""Tryptophan""	""3.6mmol/1litre + 5.7mmol/1litre + 50mmol/1litre + 12.8mmol/1litre + 35mmol/1litre + 1.56gram/1litre + 1.88gram/1litre + 2.5gram/1litre + 1.82gram/1litre + 2.81gram/1litre + 1.45gram/1litre + .46gram/1litre + 2.08gram/1litre + 2.16gram/1litre + 1gram/1litre + 3.88gram/1litre + 1.2gram/1litre + 2.8gram/1litre + 1.32gram/1litre + 2.72gram/1litre + 2.4gram/1litre + 125gram/1litre + .42gram/1litre + 49.9mmol/1litre + 30mmol/1litre""	""Intravenous Nutrition""	""Tryptophan""	""Antidepressants""",
"""49170""",UNKNOWN,true,"""Stemetil 5mg tablets (Lexon (UK) Ltd)""	""Oral tablet""	""Oral""	""Prochlorperazine""	""5mg""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""	""Antipsychotics""",
"""75427""",UNKNOWN,true,"""Quetiapine 25mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Quetiapine""	""25mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""54445""",UNKNOWN,true,"""Carbamazepine 400mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Carbamazepine""	""400mg""	""Control Of Epilepsy/Substance Dependence - Alcohol Dependence/Treatment Of Diabetic Nephropathy And Neuropathy""	""Carbamazepine""	""Mood Stabilisers""",
"""43236""",UNKNOWN,true,"""Mirtazapine 45mg orodispersible tablets (Accord-UK Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""45mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""59650""",UNKNOWN,true,"""Citalopram 10mg tablets (Milpharm Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""2039""",UNKNOWN,true,"""Trimipramine 25mg tablets""	""Oral tablet""	""Oral""	""Trimipramine""	""25mg""	""Tricyclic And Related Antidepressants""	""Trimipramine""	""Antidepressants""",
"""19645""",UNKNOWN,true,"""TRIFLUOPERAZINE 5.00mg/ml""	NA	NA	""Trifluoperazine""	NA	""Unknown""	""Trifluoperazine""	""Antipsychotics""",
"""78609""",UNKNOWN,true,"""Quetiapine 300mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""2155""",UNKNOWN,true,"""Depixol -conc 100mg/ml Injection (Lundbeck Ltd)""	""Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Flupentixol""	""100mg/ml""	""Antipsychotic Depot Injections""	""Flupentixol""	""Antipsychotics""",
