code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""116216""",UNKNOWN,true,"""8W1..00""	0	0	1	0	""refer to mh services deferred until substance misuse resolvd""	""January 2023""",
"""95953""",UNKNOWN,true,"""E255300""	27	0	0	0	""nondependent opioid abuse in remission""	""February 2009""",
"""97561""",UNKNOWN,true,"""Eu12600""	7	0	0	0	""[x]mental and behav dis due to use cannabinoids: amnesic syn""	""August 2009""",
"""27960""",UNKNOWN,true,"""E240300""	219	0	0	0	""opioid dependence in remission""	""February 2009""",
"""34504""",UNKNOWN,true,"""Q485.00""	879	0	1	0	""newborn drug withdrawal syndrome""	""February 2009""",
"""111361""",UNKNOWN,true,"""1TB3.00""	1	0	0	0	""previous history of major tranquilliser misuse""	""October 2016""",
"""3565""",UNKNOWN,true,"""1J1..00""	11797	0	531	20	""suspected drug abuse""	""February 2009""",
"""85956""",UNKNOWN,true,"""1T...00""	5091	0	34	0	""history of substance misuse""	""February 2009""",
"""93980""",UNKNOWN,true,"""8B2S.00""	370	0	0	0	""opioid agonist substitution therapy""	""February 2009""",
"""98618""",UNKNOWN,true,"""Eu18500""	2	0	0	0	""[x]mental & behav dis due to vol solvents: psychotic disordr""	""March 2010""",
"""82479""",UNKNOWN,true,"""1T0..00""	4355	0	59	0	""h/o heroin misuse""	""February 2009""",
"""8463""",UNKNOWN,true,"""ZV6D700""	17797	0	477	0	""[v]drug abuse counselling and surveillance""	""February 2009""",
"""42257""",UNKNOWN,true,"""13c4.00""	212	0	0	0	""intranasal drug user""	""February 2009""",
"""30550""",UNKNOWN,true,"""13c2.00""	9911	0	2	0	""never injecting drug user""	""February 2009""",
"""50302""",UNKNOWN,true,"""Eu14200""	75	0	1	0	""[x]mental and behav dis due to use cocaine: dependence syndr""	""February 2009""",
"""52765""",UNKNOWN,true,"""E242300""	51	0	0	0	""cocaine dependence in remission""	""February 2009""",
"""56179""",UNKNOWN,true,"""Eu16300""	4	0	0	0	""[x]mental and behav dis due hallucinogens: withdrawal state""	""February 2009""",
"""52794""",UNKNOWN,true,"""E243200""	121	0	0	0	""cannabis dependence, episodic""	""February 2009""",
"""8490""",UNKNOWN,true,"""13c..00""	26414	0	471	0	""drug user""	""February 2009""",
"""24998""",UNKNOWN,true,"""E247100""	53	0	0	0	""other specified drug dependence, continuous""	""February 2009""",
"""109544""",UNKNOWN,true,"""1V31.00""	13	0	0	0	""injects drugs intramuscularly""	""April 2015""",
"""93407""",UNKNOWN,true,"""Eu13100""	22	0	0	0	""[x]mental and behav dis due to use seds/hypntcs: harmful use""	""February 2009""",
"""93850""",UNKNOWN,true,"""8HkF.00""	424	0	823	0	""referral to substance misuse service""	""February 2009""",
"""95380""",UNKNOWN,true,"""1T20.00""	10	0	1	0	""h/o daily ecstasy misuse""	""February 2009""",
"""62490""",UNKNOWN,true,"""9k50.00""	2889	0	0	0	""drug misuse - enhanced service completed""	""February 2009""",
"""97676""",UNKNOWN,true,"""9k52.00""	1614	0	0	0	""drug misuse treatment primary care - enhanced services admin""	""September 2009""",
"""89698""",UNKNOWN,true,"""1T23.00""	88	0	0	0	""previous history of ecstasy misuse""	""February 2009""",
"""52451""",UNKNOWN,true,"""E248300""	8	0	0	0	""combined opioid with other drug dependence in remission""	""February 2009""",
"""95955""",UNKNOWN,true,"""E253100""	2	0	0	0	""nondependent hallucinogen abuse, continuous""	""February 2009""",
"""69138""",UNKNOWN,true,"""Eu13500""	9	0	1	0	""[x]mental & behav dis due to seds/hypntcs: psychotic disordr""	""February 2009""",
"""58731""",UNKNOWN,true,"""E255100""	10	0	0	0	""nondependent opioid abuse, continuous""	""February 2009""",
"""62106""",UNKNOWN,true,"""Eu18400""	0	0	0	0	""[x]men & beh dis vol solvents: withdrawal state wth delirium""	""February 2009""",
"""68327""",UNKNOWN,true,"""13r3.00""	233	0	0	0	""abstinent from drug misuse on maintenance replacement""	""February 2009""",
"""94554""",UNKNOWN,true,"""13r5.00""	204	0	0	0	""abstinent from substance misuse""	""February 2009""",
"""91577""",UNKNOWN,true,"""Eu1Az00""	2	0	0	0	""[x]ment behav dis due crack cocaine: unsp ment and behav dis""	""February 2009""",
"""63285""",UNKNOWN,true,"""13r0.00""	955	0	1	0	""abstinent from drug misuse""	""February 2009""",
"""3844""",UNKNOWN,true,"""E020.00""	28642	0	415	1	""drug withdrawal syndrome""	""February 2009""",
"""86036""",UNKNOWN,true,"""1TD..00""	4000	0	41	0	""h/o opiate misuse""	""February 2009""",
"""64987""",UNKNOWN,true,"""Eu12z00""	19	0	0	0	""[x]ment/behav dis due use cannabinoids: unsp ment/behav disd""	""February 2009""",
"""103241""",UNKNOWN,true,"""9k51.11""	126	0	0	0	""shared care drug misuse treatment""	""October 2011""",
"""111460""",UNKNOWN,true,"""9k53.11""	2	0	0	0	""pharmacy attended for drug misuse""	""November 2016""",
"""21096""",UNKNOWN,true,"""ZV11400""	1735	0	54	0	""[v]personal history of psychoactive substance abuse""	""February 2009""",
"""33838""",UNKNOWN,true,"""E259z00""	87	0	0	0	""nondependent mixed drug abuse nos""	""February 2009""",
"""27652""",UNKNOWN,true,"""Eu11700""	8	0	0	0	""[x]men & beh dis due opioids: resid & late-onset psychot dis""	""February 2009""",
"""56337""",UNKNOWN,true,"""E259000""	80	0	2	0	""nondependent mixed drug abuse, unspecified""	""February 2009""",
"""102591""",UNKNOWN,true,"""Eu14700""	1	0	0	0	""[x]men & beh dis due cocaine: resid & late-onset psychot dis""	""July 2011""",
"""97578""",UNKNOWN,true,"""1V0..00""	3134	0	2	0	""misuses drugs""	""September 2009""",
"""84215""",UNKNOWN,true,"""1T9..00""	689	0	5	0	""h/o solvent misuse""	""February 2009""",
"""50343""",UNKNOWN,true,"""Eu12100""	169	0	0	0	""[x]mental and behav dis due to use cannabinoids: harmful use""	""February 2009""",
"""37568""",UNKNOWN,true,"""Eu11100""	41	0	0	0	""[x]mental and behav dis due to use of opioids: harmful use""	""February 2009""",
"""78442""",UNKNOWN,true,"""1T8..00""	16851	0	181	0	""h/o cannabis misuse""	""February 2009""",
"""42921""",UNKNOWN,true,"""Z192100""	117	0	0	0	""drug withdrawal regime""	""February 2009""",
"""32931""",UNKNOWN,true,"""E256000""	62	0	0	0	""nondependent cocaine abuse, unspecified""	""February 2009""",
"""88844""",UNKNOWN,true,"""1T62.00""	29	0	0	0	""h/o infrequent crack cocaine misuse""	""February 2009""",
"""66187""",UNKNOWN,true,"""Eu16000""	29	0	0	0	""[x]mental & behav dis due hallucinogens: acute intoxicatn""	""February 2009""",
"""38029""",UNKNOWN,true,"""13cB.00""	2867	0	29	0	""misuses drugs orally""	""February 2009""",
"""54800""",UNKNOWN,true,"""E25y100""	13	0	0	0	""nondependent other drug abuse, continuous""	""February 2009""",
"""51052""",UNKNOWN,true,"""8B2R.00""	1981	0	0	0	""drug addiction detoxification therapy - buprenorphine""	""February 2009""",
"""107355""",UNKNOWN,true,"""9N1yJ00""	8357	0	1	0	""seen in drug misuse clinic""	""December 2013""",
"""32653""",UNKNOWN,true,"""8BAW.00""	207	0	0	0	""drug dependence self detoxification""	""February 2009""",
"""16161""",UNKNOWN,true,"""E25y.00""	845	0	27	0	""nondependent other drug abuse""	""February 2009""",
"""113015""",UNKNOWN,true,"""Eu14y00""	3	0	0	0	""[x]men & behav dis due to use cocaine: oth men & behav dis""	""October 2018""",
"""92291""",UNKNOWN,true,"""Eu16z00""	5	0	0	0	""[x]ment/behav dis due use hallucinogens: unsp ment/behav dis""	""February 2009""",
"""91848""",UNKNOWN,true,"""1T33.00""	119	0	0	0	""previous history of benzodiazepine misuse""	""February 2009""",
"""47739""",UNKNOWN,true,"""Eu14100""	584	0	1	0	""[x]mental and behav dis due to use of cocaine: harmful use""	""February 2009""",
"""103991""",UNKNOWN,true,"""Eu11600""	2	0	0	0	""[x]mental and behav dis due to use opioids: amnesic syndrome""	""May 2012""",
"""49068""",UNKNOWN,true,"""Eu18z00""	1	0	0	0	""[x]ment/behav dis due use vol solvents: unsp ment/behav dis""	""February 2009""",
"""39836""",UNKNOWN,true,"""E242200""	104	0	2	0	""cocaine dependence, episodic""	""February 2009""",
"""65826""",UNKNOWN,true,"""Eu16200""	11	0	0	0	""[x]mental and behav dis due to hallucinogens: dependence syn""	""February 2009""",
"""44991""",UNKNOWN,true,"""E243300""	51	0	0	0	""cannabis dependence in remission""	""February 2009""",
"""86771""",UNKNOWN,true,"""1T13.00""	42	0	0	0	""previous history of methadone misuse""	""February 2009""",
"""46800""",UNKNOWN,true,"""E244300""	33	0	0	0	""amphetamine or psychostimulant dependence in remission""	""February 2009""",
"""43075""",UNKNOWN,true,"""E240100""	917	0	4	0	""continuous opioid dependence""	""February 2009""",
"""30711""",UNKNOWN,true,"""ZV11500""	928	0	7	0	""[v]personal history of drug abuse by injection""	""February 2009""",
"""92353""",UNKNOWN,true,"""E245000""	5	0	0	0	""hallucinogen dependence, unspecified""	""February 2009""",
"""46962""",UNKNOWN,true,"""E258.00""	53	0	2	0	""nondependent antidepressant type drug abuse""	""February 2009""",
"""100935""",UNKNOWN,true,"""1V0E.00""	8	0	0	0	""health problem secondary to drug misuse""	""November 2010""",
"""37544""",UNKNOWN,true,"""SL97200""	756	0	10	0	""ecstasy poisoning""	""February 2009""",
"""9273""",UNKNOWN,true,"""Z416.00""	33992	0	452	0	""substance abuse counselling""	""February 2009""",
"""108288""",UNKNOWN,true,"""9NX2.00""	83	0	0	0	""in-house substance misuse treatment""	""July 2014""",
"""67462""",UNKNOWN,true,"""E253300""	4	0	0	0	""nondependent hallucinogen abuse in remission""	""February 2009""",
"""42456""",UNKNOWN,true,"""Eu11000""	77	0	1	0	""[x]mental & behav dis due to use opioids: acute intoxication""	""February 2009""",
"""101892""",UNKNOWN,true,"""1V22.00""	35	0	0	0	""age at starting drug misuse""	""March 2011""",
"""60420""",UNKNOWN,true,"""Eu1A000""	83	0	0	0	""[x]ment behav dis due use crack cocaine: acute intoxication""	""February 2009""",
"""107755""",UNKNOWN,true,"""46QB100""	1	0	0	92	""urine methadone positive""	""March 2014""",
"""71060""",UNKNOWN,true,"""E253000""	26	0	0	0	""nondependent hallucinogen abuse, unspecified""	""February 2009""",
"""69508""",UNKNOWN,true,"""E255z00""	31	0	0	0	""nondependent opioid abuse nos""	""February 2009""",
"""22079""",UNKNOWN,true,"""13c0.00""	9118	0	38	0	""injecting drug user""	""February 2009""",
"""112811""",UNKNOWN,true,"""Eu18300""	3	0	0	0	""[x]mental and behav dis due vol solvents: withdrawal state""	""August 2018""",
"""113908""",UNKNOWN,true,"""38P0300""	5	0	0	0	""honosca item 4 - alcohol, substance/solvent misuse""	""July 2019""",
"""111007""",UNKNOWN,true,"""9k52.11""	182	0	0	0	""drug misuse treatment in primary care""	""July 2016""",
"""28642""",UNKNOWN,true,"""13c5.00""	642	0	67	0	""substance misuse increased""	""February 2009""",
"""111865""",UNKNOWN,true,"""Eu16y00""	3	0	0	0	""[x]men/behav dis due to use hallucinogens: oth men/behav dis""	""May 2017""",
"""49566""",UNKNOWN,true,"""Eu14000""	59	0	0	0	""[x]mental & behav dis due to use cocaine: acute intoxication""	""February 2009""",
"""99798""",UNKNOWN,true,"""1TC..00""	10	0	0	0	""h/o anti-depressant misuse""	""June 2010""",
"""52842""",UNKNOWN,true,"""E259300""	6	0	0	0	""nondependent mixed drug abuse in remission""	""February 2009""",
