code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""bnftext""	""Antidiabetic""	""group""",
"""23945""",UNKNOWN,true,"""Starlix 60mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Nateglinide""	""60mg""	""Meglitinides (Glinides)""	""Nateglinide""	""Other""",
"""86529""",UNKNOWN,true,"""NovoPen Echo Plus hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""25786""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (GlucoRx Ltd)""	""Pen Needle""	NA	""Insulin""	""6mm/31gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""73252""",UNKNOWN,true,"""Yaltormin SR 500mg tablets (Wockhardt UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""48056""",UNKNOWN,true,"""Gliclazide 80mg tablets (Sovereign Medical Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""18301""",UNKNOWN,true,"""INSULIN SOLUBLE INJ I/U^2""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""19029""",UNKNOWN,true,"""SYRINGE PRE-SET INSULIN FOR BLIND 2ML""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""65562""",UNKNOWN,true,"""Pioglitazone 30mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""30mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""74071""",UNKNOWN,true,"""Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""36856""",UNKNOWN,true,"""Gliclazide 80mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""54898""",UNKNOWN,true,"""Metformin 850mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""850mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""6091""",UNKNOWN,true,"""NovoPen 3 Fun hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 2-70 units Red (Novo Nordisk Ltd)""	""Insulin Pen""	NA	""Insulin""	""3ml/2-70 units""	""Reusable Pens""	""Insulin""	""Insulin""",
"""31146""",UNKNOWN,true,"""Metsol 500mg/5ml oral solution (Kappin Ltd)""	""Oral solution""	""Oral""	""Metformin""	""100mg/1ml""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""5255""",UNKNOWN,true,"""Mixtard 10 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd)""	""Penfill""	""Subcutaneous Injection""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""60968""",UNKNOWN,true,"""Metformin 500mg modified-release tablets (Actavis UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""17580""",UNKNOWN,true,"""Avandamet 1mg/500mg tablets (GlaxoSmithKline UK Ltd)""	""Oral tablet""	""Oral""	""Metformin/Rosiglitazone""	""1mg + 500mg""	""Unknown""	""Metformin/Rosiglitazone""	""Metformin, Other""",
"""19829""",UNKNOWN,true,"""INSULIN NOVO MONOTARD MC""	NA	NA	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""79705""",UNKNOWN,true,"""Human Mixtard 40 Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""40unit/1ml + 60unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""30819""",UNKNOWN,true,"""Insuman Comb 15 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""15unit/1ml + 85unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""62426""",UNKNOWN,true,"""Pioglitazone 30mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""30mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""47939""",UNKNOWN,true,"""Glucient SR 500mg tablets (Consilient Health Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""55746""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd)""	""Suppository""	""Rectal""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""86710""",UNKNOWN,true,"""Metformin 750mg modified-release tablets (DE Pharmaceuticals)""	""Modified-release tablet""	""Oral""	""Metformin""	""750mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""11080""",UNKNOWN,true,"""Insulin isophane human prb 100iu/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""15710""",UNKNOWN,true,"""Insulin soluble human emp 100unit/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100unit/ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""10051""",UNKNOWN,true,"""Pioglitazone 45mg tablets""	""Oral tablet""	""Oral""	""Pioglitazone""	""45mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""21395""",UNKNOWN,true,"""Insulin biphasic isophane human pyr 40:60; 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""40:60; 100 units/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""45581""",UNKNOWN,true,"""Metabet SR 500mg tablets (Morningside Healthcare Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""11316""",UNKNOWN,true,"""NovoNorm 500microgram tablets (Novo Nordisk Ltd)""	""Oral tablet""	""Oral""	""Repaglinide""	""500microgram""	""Meglitinides (Glinides)""	""Repaglinide""	""Other""",
"""56495""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Waymade Healthcare Plc)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""9702""",UNKNOWN,true,"""BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12.7mm needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""42790""",UNKNOWN,true,"""Gliclazide 80mg Tablet (Merck Generics (UK) Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""16389""",UNKNOWN,true,"""Myjector hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.33mm/29gauge (Terumo UK Ltd)""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml/U100""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""89527""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Spirit Healthcare Ltd)""	""Suppository""	""Rectal""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""7375""",UNKNOWN,true,"""Rosiglitazone 4mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Metformin/Rosiglitazone""	""1gram + 4mg""	""Glitazones Plus Metformin""	""Metformin/Rosiglitazone""	""Metformin, Other""",
"""82085""",UNKNOWN,true,"""Metformin 500mg tablets (RX Farma)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""83456""",UNKNOWN,true,"""Acarbose 50mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Acarbose""	""50mg""	""Other Antidiabetic Products""	""Acarbose""	""Other""",
"""86876""",UNKNOWN,true,"""GlucoRx Dual-Safe Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""87614""",UNKNOWN,true,"""Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Gliclazide""	""30mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""31699""",UNKNOWN,true,"""ABCare hypodermic U100 insulin syringe glass reusable 1ml (Rand Rocket Ltd)""	""Insulin Syringe""	NA	""Insulin""	""1ml""	""Unknown""	""Insulin""	""Insulin""",
"""19513""",UNKNOWN,true,"""Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""11055""",UNKNOWN,true,"""Insulin biphasic isophane human pyr 20:80; 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""20:80; 100 units/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""71667""",UNKNOWN,true,"""Glimepiride 1mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Glimepiride""	""1mg""	""Sulphonylureas""	""Glimepiride""	""Sulfonylureas""",
"""59243""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge (Becton, Dickinson UK Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""71198""",UNKNOWN,true,"""Metformin 500mg tablets (Zanza Specials International Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""22983""",UNKNOWN,true,"""Insuman Rapid 100units/ml solution for injection 3ml cartridges (Sanofi)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""4715""",UNKNOWN,true,"""Humalog mix 25 25/75 100units/ml Injection (Eli Lilly and Company Ltd)""	""Injection""	""Subcutaneous Injection""	""Insulin""	""25/75 100units/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""30305""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.3mm/30gauge""	""Insulin Syringe With 12Mm Needle(30G)""	NA	""Insulin""	""0.5ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""29326""",UNKNOWN,true,"""Glipizide 5mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Glipizide""	""5mg""	""Sulphonylureas""	""Glipizide""	""Sulfonylureas""",
"""5021""",UNKNOWN,true,"""NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""49502""",UNKNOWN,true,"""Glucophage SR 500mg tablets (Mawdsley-Brooks & Company Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""65694""",UNKNOWN,true,"""Metformin 500mg modified-release tablets (Waymade Healthcare Plc)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""58884""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (GlucoRx Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""50821""",UNKNOWN,true,"""Metformin 850mg tablets (Pfizer Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""850mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""58995""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Becton, Dickinson UK Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""52319""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""40085""",UNKNOWN,true,"""Insulin 2ml syringe""	""Syringe""	NA	""Insulin""	NA	""-""	""Insulin""	""Insulin""",
"""5174""",UNKNOWN,true,"""Acarbose 100mg tablets""	""Oral tablet""	""Oral""	""Acarbose""	""100mg""	""Other Antidiabetic Products""	""Acarbose""	""Other""",
"""76777""",UNKNOWN,true,"""Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi)""	""Solution for injection""	""Subcutaneous""	""Lixisenatide/Insulin""	""100unit/1ml + 50microgram/1ml""	""Intermediate- And Long-Acting Insulins/GLP-1 Receptor Agonists Plus Insulin""	""Lixisenatide/Insulin""	""GLP-1RAs, Insulin""",
"""54027""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector/Needle For Pre-Filled And Reusable Pen Injector-Snap On""	""Insulin""	""Insulin""",
"""68342""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Neon Diagnostics Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""63401""",UNKNOWN,true,"""Trulicity 0.75mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Subcutaneous""	""Dulaglutide""	""1.5mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Dulaglutide""	""GLP-1RAs""",
"""86706""",UNKNOWN,true,"""Admelog 100units/ml solution for injection 3ml cartridges (Sanofi)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""33087""",UNKNOWN,true,"""Metformin 500mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""2929""",UNKNOWN,true,"""Mixtard 30 100iu/ml GE injection (Novo Nordisk Ltd)""	""GE Injection""	""Subcutaneous Injection""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""74507""",UNKNOWN,true,"""GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Neon Diagnostics Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""53867""",UNKNOWN,true,"""Metformin 500mg tablets (Zentiva Pharma UK Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""2928""",UNKNOWN,true,"""METFORMIN HCl 850 MG TAB""	""Tablet""	""Oral""	""Metformin""	NA	""Unknown""	""Metformin""	""Metformin""",
"""36355""",UNKNOWN,true,"""Insulin human 1mg inhalation powder blisters""	""Inhalation powder""	""Inhalation""	""Insulin""	""1mg""	""Unknown""	""Insulin""	""Insulin""",
"""72559""",UNKNOWN,true,"""Human Insulatard Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""71361""",UNKNOWN,true,"""Humulin I 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""39203""",UNKNOWN,true,"""Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Vildagliptin/Metformin""	""50mg + 850mg""	""Gliptins Plus Metformin""	""Vildagliptin/Metformin""	""DPP-4is, Metformin""",
"""82894""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Prosum Medical Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""72046""",UNKNOWN,true,"""Metformin 500mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""62098""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""16211""",UNKNOWN,true,"""TOLBUTAMIDE 100 MG TAB""	""Tablet""	""Oral""	""Tolbutamide""	NA	""Unknown""	""Tolbutamide""	""Sulfonylureas""",
"""5015""",UNKNOWN,true,"""NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Novo Nordisk Ltd)""	""Pen Needle""	NA	""Insulin""	""8mm/30gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""83841""",UNKNOWN,true,"""Metformin 500mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""89608""",UNKNOWN,true,"""Semaglutide 2.4mg/0.75ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""3.2mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Semaglutide""	""GLP-1RAs""",
"""56208""",UNKNOWN,true,"""Pioglitazone 15mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""15mg""	""Thiazolidinedione (Glitazones)""	""Pioglitazone""	""Other""",
"""24593""",UNKNOWN,true,"""Neutral insulin bovine 100unit/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100unit/ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""92395""",UNKNOWN,true,"""Rybelsus 14mg tablets (Pharmaram Ltd)""	""Oral tablet""	""Oral""	""Semaglutide""	""14mg""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Semaglutide""	""GLP-1RAs""",
"""73745""",UNKNOWN,true,"""HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (HTL-STREFA S.A.)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""6730""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.33mm/29gauge""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""59311""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""38093""",UNKNOWN,true,"""Insulin 1ml pre-set syringe""	""Syringe""	NA	""Insulin""	""1ml""	""-""	""Insulin""	""Insulin""",
"""73511""",UNKNOWN,true,"""Yaltormin SR 750mg tablets (Wockhardt UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""750mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""88860""",UNKNOWN,true,"""Trurapi 100units/ml solution for injection 10ml vials (Sanofi)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""47894""",UNKNOWN,true,"""Nazdol MR 30mg tablets (Krka UK Ltd)""	""Modified-release tablet""	""Oral""	""Gliclazide""	""30mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""74020""",UNKNOWN,true,"""NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""27177""",UNKNOWN,true,"""Insulin biphasic lispro human prb 50:50; 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""50:50; 100 units/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""89618""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Spirit Healthcare Ltd)""	""Suppository""	""Rectal""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""68589""",UNKNOWN,true,"""Metformin 1g/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Metformin""	""200mg/1ml""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""87808""",UNKNOWN,true,"""Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""25133""",UNKNOWN,true,"""Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""7127""",UNKNOWN,true,"""BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge (Becton, Dickinson UK Ltd)""	""Insulin Syringe With 8Mm Needle(30G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""30209""",UNKNOWN,true,"""Actrapid mc 100unit/ml Injection (Arun Products Ltd)""	""Solution for injection""	""Subcutaneous/Intravenous/Intramuscular""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""50682""",UNKNOWN,true,"""Jentadueto 2.5mg/1000mg tablets (Boehringer Ingelheim Ltd)""	""Oral tablet""	""Oral""	""Linagliptin/Metformin""	""1000mg + 2.5mg""	""Gliptins Plus Metformin""	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""45639""",UNKNOWN,true,"""IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Arctic Medical Ltd)""	""Pen Needle""	NA	""Insulin""	""6mm/31gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""12297""",UNKNOWN,true,"""Hypurin bovine neutral 100unit/ml Injection (C P Pharmaceuticals Ltd)""	""Injection""	""Subcutaneous Injection""	""Insulin""	""100unit/ml""	""Short-Acting Insulins/Diabetic Ketoacidosis""	""Insulin""	""Insulin""",
"""57744""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (B.Braun Medical Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""65923""",UNKNOWN,true,"""Metformin 1g modified-release tablets (Mawdsley-Brooks & Company Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""55711""",UNKNOWN,true,"""Metformin 500mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""34135""",UNKNOWN,true,"""Metformin 500mg Tablet (M & A Pharmachem Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""56008""",UNKNOWN,true,"""Gliclazide 80mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""75987""",UNKNOWN,true,"""Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.34mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Semaglutide""	""GLP-1RAs""",
"""80621""",UNKNOWN,true,"""Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (Cambridge Sensors Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""7412""",UNKNOWN,true,"""U100 Insulin syringe 0.5ml""	""Insulin Syringe""	NA	""Insulin""	""0.5ml""	""Diabetic Hypodermic Equipment""	""Insulin""	""Insulin""",
"""5891""",UNKNOWN,true,"""Insulatard FlexPen 100units/ml suspension for injection (Novo Nordisk Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""73305""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Ypsomed Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
