code,code_system,include,term,notes
735,UNKNOWN,true,Metformin 100mg/ml Oral solution,
72862,UNKNOWN,true,GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (GlucoRx Ltd),
5250,UNKNOWN,true,Insulin biphasic lispro human prb 25:75; 100 units/ml Injection,
82473,UNKNOWN,true,Pork Mixtard 30 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc),
60682,UNKNOWN,true,Vipidia 25mg tablets (Takeda UK Ltd),
56489,UNKNOWN,true,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc),
16160,UNKNOWN,true,Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
11056,UNKNOWN,true,Insulin biphasic isophane human pyr 30:70; 100 units/ml Injection,
92187,UNKNOWN,true,Rybelsus 3mg tablets (Pharmaram Ltd),
5933,UNKNOWN,true,Mixtard 50 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),
60933,UNKNOWN,true,Humulin M3 100units/ml suspension for injection 10ml vials (Sigma Pharmaceuticals Plc),
10133,UNKNOWN,true,U100 Insulin syringe 1ml,
19977,UNKNOWN,true,Omnican 50 hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm needle 0.3mm/30gauge (B.Braun Medical Ltd),
68389,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free (Pinewood Healthcare),
76880,UNKNOWN,true,Microdot Max Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Cambridge Sensors Ltd),
40693,UNKNOWN,true,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,
79512,UNKNOWN,true,4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Nipro Diagnostics (UK) Ltd),
76512,UNKNOWN,true,Insulin biphasic isophane human emp 30:70; 100 units/ml Injection,
50691,UNKNOWN,true,Human Mixtard 20 Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd),
20995,UNKNOWN,true,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 3ml cartridges (C P Pharmaceuticals Ltd),
11878,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge,
90367,UNKNOWN,true,Mounjaro KwikPen 15mg/0.6ml solution for injection 2.4ml pre-filled pens (Eli Lilly and Company Ltd),
547,UNKNOWN,true,Glipizide 2.5mg tablets,
11346,UNKNOWN,true,"B-d u-100 0.3ml Insulin syringe (Becton, Dickinson UK Ltd)",
8034,UNKNOWN,true,Diabinese 100mg Tablet (Pfizer Ltd),
17712,UNKNOWN,true,Hypurin Bovine Lente 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),
77012,UNKNOWN,true,Humalog 100units/ml solution for injection 10ml vials (DE Pharmaceuticals),
22614,UNKNOWN,true,DAONIL 10 MG TAB,
90126,UNKNOWN,true,Tirzepatide 2.5mg/0.6ml solution for injection 2.4ml pre-filled disposable devices,
81491,UNKNOWN,true,Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Cambridge Sensors Ltd),
67279,UNKNOWN,true,Pork Insulatard 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc),
56352,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Green (Eli Lilly and Company Ltd),
54764,UNKNOWN,true,Gliclazide 80mg tablets (Arrow Generics Ltd),
34697,UNKNOWN,true,Metformin 850mg tablets (Wockhardt UK Ltd),
61756,UNKNOWN,true,Empagliflozin 10mg tablets,
78293,UNKNOWN,true,Alogliptin 12.5mg / Metformin 1g tablets (Colorama Pharmaceuticals Ltd),
79854,UNKNOWN,true,Pioglitazone 15mg tablets (Accord-UK Ltd),
14345,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml cartridges (Sanofi),
88761,UNKNOWN,true,Mounjaro 5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),
69370,UNKNOWN,true,Synjardy 5mg/850mg tablets (Boehringer Ingelheim Ltd),
52449,UNKNOWN,true,Linagliptin 2.5mg / Metformin 850mg tablets,
65495,UNKNOWN,true,Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (A. Menarini Diagnostics Ltd),
25678,UNKNOWN,true,Glucamet 500mg Tablet (Opus Pharmaceuticals Ltd),
55767,UNKNOWN,true,Lyxumia 10micrograms/20micrograms treatment initiation pack (Sanofi),
1589,UNKNOWN,true,U100 Insulin syringe 0.5ml,
14649,UNKNOWN,true,Insulin biphasic isophane human pyr 10:90; 100 units/ml Injection,
38774,UNKNOWN,true,NovoPen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Blue (Novo Nordisk Ltd),
21945,UNKNOWN,true,INSULIN PORK INSULATARD,
56808,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (B.Braun Medical Ltd),
69669,UNKNOWN,true,Gliclazide 160mg/5ml oral suspension,
55618,UNKNOWN,true,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc),
22060,UNKNOWN,true,Insulin 0.5 0.5ml Syringe,
62824,UNKNOWN,true,Metformin 1g modified-release tablets (Actavis UK Ltd),
84037,UNKNOWN,true,Lyumjev Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
23636,UNKNOWN,true,Insulin 1ml disposable syringe,
89776,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Spirit Healthcare Ltd),
71369,UNKNOWN,true,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),
4706,UNKNOWN,true,Velosulin 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),
71781,UNKNOWN,true,Gliclazide 40mg tablets (Teva UK Ltd),
4248,UNKNOWN,true,INSULIN NOVO ULTRATARD MC 100 I/U INJ,
43465,UNKNOWN,true,Zicron 40mg tablets (Bristol Laboratories Ltd),
41593,UNKNOWN,true,Glibenclamide 2.5mg tablets (Teva UK Ltd),
68258,UNKNOWN,true,Alogliptin 25mg tablets (Colorama Pharmaceuticals Ltd),
7409,UNKNOWN,true,Amaryl 3mg tablets (Zentiva Pharma UK Ltd),
82909,UNKNOWN,true,Semaglutide 14mg tablets,
17731,UNKNOWN,true,Penmix 50/50 100iu/ml Injection (Novo Nordisk Ltd),
71550,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge (B.Braun Medical Ltd),
35260,UNKNOWN,true,Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
28978,UNKNOWN,true,INSULIN PUR-IN MIX 15/85 100 I/U INJ,
479,UNKNOWN,true,Acarbose 50mg tablets,
11337,UNKNOWN,true,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Ltd),
66335,UNKNOWN,true,Insulin biphasic isophane porcine 50:50; 100 units/ml Injection,
7237,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi),
38355,UNKNOWN,true,Metformin 750mg modified-release tablets,
2812,UNKNOWN,true,Mixtard 40 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),
90569,UNKNOWN,true,Admelog 100units/ml solution for injection 10ml vials (Sanofi),
35218,UNKNOWN,true,Optipen pro 1 yellow insulin pen 3ml/1-60 units 3ml/1-60 units Insulin pen (Aventis Pharma),
60609,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Spirit Healthcare Ltd),
20195,UNKNOWN,true,INSULIN BOVINE PROTAMINE ZINC 40 I/U INJ,
14313,UNKNOWN,true,Insulin lispro 100units/ml solution for injection 3ml cartridges,
35150,UNKNOWN,true,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (AstraZeneca UK Ltd),
76624,UNKNOWN,true,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable devices,
29837,UNKNOWN,true,Insulin biphasic isophane human prb 25:75; 100 units/ml Injection,
2454,UNKNOWN,true,Mixtard 30 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),
6831,UNKNOWN,true,HumaPen Ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Teal (Eli Lilly and Company Ltd),
64354,UNKNOWN,true,Toujeo 300units/ml solution for injection 1.5ml pre-filled SoloStar pens (Sanofi),
27125,UNKNOWN,true,Starlix 180mg tablets (Novartis Pharmaceuticals UK Ltd),
1806,UNKNOWN,true,Penmix 30/70 100iu/ml Penfill (Novo Nordisk Ltd),
5627,UNKNOWN,true,Gliclazide 30mg modified-release tablets,
14918,UNKNOWN,true,Humulin I 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),
25736,UNKNOWN,true,Insulin isophane biphasic human 10/90 100units/ml suspension for injection 3ml cartridges,
69947,UNKNOWN,true,Albiglutide 30mg powder and solvent for solution for injection pre-filled disposable devices,
55627,UNKNOWN,true,Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Spirit Healthcare Ltd),
91751,UNKNOWN,true,Apollo Pro-Shield Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Apollo Medical Technologies Ltd),
58882,UNKNOWN,true,Gliclazide 120mg/5ml oral suspension,
14339,UNKNOWN,true,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),
16152,UNKNOWN,true,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml cartridges,
92321,UNKNOWN,true,Metformin 500mg modified-release tablets (Strides Pharma UK Ltd),
56376,UNKNOWN,true,Rosiglitazone 4mg with glimepiride 4mg tablet,
83706,UNKNOWN,true,Rybelsus 14mg tablets (Novo Nordisk Ltd),
40642,UNKNOWN,true,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
23,UNKNOWN,true,Metformin 500mg tablets,
70744,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free (Advanz Pharma),
28723,UNKNOWN,true,INSULIN ZINC BOVINE SUSPENSION,
7325,UNKNOWN,true,Avandamet 4mg/1000mg tablets (GlaxoSmithKline UK Ltd),
23231,UNKNOWN,true,Hypurin Bovine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd),
52522,UNKNOWN,true,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (DE Pharmaceuticals),
80828,UNKNOWN,true,Gliclazide 30mg/5ml oral suspension,
1254,UNKNOWN,true,Glibenclamide 5mg tablets,
90068,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Spirit Healthcare Ltd),
60012,UNKNOWN,true,Dapagliflozin 5mg / Metformin 1g tablets,
469,UNKNOWN,true,Rosiglitazone 4mg tablets,
7266,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml cartridges (Sanofi),
55907,UNKNOWN,true,Insulin degludec 100units/ml solution for injection 3ml cartridges,
65059,UNKNOWN,true,Xigduo 5mg/850mg tablets (AstraZeneca UK Ltd),
71665,UNKNOWN,true,Glimepiride 3mg tablets (Alliance Healthcare (Distribution) Ltd),
60967,UNKNOWN,true,Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge (Terumo UK Ltd),
48576,UNKNOWN,true,"BD AutoShield Duo hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Becton, Dickinson UK Ltd)",
29567,UNKNOWN,true,Insulin aspart 100units/ml solution for injection 10ml vials,
23003,UNKNOWN,true,INSULIN ISOPHANE (NPH) 40 I/U,
75550,UNKNOWN,true,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 5ml vials,
54973,UNKNOWN,true,Saxagliptin 2.5mg / Metformin 850mg tablets,
48501,UNKNOWN,true,HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Champagne (Eli Lilly and Company Ltd),
91579,UNKNOWN,true,Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (A. Menarini Diagnostics Ltd),
12060,UNKNOWN,true,INSULIN QUICKSOL (SOLUBLE NEUTRAL) 100 I/U INJ,
54150,UNKNOWN,true,Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd),
62904,UNKNOWN,true,Exenatide 2mg powder and solvent for prolonged-release suspension for injection pre-filled disposable devices,
53478,UNKNOWN,true,Metformin 500mg modified-release tablets (Kent Pharma (UK) Ltd),
69654,UNKNOWN,true,Qtern 5mg/10mg tablets (AstraZeneca UK Ltd),
34031,UNKNOWN,true,Monotard mc 100unit/ml Injection (Novo Nordisk Ltd),
52722,UNKNOWN,true,Human Mixtard 30 Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd),
89378,UNKNOWN,true,Wegovy FlexTouch 1.7mg/0.75ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
62180,UNKNOWN,true,Insulin aspart 100units/ml solution for injection 1.6ml cartridges,
54462,UNKNOWN,true,Insulin biphasic isophane human emp 25:75; 100 units/ml Injection,
22987,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge,
6209,UNKNOWN,true,NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),
65563,UNKNOWN,true,Pioglitazone 15mg tablets (Alliance Healthcare (Distribution) Ltd),
46989,UNKNOWN,true,Metabet SR 1000mg tablets (Morningside Healthcare Ltd),
5769,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.4mm/27gauge,
75329,UNKNOWN,true,Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens (Sanofi),
34323,UNKNOWN,true,Metformin 500mg tablets (A A H Pharmaceuticals Ltd),
27911,UNKNOWN,true,INSULIN HUMAN ACTRAPID PENFILL,
25006,UNKNOWN,true,INSULIN HUMAN ACTRAPID (NEUTRAL),
6753,UNKNOWN,true,Novopen Junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units Green (Novo Nordisk Ltd),
73254,UNKNOWN,true,Yaltormin SR 1000mg tablets (Wockhardt UK Ltd),
80676,UNKNOWN,true,Bilxona 60mg modified-release tablets (Accord-UK Ltd),
35017,UNKNOWN,true,Optipen pro 1 white insulin pen 3ml/1-60 units 3ml/1-60 units Insulin pen (Aventis Pharma),
34932,UNKNOWN,true,Gliclazide 80mg tablets (Genus Pharmaceuticals Ltd),
14930,UNKNOWN,true,Hypurin Porcine Neutral 100units/ml solution for injection 3ml cartridges (C P Pharmaceuticals Ltd),
34676,UNKNOWN,true,Glibenclamide 2.5mg tablets (A A H Pharmaceuticals Ltd),
86448,UNKNOWN,true,NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Blue (Novo Nordisk Ltd),
63118,UNKNOWN,true,NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Diabetes Care Technology Ltd),
80506,UNKNOWN,true,4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Nipro Diagnostics (UK) Ltd),
59846,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge (Ypsomed Ltd),
36356,UNKNOWN,true,Insulin human 3mg inhalation powder blisters,
48811,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Owen Mumford Ltd),
22496,UNKNOWN,true,INSULIN ZINC LENTE PURIFIED SUSPENSION,
4198,UNKNOWN,true,Humulin m3 100unit/ml M3 injection (Eli Lilly and Company Ltd),
1594,UNKNOWN,true,Actrapid NovoLet 100units/ml solution for injection (Novo Nordisk Ltd),
14925,UNKNOWN,true,Insulin isophane human vial 100unit/ml Sterile suspension injection,
11760,UNKNOWN,true,Metformin with rosiglitazone 1000mg + 2mg Tablet,
55413,UNKNOWN,true,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,
5421,UNKNOWN,true,NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Novo Nordisk Ltd),
80647,UNKNOWN,true,Metuxtan SR 500mg tablets (Accord-UK Ltd),
9748,UNKNOWN,true,Repaglinide 2mg tablets,
23099,UNKNOWN,true,Insulin aspart biphasic 30/70 100units/ml suspension for injection 3ml pre-filled disposable devices,
4862,UNKNOWN,true,Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd),
78258,UNKNOWN,true,Pioglitazone 15mg/5ml oral suspension,
38551,UNKNOWN,true,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd),
1587,UNKNOWN,true,Monotard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),
90668,UNKNOWN,true,Tirzepatide 15mg/0.6ml solution for injection 2.4ml pre-filled disposable devices,
5789,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm needle 0.3mm/30gauge,
82201,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Spirit Healthcare Ltd),
2220,UNKNOWN,true,Penmix 20/80 Pen (Novo Nordisk Ltd),
33356,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge,
61957,UNKNOWN,true,Gliclazide 40mg tablets (A A H Pharmaceuticals Ltd),
41959,UNKNOWN,true,Penject 100unit/ml Injection device (Hypoguard Ltd),
5636,UNKNOWN,true,Glipizide 5mg tablets,
84216,UNKNOWN,true,PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Prosum Medical Ltd),
92161,UNKNOWN,true,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd),
14644,UNKNOWN,true,Insulin biphasic isophane human prb 20:80; 100 units/ml Injection,
67230,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Waymade Healthcare Plc),
80878,UNKNOWN,true,NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd),
60951,UNKNOWN,true,Insulin human 100units/ml solution for injection 10ml vials,
89481,UNKNOWN,true,Semaglutide 1mg/0.75ml solution for injection 3ml pre-filled disposable devices,
23992,UNKNOWN,true,Insuman Basal 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),
84649,UNKNOWN,true,Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd),
77762,UNKNOWN,true,Ertugliflozin 5mg tablets,
321,UNKNOWN,true,INSULIN HUMAN ACTRAPID (NEUTRAL) 40 I/U INJ,
71137,UNKNOWN,true,Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc),
4896,UNKNOWN,true,Monoject hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.36mm/28gauge (Covidien (UK) Commercial Ltd),
66447,UNKNOWN,true,"BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Becton, Dickinson UK Ltd)",
70463,UNKNOWN,true,Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd),
54028,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Owen Mumford Ltd),
55728,UNKNOWN,true,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi),
59005,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Ypsomed Ltd),
89962,UNKNOWN,true,Tirzepatide 5mg/0.5ml solution for injection pre-filled disposable devices,
61925,UNKNOWN,true,NovoNorm 500microgram tablets (Waymade Healthcare Plc),
58961,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Ypsomed Ltd),
64460,UNKNOWN,true,Insulin glargine 300units/ml solution for injection 1.5ml pre-filled disposable devices,
57659,UNKNOWN,true,Pioglitazone 30mg tablets (Actavis UK Ltd),
58578,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd),
59004,UNKNOWN,true,Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Ypsomed Ltd),
70807,UNKNOWN,true,AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Teal (Sanofi),
71958,UNKNOWN,true,AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Blue (Sanofi),
81916,UNKNOWN,true,Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Owen Mumford Ltd),
63704,UNKNOWN,true,NovoPen 5 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Silver (Novo Nordisk Ltd),
10208,UNKNOWN,true,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),
36430,UNKNOWN,true,Insulin soluble human 100units/ml solution for injection 3ml pre-filled disposable devices,
34563,UNKNOWN,true,Glibenclamide 5mg tablets (Wockhardt UK Ltd),
43991,UNKNOWN,true,Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
34802,UNKNOWN,true,Glipizide 5mg tablets (IVAX Pharmaceuticals UK Ltd),
92344,UNKNOWN,true,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),
49052,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Owen Mumford Ltd),
48765,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Owen Mumford Ltd),
18195,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge,
54891,UNKNOWN,true,Saxagliptin 2.5mg / Metformin 1g tablets,
20672,UNKNOWN,true,INSULIN HUM/ACTRAPID,
83262,UNKNOWN,true,Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),
9737,UNKNOWN,true,Insulatard innolet 100iu/ml Injection (Novo Nordisk Ltd),
70490,UNKNOWN,true,Bilxona 60mg modified-release tablets (Actavis UK Ltd),
36194,UNKNOWN,true,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml cartridges,
88647,UNKNOWN,true,Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Mediq Healthcare UK Ltd),
65066,UNKNOWN,true,Empagliflozin 12.5mg / Metformin 1g tablets,
21232,UNKNOWN,true,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials,
24846,UNKNOWN,true,Pur-in neutral 100unit/ml Injection (C P Pharmaceuticals Ltd),
85733,UNKNOWN,true,Glibenclamide 6mg/ml oral suspension sugar free,
47751,UNKNOWN,true,TS-A Safety hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Minsmed),
86392,UNKNOWN,true,NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Grey (Novo Nordisk Ltd),
93,UNKNOWN,true,Metformin 850mg tablets,
52748,UNKNOWN,true,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc),
21223,UNKNOWN,true,U100 Insulin syringe 0.3ml,
8976,UNKNOWN,true,Euglucon 2.5mg tablets (Aventis Pharma),
90517,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge,
35462,UNKNOWN,true,Januvia 100mg tablets (Merck Sharp & Dohme (UK) Ltd),
92044,UNKNOWN,true,Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd),
37902,UNKNOWN,true,Vildagliptin 50mg / Metformin 1g tablets,
17809,UNKNOWN,true,Humaject m4 100iu/ml M4 pen (Eli Lilly and Company Ltd),
49108,UNKNOWN,true,NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Necessity Supplies Ltd),
79017,UNKNOWN,true,Metformin 850mg tablets (Viatris UK Healthcare Ltd),
6724,UNKNOWN,true,U100 Insulin syringe 0.3ml,
9578,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Owen Mumford Ltd),
11483,UNKNOWN,true,Nateglinide 60mg tablets,
74179,UNKNOWN,true,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc),
28183,UNKNOWN,true,Hypurin Porcine Isophane 100units/ml suspension for injection 10ml vials (C P Pharmaceuticals Ltd),
79254,UNKNOWN,true,Insulin human 500units/ml solution for injection 3ml pre-filled disposable devices,
7319,UNKNOWN,true,Mixtard 20 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),
34097,UNKNOWN,true,Human initard 50/50 100unit/ml Injection (Novo Nordisk Ltd),
85749,UNKNOWN,true,Glibenclamide 600micrograms/ml oral suspension sugar free,
36774,UNKNOWN,true,Prandin 1mg tablets (Novo Nordisk Ltd),
7764,UNKNOWN,true,INSULIN NEUSULIN (NEUTRAL)(PURIFIED) 100 I/U INJ,
66771,UNKNOWN,true,"BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Becton, Dickinson UK Ltd)",
43489,UNKNOWN,true,"BD Micro-Fine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Becton, Dickinson UK Ltd)",
72479,UNKNOWN,true,Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens (Imported (United States)),
11086,UNKNOWN,true,"B-d u-100 0.5ml Insulin syringe (Becton, Dickinson UK Ltd)",
25422,UNKNOWN,true,Hypoguard u100 click/count 1ml Insulin syringe (Hypoguard Ltd),
14191,UNKNOWN,true,Autopen Junior hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (Owen Mumford Ltd),
9341,UNKNOWN,true,Insulin biphasic isophane human prb 30:70; 100 units/ml Injection,
85635,UNKNOWN,true,Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Cambridge Sensors Ltd),
14164,UNKNOWN,true,Avandamet 2mg/1000mg tablets (GlaxoSmithKline UK Ltd),
69885,UNKNOWN,true,Pioglitazone 30mg tablets (Krka UK Ltd),
64900,UNKNOWN,true,Glidipion 30mg tablets (Actavis UK Ltd),
76164,UNKNOWN,true,Humalog 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc),
6138,UNKNOWN,true,HumaPen Ergo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Burgundy (Eli Lilly and Company Ltd),
24993,UNKNOWN,true,Insuman Comb 25 100units/ml suspension for injection 3ml cartridges (Sanofi),
65344,UNKNOWN,true,Empagliflozin 5mg / Metformin 850mg tablets,
34742,UNKNOWN,true,Metformin 850mg tablets (Teva UK Ltd),
