code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Antidiabetic""	""group""",
"""11767441000033115""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11767541000033119""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11767641000033118""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11767941000033113""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11768141000033110""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11781341000033117""",UNKNOWN,true,"""Metformin 1g/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Metformin""	""200.000mg/1.000ml""	""06010202""	""Metformin""	""Metformin""",
"""11781441000033111""",UNKNOWN,true,"""Metformin 850mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Metformin""	""170.000mg/1.000ml""	""06010202""	""Metformin""	""Metformin""",
"""11813541000033114""",UNKNOWN,true,"""Microdot Verifine Safety  Needles for insulin pens  5 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11814141000033119""",UNKNOWN,true,"""Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11814341000033116""",UNKNOWN,true,"""Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""11898041000033111""",UNKNOWN,true,"""Saxagliptin 5mg / Dapagliflozin 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Dapagliflozin""	""10.000mg + 5.000mg""	""06010203""	""Saxagliptin/Dapagliflozin""	""DPP-4is, SGLT-2is""",
"""11898141000033110""",UNKNOWN,true,"""Qtern 5mg/10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Dapagliflozin""	""10.000mg + 5.000mg""	NA	""Saxagliptin/Dapagliflozin""	""DPP-4is, SGLT-2is""",
"""11918941000033116""",UNKNOWN,true,"""Zicron PR 30mg tablets""	""Modified-release tablet""	""Oral""	""Gliclazide""	""30.000mg""	NA	""Gliclazide""	""Sulfonylureas""",
"""11919041000033113""",UNKNOWN,true,"""Saxenda 6mg/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Liraglutide""	""6.000mg/1.000ml""	NA	""Liraglutide""	""GLP-1RAs""",
"""12146841000033115""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12186441000033111""",UNKNOWN,true,"""Fiasp 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12186541000033112""",UNKNOWN,true,"""Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12186641000033113""",UNKNOWN,true,"""Fiasp Penfill 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12326541000033110""",UNKNOWN,true,"""Meijumet 500mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""500.000mg""	NA	""Metformin""	""Metformin""",
"""12326641000033111""",UNKNOWN,true,"""Meijumet 750mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""750.000mg""	NA	""Metformin""	""Metformin""",
"""12326741000033119""",UNKNOWN,true,"""Meijumet 1000mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""1.000gram""	NA	""Metformin""	""Metformin""",
"""12333341000033110""",UNKNOWN,true,"""AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12333441000033116""",UNKNOWN,true,"""AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12380741000033111""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12380841000033118""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12380941000033114""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12388941000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12389141000033116""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12389241000033111""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12389341000033118""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12389441000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12419841000033117""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12436041000033110""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12436141000033114""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12447541000033115""",UNKNOWN,true,"""GlucoRx CarePoint Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12478141000033112""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12480041000033117""",UNKNOWN,true,"""Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12480141000033118""",UNKNOWN,true,"""Dropsafe Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12481641000033115""",UNKNOWN,true,"""Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Intramuscular""	""Insulin""	""500.000unit/1.000ml + 500.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12486241000033111""",UNKNOWN,true,"""Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12499641000033117""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12518941000033113""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12519341000033119""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12519841000033111""",UNKNOWN,true,"""Carefine  Needles for insulin pens  4 mm/32 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12519941000033115""",UNKNOWN,true,"""Carefine  Needles for insulin pens  5 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12520041000033117""",UNKNOWN,true,"""Carefine  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12520141000033118""",UNKNOWN,true,"""Carefine  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12541241000033115""",UNKNOWN,true,"""U100 Insulin Sterile, Single Use  Syringes with 12mm needle  0.3 ml, 0.3 mm/30g""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12573641000033115""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12573741000033112""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12573841000033119""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12573941000033110""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12574041000033112""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12574141000033111""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12574241000033116""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12593141000033115""",UNKNOWN,true,"""Yaltormin SR 500mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""500.000mg""	NA	""Metformin""	""Metformin""",
"""12593241000033110""",UNKNOWN,true,"""Yaltormin SR 750mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""750.000mg""	NA	""Metformin""	""Metformin""",
"""12593341000033117""",UNKNOWN,true,"""Yaltormin SR 1000mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""1.000gram""	NA	""Metformin""	""Metformin""",
"""12600741000033116""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12600841000033114""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12600941000033118""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12624241000033111""",UNKNOWN,true,"""Insulin soluble porcine 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""	""Insulin""",
"""12664441000033115""",UNKNOWN,true,"""Metuxtan SR 500mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""500.000mg""	NA	""Metformin""	""Metformin""",
"""12686641000033112""",UNKNOWN,true,"""Semglee 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12711741000033115""",UNKNOWN,true,"""Microdot Max Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""12876141000033116""",UNKNOWN,true,"""Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	""06010203""	""Semaglutide""	""GLP-1RAs""",
"""12876241000033111""",UNKNOWN,true,"""Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	""06010203""	""Semaglutide""	""GLP-1RAs""",
"""12876341000033118""",UNKNOWN,true,"""Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	""06010203""	""Semaglutide""	""GLP-1RAs""",
"""12876441000033112""",UNKNOWN,true,"""Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	NA	""Semaglutide""	""GLP-1RAs""",
"""12876541000033113""",UNKNOWN,true,"""Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	NA	""Semaglutide""	""GLP-1RAs""",
"""12876641000033114""",UNKNOWN,true,"""Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.340mg/1.000ml""	NA	""Semaglutide""	""GLP-1RAs""",
"""12880941000033111""",UNKNOWN,true,"""Ertugliflozin 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Ertugliflozin""	""5.000mg""	""06010203""	""Ertugliflozin""	""SGLT-2is""",
"""12881041000033118""",UNKNOWN,true,"""Ertugliflozin 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Ertugliflozin""	""15.000mg""	""06010203""	""Ertugliflozin""	""SGLT-2is""",
"""12881141000033119""",UNKNOWN,true,"""Steglatro 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Ertugliflozin""	""5.000mg""	NA	""Ertugliflozin""	""SGLT-2is""",
"""12881241000033114""",UNKNOWN,true,"""Steglatro 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Ertugliflozin""	""15.000mg""	NA	""Ertugliflozin""	""SGLT-2is""",
"""12902541000033110""",UNKNOWN,true,"""Suliqua 100units/ml / 33micrograms/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Lixisenatide/Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 33.000microgram/1.000ml""	NA	""Lixisenatide/Insulin""	""GLP-1RAs, Insulin""",
"""12902641000033111""",UNKNOWN,true,"""Suliqua 100units/ml / 50micrograms/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Lixisenatide/Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 50.000microgram/1.000ml""	NA	""Lixisenatide/Insulin""	""GLP-1RAs, Insulin""",
"""12902741000033119""",UNKNOWN,true,"""Insulin glargine 100units/ml / Lixisenatide 33micrograms/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide/Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 33.000microgram/1.000ml""	""06010102""	""Lixisenatide/Insulin""	""GLP-1RAs, Insulin""",
"""12902841000033112""",UNKNOWN,true,"""Insulin glargine 100units/ml / Lixisenatide 50micrograms/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide/Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml + 50.000microgram/1.000ml""	""06010102""	""Lixisenatide/Insulin""	""GLP-1RAs, Insulin""",
"""12998741000033119""",UNKNOWN,true,"""Insulin glargine 300units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	""06010102""	""Insulin""	""Insulin""",
"""12998841000033112""",UNKNOWN,true,"""Toujeo 300units/ml solution for injection 3ml pre-filled DoubleStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300.000unit/1.000ml + 300.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""12998941000033116""",UNKNOWN,true,"""Gliclazide 160mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Gliclazide""	""160.000mg""	""06010201""	""Gliclazide""	""Sulfonylureas""",
"""12999041000033113""",UNKNOWN,true,"""Glydex 160mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Gliclazide""	""160.000mg""	NA	""Gliclazide""	""Sulfonylureas""",
"""13027441000033117""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13027541000033116""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13106641000033118""",UNKNOWN,true,"""Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13106741000033110""",UNKNOWN,true,"""Microdot Max hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13116741000033112""",UNKNOWN,true,"""Empagliflozin 10mg / Linagliptin 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Empagliflozin""	""10.000mg + 5.000mg""	""06010203""	""Linagliptin/Empagliflozin""	""DPP-4is, SGLT-2is""",
"""13116841000033119""",UNKNOWN,true,"""Empagliflozin 25mg / Linagliptin 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Empagliflozin""	""25.000mg + 5.000mg""	""06010203""	""Linagliptin/Empagliflozin""	""DPP-4is, SGLT-2is""",
"""13116941000033110""",UNKNOWN,true,"""Glyxambi 10mg/5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Empagliflozin""	""10.000mg + 5.000mg""	NA	""Linagliptin/Empagliflozin""	""DPP-4is, SGLT-2is""",
"""13117041000033111""",UNKNOWN,true,"""Glyxambi 25mg/5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Empagliflozin""	""25.000mg + 5.000mg""	NA	""Linagliptin/Empagliflozin""	""DPP-4is, SGLT-2is""",
"""13122541000033112""",UNKNOWN,true,"""Glibenclamide 600micrograms/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Glibenclamide""	""600.000microgram/1.000ml""	""06010201""	""Glibenclamide""	""Sulfonylureas""",
"""13122741000033116""",UNKNOWN,true,"""Amglidia 0.6mg/ml oral suspension with 1ml oral syringe""	""Oral suspension""	""Oral""	""Glibenclamide""	""600.000microgram/1.000ml""	NA	""Glibenclamide""	""Sulfonylureas""",
"""13155741000033112""",UNKNOWN,true,"""Microdot Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13291741000033116""",UNKNOWN,true,"""Microdot Dual Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13345341000033117""",UNKNOWN,true,"""Lamzarin 60mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60.000mg""	NA	""Gliclazide""	""Sulfonylureas""",
"""13426141000033118""",UNKNOWN,true,"""Ateria Safecontrol Safety  Needles for insulin pens  5 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13426241000033113""",UNKNOWN,true,"""Ateria Safecontrol Safety  Needles for insulin pens  8 mm/30 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13427341000033118""",UNKNOWN,true,"""Exenatide 2mg powder and solvent for prolonged-release suspension for injection pre-filled disposable devices""	""Powder and solvent for prolonged-release suspension for inj""	""Subcutaneous""	""Exenatide""	""2.000mg""	""06010203""	""Exenatide""	""GLP-1RAs""",
"""13427441000033112""",UNKNOWN,true,"""Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens""	""Powder and solvent for prolonged-release suspension for inj""	""Subcutaneous""	""Exenatide""	""2.000mg""	NA	""Exenatide""	""GLP-1RAs""",
"""13427541000033113""",UNKNOWN,true,"""Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices""	""Prolonged-release suspension for injection/""	""Subcutaneous""	""Exenatide""	""2.353mg/1.000ml""	""06010203""	""Exenatide""	""GLP-1RAs""",
"""13427641000033114""",UNKNOWN,true,"""Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens""	""Prolonged-release suspension for injection/""	""Subcutaneous""	""Exenatide""	""2.353mg/1.000ml""	NA	""Exenatide""	""GLP-1RAs""",
"""13429041000033112""",UNKNOWN,true,"""Sukkarto SR 750mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""750.000mg""	NA	""Metformin""	""Metformin""",
"""13600541000033118""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13600741000033114""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13600941000033112""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13601241000033110""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13601341000033117""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13601541000033112""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13601641000033113""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13602141000033111""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""13604741000033119""",UNKNOWN,true,"""Lyumjev Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""13604841000033112""",UNKNOWN,true,"""Lyumjev KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""13604941000033116""",UNKNOWN,true,"""Lyumjev KwikPen 200units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""13605041000033116""",UNKNOWN,true,"""Lyumjev 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""13605141000033117""",UNKNOWN,true,"""Lyumjev 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""13606641000033119""",UNKNOWN,true,"""Glucorex SR 500mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""500.000mg""	NA	""Metformin""	""Metformin""",
"""13712241000033110""",UNKNOWN,true,"""Semaglutide 3mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Semaglutide""	""3.000mg""	""06010203""	""Semaglutide""	""GLP-1RAs""",
"""13712341000033117""",UNKNOWN,true,"""Semaglutide 7mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Semaglutide""	""7.000mg""	""06010203""	""Semaglutide""	""GLP-1RAs""",
