code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Lipid regulating meds""",
"""60385""",UNKNOWN,true,"0	""Bezalip Mono 400mg modified-release tablets (Lexon (UK) Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""77471""",UNKNOWN,true,"106	""Zocor 20mg tablets (Necessity Supplies Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""24583""",UNKNOWN,true,"1390	""Nicotinic acid 750mg modified-release tablets""	""Nicotinic acid""	""750mg""	""Modified-release tablet""	""Oral""	""Unknown""	""Nicotinic acid""",
"""89255""",UNKNOWN,true,"4	""Atorvastatin 80mg tablets (Amarox Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""61155""",UNKNOWN,true,"0	""Simvastatin 40mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)""	""Simvastatin""	""8mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""87397""",UNKNOWN,true,"209	""Rosuvastatin 30mg tablets""	""Rosuvastatin""	""30mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""7196""",UNKNOWN,true,"107266	""Zocor 20mg tablets (Organon Pharma (UK) Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""72641""",UNKNOWN,true,"14	""Atorvastatin 40mg/5ml oral solution""	""Atorvastatin""	""8mg/1ml""	""Oral solution""	""Oral""	""Statins""	""Atorvastatin""",
"""37434""",UNKNOWN,true,"315	""Simvastatin 40mg tablets (Sandoz Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""83443""",UNKNOWN,true,"29	""Pravastatin 40mg/5ml oral suspension""	""Pravastatin""	""8mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Pravastatin""",
"""59272""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Waymade Healthcare Plc)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""65925""",UNKNOWN,true,"0	""Simvastatin 20mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)""	""Simvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""72988""",UNKNOWN,true,"16	""Cholemin 4g/sachet Sachets (Berk Pharmaceuticals Ltd)""	""Colestyramine""	""4gram""	""Powder for oral suspension""	""Oral""	""Bile Acid Sequestrants/Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestyramine""",
"""57296""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Phoenix Healthcare Distribution Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""67328""",UNKNOWN,true,"44	""Lescol XL 80mg tablets (Mawdsley-Brooks & Company Ltd)""	""Fluvastatin""	""80mg""	""Modified-release tablet""	""Oral""	""Statins""	""Fluvastatin""",
"""10094""",UNKNOWN,true,"1290	""Niaspan titration pack (Abbott Laboratories Ltd)""	""Niaspan""	NA	""Not applicable""	""Route of administration not applicable""	""Unknown""	""Niaspan""",
"""56841""",UNKNOWN,true,"8	""Atorvastatin 40mg tablets (Dexcel-Pharma Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""15251""",UNKNOWN,true,"369	""Pregnacare Capsule (Vitabiotics Ltd)""	""Nicotinic acid""	NA	""Capsule""	""Oral""	""-""	""Nicotinic acid""",
"""1219""",UNKNOWN,true,"2890593	""Pravastatin 40mg tablets""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""75826""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Actavis UK Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""67098""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Brown & Burk UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""88427""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Amarox Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""17059""",UNKNOWN,true,"14349	""Inegy 10mg/40mg tablets (Organon Pharma (UK) Ltd)""	""Ezetimibe/Simvastatin""	""40mg + 10mg""	""Oral tablet""	""Oral""	""Ezetimibe/Statins""	""Ezetimibe/Simvastatin""",
"""77394""",UNKNOWN,true,"512	""Lipostat 20mg tablets (Dowelhurst Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""50564""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Relonchem Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""34891""",UNKNOWN,true,"47	""Simvastatin 20mg tablets (Kent Pharma (UK) Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""74346""",UNKNOWN,true,"2	""Evolocumab 140mg/1ml solution for injection pre-filled syringes""	""Evolocumab""	""140mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Evolocumab""",
"""32921""",UNKNOWN,true,"1	""Pravastatin 10mg Tablet (Dr Reddy's Laboratories (UK) Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""85478""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (DE Pharmaceuticals)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""58617""",UNKNOWN,true,"8	""Rosuvastatin 20mg/5ml oral suspension""	""Rosuvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Rosuvastatin""",
"""90340""",UNKNOWN,true,"0	""Rosuvastatin 5mg tablets (Amarox Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""57568""",UNKNOWN,true,"3	""Zocor 10mg tablets (Lexon (UK) Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""72050""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Genesis Pharmaceuticals Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""87110""",UNKNOWN,true,"0	""Rosuvastatin 5mg capsules (A A H Pharmaceuticals Ltd)""	""Rosuvastatin""	""5mg""	""Oral capsule""	""Oral""	""Statins""	""Rosuvastatin""",
"""50882""",UNKNOWN,true,"0	""Simvastatin 40mg tablets (Somex Pharma)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""64104""",UNKNOWN,true,"4	""Simvastatin 20mg tablets (Crescent Pharma Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""51890""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Medreich Plc)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""63249""",UNKNOWN,true,"17	""Atorvastatin 80mg tablets (Krka UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""9315""",UNKNOWN,true,"21146	""Lipobay 100microgram Tablet (Bayer Plc)""	""Cerivastatin""	""100microgram""	""Oral tablet""	""Oral""	""Statins""	""Cerivastatin""",
"""48346""",UNKNOWN,true,"16085	""Atorvastatin 60mg tablets""	""Atorvastatin""	""60mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""50071""",UNKNOWN,true,"0	""Fenofibrate 160mg Tablet (Teva UK Ltd)""	""Fenofibrate""	""160mg""	""Oral tablet""	""Oral""	""Fibrates""	""Fenofibrate""",
"""82306""",UNKNOWN,true,"0	""Crestor 10mg tablets (Necessity Supplies Ltd)""	""Rosuvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""76594""",UNKNOWN,true,"6	""Simvastatin 40mg tablets (Tillomed Laboratories Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""31783""",UNKNOWN,true,"1	""Fenogal 200mg capsules (Genus Pharmaceuticals Ltd)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""5390""",UNKNOWN,true,"245178	""Fenofibrate micronised 267mg capsules""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""71017""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""80365""",UNKNOWN,true,"0	""Pravastatin 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""52625""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Wockhardt UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""83929""",UNKNOWN,true,"0	""Fenofibrate micronised 267mg capsules (Teva UK Ltd)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""86750""",UNKNOWN,true,"648	""Icosapent 998mg capsules""	""Icosapent""	""998mg""	""Oral capsule""	""Oral""	""Other Lipid-Regulating Products""	""Icosapent""",
"""59002""",UNKNOWN,true,"0	""Bezafibrate 400mg modified-release tablets (DE Pharmaceuticals)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""82859""",UNKNOWN,true,"17	""Rosuvastatin 5mg tablets (Teva UK Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""70950""",UNKNOWN,true,"2	""Fenofibrate micronised 200mg capsules (Waymade Healthcare Plc)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""39652""",UNKNOWN,true,"4438	""Simvastatin 40mg/5ml oral solution sugar free""	""Simvastatin""	""40mg/5ml""	""Oral Suspension Sugar-Free""	""Oral""	""Statins""	""Simvastatin""",
"""1221""",UNKNOWN,true,"91090	""Lipostat 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""64067""",UNKNOWN,true,"76	""Atorvastatin 20mg/5ml oral solution""	""Atorvastatin""	""4mg/1ml""	""Oral solution""	""Oral""	""Statins""	""Atorvastatin""",
"""88542""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Brown & Burk UK Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""33944""",UNKNOWN,true,"1	""Bezafibrate 200mg tablets (Teva UK Ltd)""	""Bezafibrate""	""200mg""	""Oral tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""58755""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Phoenix Healthcare Distribution Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""52962""",UNKNOWN,true,"0	""Simvastatin 80mg tablets (Medreich Plc)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""48973""",UNKNOWN,true,"8558	""Atorvastatin 30mg tablets""	""Atorvastatin""	""30mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""490""",UNKNOWN,true,"1276471	""Pravastatin 10mg tablets""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""84807""",UNKNOWN,true,"5402	""Rosuvastatin 20mg capsules""	""Rosuvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Rosuvastatin""",
"""55032""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Dexcel-Pharma Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""74067""",UNKNOWN,true,"2473	""Repatha SureClick 140mg/1ml solution for injection pre-filled pens (Amgen Ltd)""	""Evolocumab""	""140mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Evolocumab""",
"""83684""",UNKNOWN,true,"5510	""Bempedoic acid 180mg / Ezetimibe 10mg tablets""	""Bempedoic acid/Ezetimibe""	""10mg + 180mg""	""Oral tablet""	""Oral""	""Other Lipid-Regulating Products""	""Bempedoic acid/Ezetimibe""",
"""52459""",UNKNOWN,true,"6	""Atorvastatin 80mg tablets (Accord-UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""14963""",UNKNOWN,true,"3422	""Nicotinic acid 500mg modified-release tablets""	""Nicotinic acid""	""500mg""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid""",
"""80119""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Milpharm Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""36377""",UNKNOWN,true,"560	""Pravastatin 20mg tablets (Teva UK Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""66505""",UNKNOWN,true,"104	""Fenofibrate 145mg / Simvastatin 40mg tablets""	""Fenofibrate/Simvastatin""	""40mg + 145mg""	""Oral tablet""	""Oral""	""Fibrates/Statins""	""Fenofibrate/Simvastatin""",
"""60511""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Sun Pharma UK Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""56735""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Viatris UK Healthcare Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""48431""",UNKNOWN,true,"9338	""Simvastatin 40mg/5ml oral suspension sugar free""	""Simvastatin""	""8mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""57108""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (Waymade Healthcare Plc)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""33082""",UNKNOWN,true,"428	""Simvastatin 20mg tablets (A A H Pharmaceuticals Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""56165""",UNKNOWN,true,"12362	""Atorvastatin 20mg chewable tablets sugar free""	""Atorvastatin""	""20mg""	""Chewable tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""57836""",UNKNOWN,true,"63	""Atorvastatin 80mg tablets (Teva UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""34907""",UNKNOWN,true,"36	""Simvastatin 40mg tablets (Wockhardt UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""89132""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Medihealth (Northern) Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""86714""",UNKNOWN,true,"1	""Praluent 300mg/2ml solution for injection pre-filled pens (Sanofi)""	""Alirocumab""	""150mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Alirocumab""",
"""43218""",UNKNOWN,true,"570	""Pravastatin 10mg tablets (Teva UK Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""34181""",UNKNOWN,true,"135	""Bezafibrate 400mg Modified-release tablet (Hillcross Pharmaceuticals Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""48585""",UNKNOWN,true,"497	""Nicotinic acid 500mg capsules""	""Nicotinic acid""	""500mg""	""Oral capsule""	""Oral""	""Vitamin B Group""	""Nicotinic acid""",
"""21924""",UNKNOWN,true,"19	""Acetomenapthone 7mg / Nicotinic acid 25mg tablets""	""Nicotinic acid""	""7mg + 25mg""	""Tablets""	""Oral""	""Peripheral Vasodilators And Related Products""	""Nicotinic acid""",
"""87966""",UNKNOWN,true,"0	""Fenofibrate micronised 160mg tablets (A A H Pharmaceuticals Ltd)""	""Fenofibrate""	""160mg""	""Oral tablet""	""Oral""	""Fibrates""	""Fenofibrate""",
"""33603""",UNKNOWN,true,"1252	""Fibrazate XL 400mg tablets (Sandoz Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""68156""",UNKNOWN,true,"43	""Pravastatin 10mg tablets (A A H Pharmaceuticals Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
