code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""	""period""",
"""1744""",UNKNOWN,true,"""L03..00""	65399	0	2373	3	""ectopic pregnancy""	""February 2009""	""unspecified""",
"""109550""",UNKNOWN,true,"""L416400""	1	0	0	0	""haemorrhoids in pregnancy and puerperium with p/n comp""	""April 2015""	""postnatal""",
"""52640""",UNKNOWN,true,"""4445.00""	5	0	3	2	""placental function test""	""February 2009""	""late pregnancy""",
"""29076""",UNKNOWN,true,"""63D5.00""	98	0	1	0	""placental abnormality""	""February 2009""	""late pregnancy""",
"""99956""",UNKNOWN,true,"""L168400""	1	0	0	0	""fatigue during pregnancy with postnatal complication""	""June 2010""	""postnatal""",
"""71314""",UNKNOWN,true,"""L093.00""	23	0	0	0	""renal failure following abortive pregnancy""	""February 2009""	""unspecified""",
"""63448""",UNKNOWN,true,"""Z675.00""	76	0	1	0	""antenatal class""	""February 2009""	""early pregnancy""",
"""91915""",UNKNOWN,true,"""7M0f400""	21	0	0	0	""from 9 weeks to <14 weeks gestational age""	""February 2009""	""9""",
"""33786""",UNKNOWN,true,"""L443z00""	34	0	4	0	""other complication of obstetric surgical wound nos""	""February 2009""	""unspecified""",
"""62916""",UNKNOWN,true,"""L125400""	9	0	0	0	""severe pre-eclampsia with postnatal complication""	""February 2009""	""postnatal""",
"""112461""",UNKNOWN,true,"""Q03y500""	4	0	0	0	""fetus or neonate affected by instrumental delivery""	""January 2018""	""postnatal""",
"""29434""",UNKNOWN,true,"""63E3.00""	315	0	11	0	""normal labour""	""February 2009""	""postnatal""",
"""96179""",UNKNOWN,true,"""L393100""	2	0	0	0	""post-delivery acute renal failure - delivered with p/n prob""	""April 2009""	""postnatal""",
"""106735""",UNKNOWN,true,"""9mK0.00""	2900	0	0	0	""pertussis vaccination in pregnancy invitation first letter""	""August 2013""	""unspecified""",
"""50704""",UNKNOWN,true,"""Q113.00""	170	0	0	0	""light for gestational age""	""February 2009""	""unspecified""",
"""32913""",UNKNOWN,true,"""Z28..00""	14	0	2	0	""obstetric pelvic observation""	""February 2009""	""unspecified""",
"""46250""",UNKNOWN,true,"""7F05400""	75	0	2	1	""biopsy of placenta nec""	""February 2009""	""late pregnancy""",
"""3365""",UNKNOWN,true,"""L142.11""	3565	0	116	0	""premature delivery""	""February 2009""	""postnatal""",
"""23316""",UNKNOWN,true,"""L140.11""	442	0	56	1	""false labour""	""February 2009""	""postnatal""",
"""86760""",UNKNOWN,true,"""7F05z00""	1	0	0	0	""other operation on amniotic cavity nos""	""February 2009""	""late pregnancy""",
"""70891""",UNKNOWN,true,"""L126400""	25	0	0	0	""eclampsia with postnatal complication""	""February 2009""	""postnatal""",
"""49478""",UNKNOWN,true,"""L39X.00""	39	0	0	0	""obstetric death of unspecified cause""	""February 2009""	""unspecified""",
"""55917""",UNKNOWN,true,"""L443000""	20	0	1	0	""other complication of obstetric surgical wound unspecified""	""February 2009""	""unspecified""",
"""43567""",UNKNOWN,true,"""L313100""	15	0	0	0	""precipitate labour - delivered""	""February 2009""	""postnatal""",
"""115880""",UNKNOWN,true,"""L401000""	1	0	0	0	""puerperal salpingitis unspecified""	""November 2021""	""postnatal""",
"""72779""",UNKNOWN,true,"""L30z.00""	12	0	0	0	""obstructed labour nos""	""February 2009""	""postnatal""",
"""27914""",UNKNOWN,true,"""62V..00""	960	0	15	0	""delivery place planned""	""February 2009""	""postnatal""",
"""59276""",UNKNOWN,true,"""L032.00""	48	0	1	0	""ovarian pregnancy""	""February 2009""	""unspecified""",
"""46724""",UNKNOWN,true,"""Q022200""	15	0	3	0	""fetus or neonate affected by placental insufficiency""	""February 2009""	""late pregnancy""",
"""65579""",UNKNOWN,true,"""L415.00""	13	0	0	0	""other phlebitis and thrombosis in pregnancy and puerperium""	""February 2009""	""postnatal""",
"""93143""",UNKNOWN,true,"""L121.00""	11	0	0	0	""renal hypertension in pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""54866""",UNKNOWN,true,"""L030.00""	113	0	1	0	""abdominal pregnancy""	""February 2009""	""unspecified""",
"""38882""",UNKNOWN,true,"""L123600""	864	0	0	0	""transient hypertension of pregnancy""	""February 2009""	""unspecified""",
"""66219""",UNKNOWN,true,"""Lyu6000""	11	0	0	0	""[x]other infection of genital tract following delivery""	""February 2009""	""postnatal""",
"""61204""",UNKNOWN,true,"""L414z00""	58	0	0	0	""postnatal deep vein thrombosis nos""	""February 2009""	""postnatal""",
"""60154""",UNKNOWN,true,"""L24..00""	15	0	0	0	""pelvic soft tissue abnormality in pregnancy/childbirth/puerp""	""February 2009""	""postnatal""",
"""61995""",UNKNOWN,true,"""L03yz00""	30	0	1	0	""other ectopic pregnancy nos""	""February 2009""	""unspecified""",
"""67423""",UNKNOWN,true,"""Z23AG00""	1	0	0	0	""hypertonic lower uterine segment during labour""	""February 2009""	""postnatal""",
"""115581""",UNKNOWN,true,"""L383000""	1	0	0	0	""toxic reaction to local anaesthesia during pregnancy""	""May 2021""	""unspecified""",
"""105097""",UNKNOWN,true,"""L250300""	2	0	0	0	""maternal care for suspected cns malformation in fetus""	""October 2012""	""unspecified""",
"""18458""",UNKNOWN,true,"""Z29..00""	2056	0	7	0	""postnatal examination observations""	""February 2009""	""postnatal""",
"""100596""",UNKNOWN,true,"""68b3.00""	6	0	0	0	""antenatal screening shows significant disorder""	""August 2010""	""early pregnancy""",
"""112115""",UNKNOWN,true,"""L096500""	1	0	0	0	""pyaemic embolism following abortive pregnancy""	""September 2017""	""unspecified""",
"""72736""",UNKNOWN,true,"""Z246200""	8	0	0	0	""onset of labour first stage""	""February 2009""	""postnatal""",
"""5044""",UNKNOWN,true,"""13H7.00""	81523	0	15183	2	""unwanted pregnancy""	""February 2009""	""unspecified""",
"""71717""",UNKNOWN,true,"""L121100""	2	0	0	0	""renal hypertension in pregnancy/childbirth/puerp - delivered""	""February 2009""	""postnatal""",
"""57304""",UNKNOWN,true,"""Lyu6700""	3	0	1	0	""[x]other specified puerperal complications""	""February 2009""	""postnatal""",
"""34677""",UNKNOWN,true,"""7F23000""	55	0	1	0	""immed repair obstetric laceration of uterus or cervix uteri""	""February 2009""	""unspecified""",
"""25131""",UNKNOWN,true,"""Z22AD11""	638	0	15	0	""reported conception - pregnancy""	""February 2009""	""unspecified""",
"""21467""",UNKNOWN,true,"""L03y200""	3	0	0	0	""membranous pregnancy""	""February 2009""	""unspecified""",
"""72931""",UNKNOWN,true,"""L450100""	2	0	0	0	""obstetric nipple infection - delivered""	""February 2009""	""unspecified""",
"""52633""",UNKNOWN,true,"""Q021111""	26	0	0	0	""fetus affected by placental abruption""	""February 2009""	""late pregnancy""",
"""111897""",UNKNOWN,true,"""Z255B11""	1	0	0	0	""wants to push in labour""	""June 2017""	""postnatal""",
"""112101""",UNKNOWN,true,"""L092.00""	1	0	0	0	""pelvic organ or tissue damage following abortive pregnancy""	""September 2017""	""unspecified""",
"""114604""",UNKNOWN,true,"""L300600""	1	0	0	0	""obstructed labour due to shoulder presentation""	""December 2019""	""postnatal""",
"""113320""",UNKNOWN,true,"""L267.11""	2	0	0	0	""placental infarct""	""February 2019""	""late pregnancy""",
"""48304""",UNKNOWN,true,"""L10z200""	9	0	0	0	""early pregnancy haemorrhage nos - not delivered""	""February 2009""	""unspecified""",
"""112110""",UNKNOWN,true,"""L094.00""	1	0	0	0	""metabolic disorder following abortive pregnancy""	""September 2017""	""unspecified""",
"""58517""",UNKNOWN,true,"""L244012""	34	0	4	0	""rectocele affecting obstetric care""	""February 2009""	""unspecified""",
"""13303""",UNKNOWN,true,"""Q408500""	377	0	1	0	""group b haemolytic streptococcal intra-amniotic infect. nec""	""February 2009""	""late pregnancy""",
"""66178""",UNKNOWN,true,"""Z264.11""	4	0	1	0	""condition of amniotic liquor""	""February 2009""	""late pregnancy""",
"""29087""",UNKNOWN,true,"""7F25z00""	42	0	3	0	""obstetric monitoring nos""	""February 2009""	""unspecified""",
"""37693""",UNKNOWN,true,"""13Hd.00""	513	0	5	0	""teenage pregnancy""	""February 2009""	""unspecified""",
"""35601""",UNKNOWN,true,"""7F23z00""	72	0	4	0	""immediate repair of obstetric laceration nos""	""February 2009""	""unspecified""",
"""27980""",UNKNOWN,true,"""L166700""	70	0	1	0	""infections of the genital tract in pregnancy""	""February 2009""	""unspecified""",
"""24006""",UNKNOWN,true,"""L466100""	23	0	1	0	""galactorrhoea in pregnancy and the puerperium - delivered""	""February 2009""	""postnatal""",
"""64289""",UNKNOWN,true,"""L450.00""	70	0	0	0	""obstetric nipple infection""	""February 2009""	""unspecified""",
"""2638""",UNKNOWN,true,"""L1...00""	11682	0	1103	5	""pregnancy complications""	""February 2009""	""unspecified""",
"""116177""",UNKNOWN,true,"""Q021y11""	1	0	0	0	""fetus or neonate affected by placental damage os""	""November 2022""	""late pregnancy""",
"""23357""",UNKNOWN,true,"""7E0B100""	43	0	7	0	""intraamniotic injection of abortifacient nec""	""February 2009""	""late pregnancy""",
"""99933""",UNKNOWN,true,"""L092100""	4	0	0	0	""bowel damage following abortive pregnancy""	""June 2010""	""unspecified""",
"""41122""",UNKNOWN,true,"""L10zz00""	990	0	11	0	""early pregnancy haemorrhage nos""	""February 2009""	""unspecified""",
"""112117""",UNKNOWN,true,"""L096z00""	1	0	0	0	""embolism nos following abortive pregnancy""	""September 2017""	""unspecified""",
"""13700""",UNKNOWN,true,"""ZL5D100""	2214	0	3934	0	""referral to obstetrician""	""February 2009""	""unspecified""",
"""96711""",UNKNOWN,true,"""Q408200""	4	0	0	0	""eschericha coli intra-amniotic fetal infection""	""April 2009""	""late pregnancy""",
"""40204""",UNKNOWN,true,"""444Z.00""	0	0	0	121	""feto/placental hormones nos""	""February 2009""	""late pregnancy""",
"""112141""",UNKNOWN,true,"""Lyu0A00""	1	0	0	0	""[x]other complications follow abortn+ectopic+molar pregnancy""	""September 2017""	""unspecified""",
"""94808""",UNKNOWN,true,"""Q017600""	1	0	0	0	""fetus or neonate affected by face presentation before labour""	""February 2009""	""postnatal""",
"""37348""",UNKNOWN,true,"""Lyu2500""	100	0	1	0	""[x]other specified pregnancy-related conditions""	""February 2009""	""unspecified""",
"""90885""",UNKNOWN,true,"""Lyu4900""	1	0	0	0	""[x]labour+delivery complicated by other cord entanglement""	""February 2009""	""postnatal""",
"""13317""",UNKNOWN,true,"""27...00""	550110	0	1458	0	""obstetric examination""	""February 2009""	""unspecified""",
"""96757""",UNKNOWN,true,"""L411513""	56	0	0	0	""vulval varices in pregnancy""	""April 2009""	""unspecified""",
"""59634""",UNKNOWN,true,"""L411512""	39	0	1	0	""vaginal varices in pregnancy""	""February 2009""	""unspecified""",
"""99237""",UNKNOWN,true,"""L411511""	2	0	0	0	""perineal varices in pregnancy""	""April 2010""	""unspecified""",
"""2564""",UNKNOWN,true,"""7F21000""	3965	0	34	0	""manual removal of placenta from delivered uterus""	""February 2009""	""late pregnancy""",
"""27451""",UNKNOWN,true,"""L166000""	127	0	11	2	""genitourinary tract infection in pregnancy unspecified""	""February 2009""	""unspecified""",
"""110628""",UNKNOWN,true,"""L43y.11""	1	0	0	0	""fat embolism - obstetric""	""March 2016""	""unspecified""",
"""110129""",UNKNOWN,true,"""6556000""	42	18194	0	0	""pertussis vacc in pregnancy given by other healthcre providr""	""September 2015""	""unspecified""",
"""56310""",UNKNOWN,true,"""Z25..00""	232	0	1	0	""delivery observations""	""February 2009""	""postnatal""",
"""63037""",UNKNOWN,true,"""L420000""	11	0	0	0	""puerperal pyrexia of unknown origin unspecified""	""February 2009""	""postnatal""",
"""107485""",UNKNOWN,true,"""Q014000""	3	0	0	0	""fetus or neonate affected by unspecified ectopic pregnancy""	""December 2013""	""unspecified""",
"""115266""",UNKNOWN,true,"""L21yz00""	1	0	0	0	""other multiple pregnancy nos""	""January 2021""	""unspecified""",
"""18258""",UNKNOWN,true,"""L167.00""	82	0	2	0	""liver disorder in pregnancy""	""February 2009""	""unspecified""",
"""42015""",UNKNOWN,true,"""L16y.00""	99	0	0	0	""other pregnancy complications""	""February 2009""	""unspecified""",
"""113862""",UNKNOWN,true,"""Lyu4H00""	1	0	0	0	""[x]other infection during labour""	""June 2019""	""postnatal""",
"""44069""",UNKNOWN,true,"""L18..00""	36	0	0	0	""other medical condition in pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""20809""",UNKNOWN,true,"""L14..00""	2155	0	72	0	""early or threatened labour""	""February 2009""	""postnatal""",
"""25028""",UNKNOWN,true,"""L09z.00""	40	0	0	0	""complication nos following abortion/ectopic/molar pregnancy""	""February 2009""	""unspecified""",
"""37143""",UNKNOWN,true,"""7F10000""	60	0	2	0	""forewater rupture of amniotic membrane""	""February 2009""	""late pregnancy""",
"""15523""",UNKNOWN,true,"""L40z.00""	632	0	35	0	""major puerperal infection nos""	""February 2009""	""postnatal""",
"""44734""",UNKNOWN,true,"""62O8.00""	22	0	0	0	""pregnancy prolonged - 42 weeks""	""February 2009""	""42""",
"""47918""",UNKNOWN,true,"""L090300""	54	0	0	0	""salpingitis following abortive pregnancy""	""February 2009""	""unspecified""",
"""12052""",UNKNOWN,true,"""Z257.00""	5030	0	1	0	""delivery normal""	""February 2009""	""postnatal""",
"""4382""",UNKNOWN,true,"""L42z.00""	362	0	23	0	""puerperal pyrexia nos""	""February 2009""	""postnatal""",
"""95424""",UNKNOWN,true,"""7L1dz00""	15	0	0	0	""delivery of chemotherapy for neoplasm nos""	""February 2009""	""postnatal""",
"""67926""",UNKNOWN,true,"""ZV28z00""	3239	0	0	0	""[v]unspecified antenatal screening""	""February 2009""	""early pregnancy""",
"""3088""",UNKNOWN,true,"""7F11.00""	3248	0	168	0	""other induction of labour""	""February 2009""	""postnatal""",
"""107037""",UNKNOWN,true,"""Lyu4C00""	2	0	0	0	""[x]other specified obstetric trauma""	""October 2013""	""unspecified""",
"""98261""",UNKNOWN,true,"""7F27y00""	3	0	0	0	""os non routine obstetric scan for fetal observations""	""December 2009""	""unspecified""",
"""115701""",UNKNOWN,true,"""L432400""	1	0	0	0	""obstetric blood-clot pulmonary embolism + p/n complication""	""July 2021""	""unspecified""",
"""41588""",UNKNOWN,true,"""L112200""	6	0	1	0	""placental abruption - not delivered""	""February 2009""	""late pregnancy""",
"""16613""",UNKNOWN,true,"""584C.00""	899	0	189	6468	""antenatal ultrasound result received""	""February 2009""	""early pregnancy""",
"""34046""",UNKNOWN,true,"""7F2..00""	73	0	0	0	""other obstetric operations""	""February 2009""	""unspecified""",
"""23831""",UNKNOWN,true,"""ZV22y00""	177	0	3	0	""[v]other specified pregnant state""	""February 2009""	""early pregnancy""",
"""60507""",UNKNOWN,true,"""L35z000""	1	0	0	0	""obstetric trauma nos, unspecified""	""February 2009""	""unspecified""",
"""108764""",UNKNOWN,true,"""L29y.00""	2	0	0	0	""other problems affecting labour""	""October 2014""	""postnatal""",
"""23525""",UNKNOWN,true,"""L141.00""	578	0	208	0	""other threatened labour""	""February 2009""	""postnatal""",
"""114125""",UNKNOWN,true,"""L353100""	2	0	0	0	""obstetric laceration of cervix - delivered""	""August 2019""	""unspecified""",
"""41587""",UNKNOWN,true,"""L210z00""	429	0	1	0	""twin pregnancy nos""	""February 2009""	""unspecified""",
"""11152""",UNKNOWN,true,"""L....00""	8549	0	716	3	""complications of pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""24063""",UNKNOWN,true,"""62O7.00""	119	0	6	0	""pregnancy prolonged - 41 weeks""	""February 2009""	""41""",
"""24407""",UNKNOWN,true,"""L42..00""	164	0	8	0	""puerperal pyrexia of unknown origin""	""February 2009""	""postnatal""",
"""63644""",UNKNOWN,true,"""L181z00""	8	0	0	0	""thyroid dysfunction in pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""113576""",UNKNOWN,true,"""L186100""	1	0	0	0	""other cardiovascular disease in pregnancy - baby delivered""	""April 2019""	""unspecified""",
"""96004""",UNKNOWN,true,"""L183z00""	3	0	0	0	""drug dependence during pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""44650""",UNKNOWN,true,"""L0y..00""	44	0	0	0	""other specified pregnancy with abortive outcome""	""February 2009""	""unspecified""",
"""61284""",UNKNOWN,true,"""L210200""	55	0	0	0	""twin pregnancy with antenatal problem""	""February 2009""	""early pregnancy""",
"""85182""",UNKNOWN,true,"""L113000""	18	0	0	0	""antepartum haemorrhage with coagulation defect unspecified""	""February 2009""	""late pregnancy""",
"""112118""",UNKNOWN,true,"""L09y000""	1	0	0	0	""acute liver necrosis following abortive pregnancy""	""September 2017""	""unspecified""",
"""54288""",UNKNOWN,true,"""Z22D311""	66	0	2	0	""query viability of pregnancy""	""February 2009""	""unspecified""",
"""1771""",UNKNOWN,true,"""L182.00""	48453	0	209	34	""anaemia during pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""56727""",UNKNOWN,true,"""5392.00""	1	0	0	32	""obstetric x-ray - placenta""	""February 2009""	""late pregnancy""",
"""105778""",UNKNOWN,true,"""14Og.00""	142	0	2	0	""at risk of unwanted pregnancy""	""February 2013""	""unspecified""",
"""34981""",UNKNOWN,true,"""7F10z00""	543	0	51	0	""surgical induction of labour nos""	""February 2009""	""postnatal""",
"""13164""",UNKNOWN,true,"""62BZ.00""	3638	0	325	0	""delivery booking - place nos""	""February 2009""	""postnatal""",
"""56246""",UNKNOWN,true,"""L394z00""	4	0	0	0	""other complications of obstetric procedures nos""	""February 2009""	""unspecified""",
"""51177""",UNKNOWN,true,"""L5...00""	144	0	2	0	""maternal care for fetus""	""February 2009""	""unspecified""",
"""61212""",UNKNOWN,true,"""L34y.00""	44	0	0	0	""other vulval and perineal trauma during delivery""	""February 2009""	""postnatal""",
"""64395""",UNKNOWN,true,"""Z255D00""	1	0	0	0	""ability to push in labour""	""February 2009""	""postnatal""",
"""20055""",UNKNOWN,true,"""L351100""	63	0	2	0	""rupture of uterus during and after labour - delivered""	""February 2009""	""postnatal""",
"""61077""",UNKNOWN,true,"""7F16200""	48	0	0	0	""mid forceps cephalic delivery with rotation""	""February 2009""	""postnatal""",
"""54623""",UNKNOWN,true,"""L441200""	4	0	0	0	""caesarean wound disruption with postnatal complication""	""February 2009""	""postnatal""",
"""69250""",UNKNOWN,true,"""L169000""	3	0	0	0	""herpes gestationis unspecified""	""February 2009""	""unspecified""",
"""44173""",UNKNOWN,true,"""5391.00""	0	0	1	439	""obstetric x-ray - fetus""	""February 2009""	""unspecified""",
"""57984""",UNKNOWN,true,"""4445000""	1	0	1	2	""placental function test normal""	""February 2009""	""late pregnancy""",
"""89564""",UNKNOWN,true,"""7F22111""	6	0	0	0	""brandt-andrews expression of placenta""	""February 2009""	""late pregnancy""",
"""70850""",UNKNOWN,true,"""Q212100""	3	0	0	0	""liveborn with prelabour hypoxia""	""February 2009""	""postnatal""",
"""36640""",UNKNOWN,true,"""L265300""	58	0	3	0	""maternal care for poor fetal growth""	""February 2009""	""unspecified""",
