code,code_system,include,term,notes
"""chapter""",UNKNOWN,true,"""code""	""title""	""primary_only""	""type""",
"""18""",UNKNOWN,true,"""R44.0""	""Auditory hallucinations""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R44.1""	""Visual hallucinations""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R44.2""	""Other hallucinations""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R44.3""	""Hallucinations, unspecified""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R44.8""	""Other and unspecified symptoms and signs involving general sensations and perceptions""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.-""	""Symptoms and signs involving emotional state""	TRUE	""group_heading""",
"""18""",UNKNOWN,true,"""R45.0""	""Nervousness""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.1""	""Restlessness and agitation""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.2""	""Unhappiness""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.3""	""Demoralization and apathy""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.4""	""Irritability and anger""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.5""	""Hostility""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.6""	""Physical violence""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.7""	""State of emotional shock and stress, unspecified""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R45.8""	""Other symptoms and signs involving emotional state""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.-""	""Symptoms and signs involving appearance and behaviour""	TRUE	""group_heading""",
"""18""",UNKNOWN,true,"""R46.0""	""Very low level of personal hygiene""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.1""	""Bizarre personal appearance""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.2""	""Strange and inexplicable behaviour""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.3""	""Overactivity""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.4""	""Slowness and poor responsiveness""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.5""	""Suspiciousness and marked evasiveness""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.6""	""Undue concern and preoccupation with stressful events""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.7""	""Verbosity and circumstantial detail obscuring reason for contact""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R46.8""	""Other symptoms and signs involving appearance and behaviour""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z00.4""	""General psychiatric examination, not elsewhere classified""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z03.2""	""Observation for suspected mental and behavioural disorders""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z13.3""	""Special screening examination for mental and behavioural disorders""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.-""	""Problems related to life-management difficulty""	TRUE	""group_heading""",
"""21""",UNKNOWN,true,"""Z73.0""	""Burn-out""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.1""	""Accentuation of personality traits""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.2""	""Lack of relaxation and leisure""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.3""	""Stress, not elsewhere classified""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.4""	""Inadequate social skills, not elsewhere classified""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.5""	""Social role conflict, not elsewhere classified""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.6""	""Limitation of activities due to disability""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.8""	""Other problems related to life-management difficulty""	TRUE	""mh_symptom""",
"""21""",UNKNOWN,true,"""Z73.9""	""Problem related to life-management difficulty, unspecified""	TRUE	""mh_symptom""",
"""20""",UNKNOWN,true,"""X60""	""Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X61""	""Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X62""	""Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X63""	""Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X64""	""Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X65""	""Intentional self-poisoning by and exposure to alcohol""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X66""	""Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.-""	""Intentional self-poisoning by and exposure to carbon monoxide and other gases and vapours""	FALSE	""group_heading""",
"""20""",UNKNOWN,true,"""X67.0""	""Intentional self-poisoning by and exposure to carbon monoxide from combustion engine exhaust""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.1""	""Intentional self-poisoning by and exposure to carbon monoxide from utility gas""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.2""	""Intentional self-poisoning by and exposure to carbon monoxide from other domestic fuels""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.3""	""Intentional self-poisoning by and exposure to carbon monoxide from other sources""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.4""	""Intentional self-poisoning by and exposure to carbon monoxide from unspecified sources""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.8""	""Intentional self-poisoning by and exposure to other specified gases and vapours""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X67.9""	""Intentional self-poisoning by and exposure to unspecified gases and vapours""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X68""	""Intentional self-poisoning by and exposure to pesticides""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X69""	""Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X70""	""Intentional self-harm by hanging, strangulation and suffocation""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X71""	""Intentional self-harm by drowning and submersion""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X72""	""Intentional self-harm by handgun discharge""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X73""	""Intentional self-harm by rifle, shotgun and larger firearm discharge""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X74""	""Intentional self-harm by other and unspecified firearm discharge""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X75""	""Intentional self-harm by explosive material""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X76""	""Intentional self-harm by smoke, fire and flames""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X77""	""Intentional self-harm by steam, hot vapours and hot objects""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X78""	""Intentional self-harm by sharp object""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X79""	""Intentional self-harm by blunt object""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X81""	""Intentional self-harm by jumping or lying before moving object""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X82""	""Intentional self-harm by crashing of motor vehicle""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X83""	""Intentional self-harm by other specified means""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""X84""	""Intentional self-harm by unspecified means""	FALSE	""self_harm""",
"""20""",UNKNOWN,true,"""Y87.0""	""Sequelae of intentional self-harm""	FALSE	""self_harm""",
