code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antiplatelets""",
"""60278""",UNKNOWN,true,"0	""Aspirin 300mg tablets (DE Pharmaceuticals)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""84924""",UNKNOWN,true,"12	""Aspirin 300mg dispersible tablets (Waymade Healthcare Plc)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""77433""",UNKNOWN,true,"770	""Aspirin 300mg gastro-resistant tablets (Waymade Healthcare Plc)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""27467""",UNKNOWN,true,"21	""ASPIRIN SOLUBLE 400 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""66345""",UNKNOWN,true,"1779	""Aspirin 75mg dispersible tablets (DE Pharmaceuticals)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""7665""",UNKNOWN,true,"806	""ASPIRIN SR 300 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""58448""",UNKNOWN,true,"6	""Clopidogrel 75mg tablets (Aspire Pharma Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""82338""",UNKNOWN,true,"0	""Dipyridamole 100mg tablets (Almus Pharmaceuticals Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Unknown""	""Dipyridamole""",
"""86169""",UNKNOWN,true,"0	""Dipyridamole 100mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""63683""",UNKNOWN,true,"12	""Aspirin with codeine Dispersible tablet (Actavis UK Ltd)""	""Aspirin""	""8mg + 400mg""	""Dispersible tablet""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""8424""",UNKNOWN,true,"1761	""ASPIRIN PAED 81 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""31210""",UNKNOWN,true,"56	""Aspirin 300mg Tablet (Co-operative)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""17920""",UNKNOWN,true,"8020	""Disprin cv 100mg Modified-release tablet (Reckitt Benckiser Healthcare (UK) Ltd)""	""Aspirin""	""100mg""	""Modified-Release Tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""63658""",UNKNOWN,true,"3	""Co-codaprin 400/8 Tablet (Hillcross Pharmaceuticals Ltd)""	""Aspirin""	""400/8""	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""2607""",UNKNOWN,true,"4	""Paynocil Tablet (Beecham Research Laboratories)""	""Aspirin""	NA	""Tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""24498""",UNKNOWN,true,"7	""ASPIRIN/CODEINE PHOSPHATE/PARACETAMOL 300 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""11326""",UNKNOWN,true,"126	""Meprobamate with ethoheptazine citrate and aspirin Tablet""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""65909""",UNKNOWN,true,"22	""Clopidogrel 75mg tablets (Milpharm Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""33320""",UNKNOWN,true,"3	""Aspirin 75mg Dispersible tablet (Sovereign Medical Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""11977""",UNKNOWN,true,"100	""Aspro clear maximum strength tablets""	""Aspirin""	""500mg""	""Effervescent tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""55230""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Kent Pharma (UK) Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""2106""",UNKNOWN,true,"246170	""Persantin 100mg tablets (Boehringer Ingelheim Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""381""",UNKNOWN,true,"5	""Anadin Tablet (Wyeth Consumer Healthcare)""	""Aspirin""	""325mg + 15mg""	""Oral tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""21382""",UNKNOWN,true,"686	""Aspirin 150mg / Isosorbide mononitrate 60mg modified-release tablets""	""Aspirin""	""150mg + 60mg""	""Modified-release tablet""	""Oral""	""Unknown""	""Aspirin""",
"""26582""",UNKNOWN,true,"72	""ASPIRIN PAED 100 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""28784""",UNKNOWN,true,"5	""Codeine phosphate 8mg with aspirin 400mg tablets""	""Aspirin""	""8mg+400mg""	""Tablets""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""20840""",UNKNOWN,true,"10	""Acetylsalicylic acid mix""	""Aspirin""	NA	""Mixture""	""Oromucosal""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""16184""",UNKNOWN,true,"2	""Alka-seltzer Tablet (Bayer Plc)""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""8843""",UNKNOWN,true,"36	""ASPIRIN 325 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""484""",UNKNOWN,true,"15944	""Equagesic Tablet (Wyeth Pharmaceuticals)""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""54526""",UNKNOWN,true,"0	""Aspirin 300mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""47992""",UNKNOWN,true,"285	""Aspirin 75mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""56736""",UNKNOWN,true,"0	""Aspirin 300mg tablets (Waymade Healthcare Plc)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""10031""",UNKNOWN,true,"4618	""Aspirin 25mg with Dipyridamole 200mg modified-release capsules""	""Aspirin/Dipyridamole""	""25mg + 200mg""	""Modified Release Capsules""	""Oral""	""Antiplatelet Products""	""Aspirin/Dipyridamole""",
"""23488""",UNKNOWN,true,"4	""Claradin 300mg Tablet (Nicholas Laboratories Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""34797""",UNKNOWN,true,"892	""Aspirin 75mg gastro-resistant tablets (Actavis UK Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""67124""",UNKNOWN,true,"1	""Bisoprolol 10mg / Aspirin 75mg capsules""	""Aspirin""	""75mg + 10mg""	""Oral capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Antiplatelet Products""	""Aspirin""",
"""50926""",UNKNOWN,true,"2	""Aspirin 75mg dispersible tablets (The Boots Company Plc)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""67754""",UNKNOWN,true,"1	""Aspirin 300mg dispersible tablets (Almus Pharmaceuticals Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""25211""",UNKNOWN,true,"37	""Anadin Original tablets (Haleon UK Trading Ltd)""	""Aspirin""	""325mg + 15mg""	""Oral tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""92315""",UNKNOWN,true,"1	""Clopidogrel 11mg oral powder sachets""	""Clopidogrel""	""11mg""	""Oral powder""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""34611""",UNKNOWN,true,"297	""Aspirin 75mg gastro-resistant tablets (C P Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""71821""",UNKNOWN,true,"23	""Aspirin 300mg Tablet (Numark Management Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""73466""",UNKNOWN,true,"90	""Dipyridamole 100mg Tablet (Approved Prescription Services Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""5288""",UNKNOWN,true,"29886	""MigraMax oral powder sachets (Zentiva Pharma UK Ltd)""	""Aspirin""	""10mg + 900mg""	""Powder for oral solution""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""31211""",UNKNOWN,true,"29	""Aspirin 75mg Dispersible tablet (A A H Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""59470""",UNKNOWN,true,"145	""Persantin Retard 200mg capsules (Consilient Health Ltd)""	""Dipyridamole""	""200mg""	""Modified-release capsule""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""3309""",UNKNOWN,true,"245	""Aspirin 325mg / Caffeine 15mg tablets""	""Aspirin""	""325mg + 15mg""	""Oral tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""657""",UNKNOWN,true,"3261	""Aspirin 500mg granules sachets sugar free""	""Aspirin""	""500mg""	""Oral granules""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""71663""",UNKNOWN,true,"5	""Aspirin 75mg tablets (Accord-UK Ltd)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""31192""",UNKNOWN,true,"116	""Vasyrol cold sore 25mg Tablet (Shire Pharmaceuticals Ltd)""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""3""",UNKNOWN,true,"57214077	""Aspirin 75mg dispersible tablets""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""66861""",UNKNOWN,true,"0	""Aspirin 75mg effervescent tablets""	""Aspirin""	""75mg""	""Effervescent tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""51474""",UNKNOWN,true,"0	""Aspirin 150mg suppositories (Martindale Pharmaceuticals Ltd)""	""Aspirin""	""150mg""	""Suppository""	""Rectal""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""8641""",UNKNOWN,true,"44	""DIPYRIDAMOLE 100 MG SUS""	""Dipyridamole""	NA	NA	NA	""Unknown""	""Dipyridamole""",
"""4271""",UNKNOWN,true,"455	""ASPIRIN SOLUBLE 200 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""41594""",UNKNOWN,true,"271	""Aspirin 300mg Dispersible tablet (Teva UK Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""76416""",UNKNOWN,true,"0	""Aspirin 300mg tablets (Bristol Laboratories Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""4557""",UNKNOWN,true,"928	""ASPIRIN & PAPAVERUTUM 10 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""23932""",UNKNOWN,true,"123	""Aspro Clear 300mg effervescent tablets (Bayer Plc)""	""Aspirin""	""300mg""	""Effervescent tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""67403""",UNKNOWN,true,"0	""Dipyridamole 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""7516""",UNKNOWN,true,"3814	""Aspirin 300mg effervescent tablets sugar free""	""Aspirin""	""300mg""	""Effervescent tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""53816""",UNKNOWN,true,"237	""Aspirin 300mg dispersible tablets (Alliance Healthcare (Distribution) Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""80839""",UNKNOWN,true,"0	""Aspirin 300mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""43530""",UNKNOWN,true,"347	""Dipyridamole 100mg tablets (Accord-UK Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""81427""",UNKNOWN,true,"0	""Aspirin Powder (Thornton & Ross Ltd)""	""Aspirin""	""1mg/1mg""	""Not applicable""	""Route of administration not applicable""	""Ingredients""	""Aspirin""",
"""73994""",UNKNOWN,true,"400	""Aspirin 75mg gastro-resistant tablets (Greenfield Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""45643""",UNKNOWN,true,"113	""Aspirin 75mg Soluble tablet (Celltech Pharma Europe Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""689""",UNKNOWN,true,"51944	""Persantin 25mg tablets (Boehringer Ingelheim Ltd)""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""22253""",UNKNOWN,true,"29	""ASPIRIN paed 150 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""42750""",UNKNOWN,true,"27	""Clopidogrel 75mg tablets (Actavis UK Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""23593""",UNKNOWN,true,"20110	""PostMI 75 dispersible tablets (Ashbourne Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
