code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""55586""",UNKNOWN,true,"""9OK5.00""	113	0	0	0	""obesity monitoring 2nd letter""	""February 2009""",
"""430""",UNKNOWN,true,"""C380.00""	606437	0	27460	125	""obesity""	""February 2009""",
"""3355""",UNKNOWN,true,"""66C9.11""	207729	0	4364	23	""weight loss advised""	""February 2009""",
"""108355""",UNKNOWN,true,"""8CV7.00""	435	0	0	0	""anti-obesity drug therapy commenced""	""July 2014""",
"""32843""",UNKNOWN,true,"""9OK..00""	1779	0	32	0	""obesity monitoring admin.""	""February 2009""",
"""25951""",UNKNOWN,true,"""8HHH.00""	38515	0	15049	3	""refer to weight management programme""	""February 2009""",
"""67516""",UNKNOWN,true,"""9OK2.00""	455	0	0	0	""refuses obesity monitoring""	""February 2009""",
"""67517""",UNKNOWN,true,"""9OK8.00""	165	0	0	0	""obesity monitor phone invite""	""February 2009""",
"""52605""",UNKNOWN,true,"""ZC15.00""	300	0	17	0	""self-induced vomiting to lose weight""	""February 2009""",
"""94885""",UNKNOWN,true,"""6B4..00""	13949	0	9	0	""counterweight weight management programme""	""February 2009""",
"""108694""",UNKNOWN,true,"""22KC.00""	1807	0	0	0	""obese class i (body mass index 30.0 - 34.9)""	""October 2014""",
"""8481""",UNKNOWN,true,"""66CC.00""	66007	0	2431	0	""wants to lose weight""	""February 2009""",
"""43375""",UNKNOWN,true,"""ZC2CO00""	784	0	2	0	""dietary advice for weight loss""	""February 2009""",
"""38543""",UNKNOWN,true,"""E202z11""	254	0	21	0	""weight fixation""	""February 2009""",
"""105170""",UNKNOWN,true,"""67K9.00""	25	0	1	0	""cycle of change stage, weight management""	""November 2012""",
"""105353""",UNKNOWN,true,"""22a..00""	73	0	0	2	""waist to height ratio""	""December 2012""",
"""33312""",UNKNOWN,true,"""4G12.00""	3	0	0	740	""weight of calculus""	""February 2009""",
"""8854""",UNKNOWN,true,"""C380300""	21302	0	783	0	""morbid obesity""	""February 2009""",
"""94788""",UNKNOWN,true,"""8B5B.00""	81	0	4	0	""weight gain diet""	""February 2009""",
"""101043""",UNKNOWN,true,"""8Cd7.00""	51107	0	28	0	""advice given about weight management""	""December 2010""",
"""2839""",UNKNOWN,true,"""22A4.11""	41258	0	2477	8	""o/e - overweight""	""February 2009""",
"""104724""",UNKNOWN,true,"""66CL.00""	1	0	1	0	""risk health associa overweight obesity, at no increased risk""	""August 2012""",
"""22343""",UNKNOWN,true,"""ZC17.00""	304	0	6	0	""exercising to lose weight""	""February 2009""",
