code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Psychotropic""	""group""",
"""6360141000033111""",UNKNOWN,true,"""Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	NA	""Paliperidone""	""Antipsychotics""",
"""6443041000033115""",UNKNOWN,true,"""Asenapine 5mg sublingual tablets sugar free""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5.000mg""	""04020300""	""Asenapine""	""Antipsychotics""",
"""6443141000033116""",UNKNOWN,true,"""Asenapine 10mg sublingual tablets sugar free""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""10.000mg""	""04020300""	""Asenapine""	""Antipsychotics""",
"""6443241000033111""",UNKNOWN,true,"""Sycrest 5mg sublingual tablets""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5.000mg""	NA	""Asenapine""	""Antipsychotics""",
"""6443341000033118""",UNKNOWN,true,"""Sycrest 10mg sublingual tablets""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""10.000mg""	NA	""Asenapine""	""Antipsychotics""",
"""6445641000033110""",UNKNOWN,true,"""Levomepromazine 6mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Levomepromazine""	""1.200mg/1.000ml""	""04020100""	""Levomepromazine""	""Antipsychotics""",
"""6455741000033116""",UNKNOWN,true,"""Ziprasidone 40mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Ziprasidone""	""40.000mg""	""04020100""	""Ziprasidone""	""Antipsychotics""",
"""6455841000033114""",UNKNOWN,true,"""Ziprasidone 80mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Ziprasidone""	""80.000mg""	""04020100""	""Ziprasidone""	""Antipsychotics""",
"""6456741000033114""",UNKNOWN,true,"""Zalasta 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""10.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6456841000033116""",UNKNOWN,true,"""Zalasta 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6456941000033112""",UNKNOWN,true,"""Zalasta 2.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""2.500mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6457041000033113""",UNKNOWN,true,"""Zalasta 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6457141000033112""",UNKNOWN,true,"""Zalasta 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""5.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6465341000033114""",UNKNOWN,true,"""Zalasta 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""10.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6465441000033115""",UNKNOWN,true,"""Zalasta 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6465641000033118""",UNKNOWN,true,"""Zalasta 5mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""5.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""6465941000033113""",UNKNOWN,true,"""Olanzapine 5mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""5.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""6466041000033115""",UNKNOWN,true,"""Olanzapine 10mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""10.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""6466141000033116""",UNKNOWN,true,"""Olanzapine 15mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""6466241000033111""",UNKNOWN,true,"""Olanzapine 20mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""6469841000033115""",UNKNOWN,true,"""Clotiapine 40mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clotiapine""	""40.000mg""	""04020100""	""Clotiapine""	""Antipsychotics""",
"""6496341000033116""",UNKNOWN,true,"""Fluoxetine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluoxetine""	""10.000mg""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""7681641000033116""",UNKNOWN,true,"""Olanzapine 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""10.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""7681741000033113""",UNKNOWN,true,"""Olanzapine 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""7681841000033115""",UNKNOWN,true,"""Olanzapine 20mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""7681941000033111""",UNKNOWN,true,"""Olanzapine 5mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""5.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""7687841000033114""",UNKNOWN,true,"""Sondate XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""7687941000033118""",UNKNOWN,true,"""Sondate XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""7688041000033115""",UNKNOWN,true,"""Sondate XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""7688141000033116""",UNKNOWN,true,"""Sondate XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8112941000033114""",UNKNOWN,true,"""Tenprolide XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8113041000033116""",UNKNOWN,true,"""Tenprolide XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8113141000033117""",UNKNOWN,true,"""Tenprolide XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8246241000033114""",UNKNOWN,true,"""Sondate XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8247941000033115""",UNKNOWN,true,"""Tryptophan 500mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Tryptophan""	""500.000mg""	""04030400""	""Tryptophan""	""Antidepressants""",
"""8248041000033117""",UNKNOWN,true,"""Optimax 500mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Tryptophan""	""500.000mg""	NA	""Tryptophan""	""Antidepressants""",
"""8265541000033112""",UNKNOWN,true,"""Bonilux XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""8265641000033113""",UNKNOWN,true,"""Bonilux XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""8298341000033111""",UNKNOWN,true,"""Seotiapim XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8298441000033117""",UNKNOWN,true,"""Seotiapim XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8298541000033116""",UNKNOWN,true,"""Seotiapim XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8298641000033115""",UNKNOWN,true,"""Sunveniz XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""150.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""8298741000033112""",UNKNOWN,true,"""Sunveniz XL 75mg tablets""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""75.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""8349141000033117""",UNKNOWN,true,"""Tenprolide XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""8535841000033110""",UNKNOWN,true,"""Sodium valproate 400mg/4ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Valproate""	""100.000mg/1.000ml""	""04080100""	""Valproate""	""Mood Stabilisers""",
"""8536541000033119""",UNKNOWN,true,"""Lamotrigine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lamotrigine""	""10.000mg/1.000ml""	""04080100""	""Lamotrigine""	""Mood Stabilisers""",
"""8540041000033111""",UNKNOWN,true,"""Psytixol 50mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100.000mg/1.000ml""	NA	""Flupentixol""	""Antipsychotics""",
"""8867941000033118""",UNKNOWN,true,"""Venlafaxine 75mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Venlafaxine""	""15.000mg/1.000ml""	""04030400""	""Venlafaxine""	""Antidepressants""",
"""8885441000033118""",UNKNOWN,true,"""Venlafaxine 37.5mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""37.500mg""	""04030400""	""Venlafaxine""	""Antidepressants""",
"""8885541000033117""",UNKNOWN,true,"""Venlablue XL 37.5mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""37.500mg""	NA	""Venlafaxine""	""Antidepressants""",
"""8885941000033111""",UNKNOWN,true,"""Chlorpromazine 25mg suppositories""	""Suppository""	""Rectal""	""Chlorpromazine""	""25.000mg""	""04020100""	""Chlorpromazine""	""Antipsychotics""",
"""8886041000033118""",UNKNOWN,true,"""Chlorpromazine 10mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Chlorpromazine""	""10.000mg""	""04020100""	""Chlorpromazine""	""Antipsychotics""",
"""8960241000033117""",UNKNOWN,true,"""Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Aripiprazole""	""400.000mg""	""04020200""	""Aripiprazole""	""Antipsychotics""",
"""8960441000033116""",UNKNOWN,true,"""Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Aripiprazole""	""400.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""9119841000033112""",UNKNOWN,true,"""Carbagen 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Carbamazepine""	""100.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""9119941000033116""",UNKNOWN,true,"""Carbagen 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Carbamazepine""	""200.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""9120041000033118""",UNKNOWN,true,"""Carbagen 400mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Carbamazepine""	""400.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""9120641000033112""",UNKNOWN,true,"""Fluoxetine 20mg dispersible tablets sugar free""	""Dispersible tablet/""	""Oral""	""Fluoxetine""	""20.000mg""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""9120741000033115""",UNKNOWN,true,"""Olena 20mg dispersible tablets""	""Dispersible tablet/""	""Oral""	""Fluoxetine""	""20.000mg""	NA	""Fluoxetine""	""Antidepressants""",
"""9300741000033116""",UNKNOWN,true,"""Amphero XL 75mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""9300841000033114""",UNKNOWN,true,"""Amphero XL 150mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""9604441000033112""",UNKNOWN,true,"""Ebesque XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""9605541000033112""",UNKNOWN,true,"""Ebesque XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""9605941000033118""",UNKNOWN,true,"""Ebesque XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""9606341000033113""",UNKNOWN,true,"""Ebesque XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""9808941000033118""",UNKNOWN,true,"""Lurasidone 18.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""18.500mg""	""04020100""	""Lurasidone""	""Antipsychotics""",
"""9809041000033110""",UNKNOWN,true,"""Lurasidone 37mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""37.000mg""	""04020100""	""Lurasidone""	""Antipsychotics""",
"""9809141000033114""",UNKNOWN,true,"""Lurasidone 74mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""74.000mg""	""04020100""	""Lurasidone""	""Antipsychotics""",
"""9809241000033119""",UNKNOWN,true,"""Latuda 18.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""18.500mg""	NA	""Lurasidone""	""Antipsychotics""",
"""9809341000033112""",UNKNOWN,true,"""Latuda 37mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""37.000mg""	NA	""Lurasidone""	""Antipsychotics""",
"""9809441000033118""",UNKNOWN,true,"""Latuda 74mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lurasidone""	""74.000mg""	NA	""Lurasidone""	""Antipsychotics""",
"""10041141000033118""",UNKNOWN,true,"""Biquelle XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041241000033113""",UNKNOWN,true,"""Biquelle XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041341000033115""",UNKNOWN,true,"""Biquelle XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041441000033114""",UNKNOWN,true,"""Biquelle XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041541000033110""",UNKNOWN,true,"""Biquelle XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041741000033119""",UNKNOWN,true,"""Zaluron XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041841000033112""",UNKNOWN,true,"""Zaluron XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10041941000033116""",UNKNOWN,true,"""Zaluron XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10042041000033110""",UNKNOWN,true,"""Zaluron XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10042141000033114""",UNKNOWN,true,"""Zaluron XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10253841000033119""",UNKNOWN,true,"""Melperone hydrochloride 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Melperone""	""100.000mg""	""04020100""	""Melperone""	""Antipsychotics""",
"""10254741000033110""",UNKNOWN,true,"""Mintreleq XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10254841000033117""",UNKNOWN,true,"""Mintreleq XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10254941000033113""",UNKNOWN,true,"""Mintreleq XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10255041000033113""",UNKNOWN,true,"""Mintreleq XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10255141000033112""",UNKNOWN,true,"""Mintreleq XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10332441000033118""",UNKNOWN,true,"""Amitriptyline 10mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Amitriptyline""	""2.000mg/1.000ml""	""04030100""	""Amitriptyline""	""Antidepressants""",
"""10493341000033115""",UNKNOWN,true,"""Haloperidol 500micrograms/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""100.000microgram/1.000ml""	""04020100""	""Haloperidol""	""Antipsychotics""",
"""10493441000033114""",UNKNOWN,true,"""Haloperidol 500micrograms/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""100.000microgram/1.000ml""	""04020100""	""Haloperidol""	""Antipsychotics""",
"""10615141000033115""",UNKNOWN,true,"""Atrolak XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10615241000033110""",UNKNOWN,true,"""Atrolak XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10615341000033117""",UNKNOWN,true,"""Atrolak XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10615441000033111""",UNKNOWN,true,"""Atrolak XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""10616941000033112""",UNKNOWN,true,"""Vortioxetine 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""5.000mg""	""04030400""	""Vortioxetine""	""Antidepressants""",
"""10617041000033113""",UNKNOWN,true,"""Vortioxetine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""10.000mg""	""04030400""	""Vortioxetine""	""Antidepressants""",
"""10617141000033112""",UNKNOWN,true,"""Vortioxetine 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""20.000mg""	""04030400""	""Vortioxetine""	""Antidepressants""",
"""10617241000033117""",UNKNOWN,true,"""Brintellix 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""5.000mg""	NA	""Vortioxetine""	""Antidepressants""",
"""10617341000033110""",UNKNOWN,true,"""Brintellix 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""10.000mg""	NA	""Vortioxetine""	""Antidepressants""",
"""10617441000033116""",UNKNOWN,true,"""Brintellix 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Vortioxetine""	""20.000mg""	NA	""Vortioxetine""	""Antidepressants""",
"""10671241000033119""",UNKNOWN,true,"""Lithium carbonate 250mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Lithium""	""250.000mg""	NA	""Lithium""	""Mood Stabilisers""",
"""10701841000033115""",UNKNOWN,true,"""Duciltia 30mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""10701941000033111""",UNKNOWN,true,"""Duciltia 60mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""10730041000033110""",UNKNOWN,true,"""Venlafaxine 225mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""225.000mg""	""04030400""	""Venlafaxine""	""Antidepressants""",
"""10730141000033114""",UNKNOWN,true,"""Efexor XL 225mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""225.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""10946341000033116""",UNKNOWN,true,"""Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Aripiprazole""	""400.000mg""	""04020200""	""Aripiprazole""	""Antipsychotics""",
"""10946441000033110""",UNKNOWN,true,"""Abilify Maintena 400mg powder and solvent for prolonged-release suspension for injection pre-filled syringes""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Aripiprazole""	""400.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""11072841000033114""",UNKNOWN,true,"""Nortriptyline 10mg/5ml oral solution""	""Oral solution""	""Oral""	""Nortriptyline""	""2.000mg/1.000ml""	""04030100""	""Nortriptyline""	""Antidepressants""",
"""11578941000033118""",UNKNOWN,true,"""Psyquet XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11579241000033119""",UNKNOWN,true,"""Psyquet XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11579341000033112""",UNKNOWN,true,"""Psyquet XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11579441000033118""",UNKNOWN,true,"""Psyquet XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11579541000033117""",UNKNOWN,true,"""Psyquet XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11603841000033119""",UNKNOWN,true,"""Fluoxetine 10mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Fluoxetine""	""10.000mg""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""11693641000033117""",UNKNOWN,true,"""Vensir XL 225mg capsules""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""225.000mg""	NA	""Venlafaxine""	""Antidepressants""",
"""11694341000033111""",UNKNOWN,true,"""Paliperidone 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	""04020200""	""Paliperidone""	""Antipsychotics""",
"""11694441000033117""",UNKNOWN,true,"""Paliperidone 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	""04020200""	""Paliperidone""	""Antipsychotics""",
"""11694541000033116""",UNKNOWN,true,"""Paliperidone 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	""04020200""	""Paliperidone""	""Antipsychotics""",
"""11694641000033115""",UNKNOWN,true,"""Paliperidone 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	""04020200""	""Paliperidone""	""Antipsychotics""",
"""11694741000033112""",UNKNOWN,true,"""Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	NA	""Paliperidone""	""Antipsychotics""",
"""11694841000033119""",UNKNOWN,true,"""Trevicta 263mg/1.315ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	NA	""Paliperidone""	""Antipsychotics""",
"""11694941000033110""",UNKNOWN,true,"""Trevicta 350mg/1.75ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	NA	""Paliperidone""	""Antipsychotics""",
"""11695041000033110""",UNKNOWN,true,"""Trevicta 525mg/2.625ml prolonged-release suspension for injection pre-filled syringes""	""Prolonged-release suspension for injection/""	""Intramuscular""	""Paliperidone""	""200.000mg/1.000ml""	NA	""Paliperidone""	""Antipsychotics""",
"""11707441000033119""",UNKNOWN,true,"""Fluoxetine 30mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Fluoxetine""	""30.000mg""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""11707541000033118""",UNKNOWN,true,"""Fluoxetine 40mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Fluoxetine""	""40.000mg""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""11724841000033116""",UNKNOWN,true,"""Valproic acid 500mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Valproate/Valproic""	""100.000mg/1.000ml""	""04080100""	""Valproate/Valproic""	""Mood Stabilisers""",
"""11730041000033115""",UNKNOWN,true,"""Quetiapine 200mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""40.000mg/1.000ml""	""04020100""	""Quetiapine""	""Antipsychotics""",
"""11753641000033118""",UNKNOWN,true,"""Quetiapine 20mg/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Quetiapine""	""20.000mg/1.000ml""	""04020100""	""Quetiapine""	""Antipsychotics""",
"""11755441000033119""",UNKNOWN,true,"""Paroxetine 40mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Paroxetine""	""40.000mg""	""04030300""	""Paroxetine""	""Antidepressants""",
"""11781941000033118""",UNKNOWN,true,"""Brancico XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11782041000033112""",UNKNOWN,true,"""Brancico XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11782141000033111""",UNKNOWN,true,"""Brancico XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11782241000033116""",UNKNOWN,true,"""Brancico XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""11782341000033114""",UNKNOWN,true,"""Brancico XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""	""Antipsychotics""",
